Memory_PssTotal,Memory_PssClean,Memory_SharedDirty,Memory_PrivateDirty,Memory_SharedClean,Memory_PrivateClean,Memory_HeapSize,Memory_HeapAlloc,Memory_HeapFree,Memory_Views,Memory_ViewRootImpl,Memory_AppContexts,Memory_Activities,Memory_Assets,Memory_LocalBinders,Memory_ProxyBinders,Memory_ParcelMemory,Memory_ParcelCount,Memory_DeathRecipients,Memory_OpenSSLSockets,Memory_WebViews,API_Command_java.lang.Runtime_exec,API_Command_java.lang.ProcessBuilder_start,API_WebView_android.webkit.WebView_loadUrl,API_WebView_android.webkit.WebView_loadDataWithBaseURL,API_WebView_android.webkit.WebView_addJavascriptInterface,API_WebView_android.webkit.WebView_evaluateJavascript,API_WebView_android.webkit.WebView_setWebContentsDebuggingEnabled,API_FileIO_libcore.io.IoBridge_open,API_FileIO_android.content.ContextWrapper_openFileInput,API_FileIO_android.content.ContextWrapper_openFileOutput,API_FileIO_android.content.ContextWrapper_deleteFile,API_Database_android.content.ContextWrapper_openOrCreateDatabase,API_Database_android.database.sqlite.SQLiteDatabase_execSQL,API_Database_android.database.sqlite.SQLiteDatabase_getPath,API_Database_android.database.sqlite.SQLiteDatabase_insert,API_Database_android.database.sqlite.SQLiteDatabase_insertWithOnConflict,API_Database_android.database.sqlite.SQLiteDatabase_openDatabase,API_Database_android.database.sqlite.SQLiteDatabase_openOrCreateDatabase,API_Database_android.database.sqlite.SQLiteDatabase_query,API_Database_android.database.sqlite.SQLiteDatabase_queryWithFactory,API_Database_android.database.sqlite.SQLiteDatabase_rawQuery,API_Database_android.database.sqlite.SQLiteDatabase_rawQueryWithFactory,API_Database_android.database.sqlite.SQLiteDatabase_update,API_Database_android.database.sqlite.SQLiteDatabase_updateWithOnConflict,API_Database_android.database.sqlite.SQLiteDatabase_compileStatement,API_IPC_android.content.ContextWrapper_sendBroadcast,API_IPC_android.content.ContextWrapper_startActivity,API_IPC_android.content.ContextWrapper_startService,API_IPC_android.content.ContextWrapper_stopService,API_IPC_android.content.ContextWrapper_registerReceiver,API_Binder_android.app.ContextImpl_registerReceiver,API_Binder_android.app.ActivityThread_handleReceiver,API_Binder_android.app.Activity_startActivity,API_Crypto_javax.crypto.spec.SecretKeySpec_$init,API_Crypto_javax.crypto.Cipher_doFinal,API_Crypto-Hash_java.security.MessageDigest_digest,API_Crypto-Hash_java.security.MessageDigest_update,API_DeviceInfo_android.telephony.TelephonyManager_getDeviceId,API_DeviceInfo_android.telephony.TelephonyManager_getSubscriberId,API_DeviceInfo_android.telephony.TelephonyManager_getLine1Number,API_DeviceInfo_android.telephony.TelephonyManager_getNetworkOperator,API_DeviceInfo_android.telephony.TelephonyManager_getNetworkOperatorName,API_DeviceInfo_android.telephony.TelephonyManager_getSimOperatorName,API_DeviceInfo_android.net.wifi.WifiInfo_getMacAddress,API_DeviceInfo_android.net.wifi.WifiInfo_getBSSID,API_DeviceInfo_android.net.wifi.WifiInfo_getIpAddress,API_DeviceInfo_android.telephony.TelephonyManager_getSimCountryIso,API_DeviceInfo_android.telephony.TelephonyManager_getSimSerialNumber,API_DeviceInfo_android.telephony.TelephonyManager_getNetworkCountryIso,API_DeviceInfo_android.telephony.TelephonyManager_getDeviceSoftwareVersion,API_DeviceInfo_android.os.Debug_isDebuggerConnected,API_Network_java.net.URL_openConnection,API_Network_com.android.okhttp.internal.huc.HttpURLConnectionImpl_getInputStream,API_DexClassLoader_dalvik.system.BaseDexClassLoader_findResource,API_DexClassLoader_dalvik.system.BaseDexClassLoader_findResources,API_DexClassLoader_dalvik.system.BaseDexClassLoader_findLibrary,API_DexClassLoader_dalvik.system.DexClassLoader_$init,API_Base64_android.util.Base64_decode,API_Base64_android.util.Base64_encode,API_Base64_android.util.Base64_encodeToString,API_SystemManager_android.app.ApplicationPackageManager_setComponentEnabledSetting,API_SystemManager_android.app.NotificationManager_notify,API_SystemManager_android.telephony.TelephonyManager_listen,API_SystemManager_android.content.BroadcastReceiver_abortBroadcast,API_SMS_android.telephony.SmsManager_sendTextMessage,API_SMS_android.telephony.SmsManager_sendMultipartTextMessage,API_DeviceData_android.content.ContentResolver_query,API_DeviceData_android.content.ContentResolver_registerContentObserver,API_DeviceData_android.content.ContentResolver_insert,API_DeviceData_android.content.ContentResolver_delete,API_DeviceData_android.accounts.AccountManager_getAccounts,API_DeviceData_android.os.SystemProperties_get,API_DeviceData_android.app.ApplicationPackageManager_getInstalledPackages,API__sessions,Network_TotalReceivedBytes,Network_TotalReceivedPackets,Network_TotalTransmittedBytes,Network_TotalTransmittedPackets,Battery_wakelock,Battery_service,Logcat_debug,Logcat_warning,Logcat_info,Logcat_verbose,Logcat_error,Logcat_total,Process_total,Category,Family
50643,8812,12204,29664,89692,8844,15503,11870,3632,23,1,6,1,2,11,29,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,4,4,52,0,48,48,0,48,0,0,52,0,0,16,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,12,0,0,0,0,4,1,1506,820,2130,2039,5026,11521,187,Trojan_Spy,sandr
35744,0,11068,33628,36900,4,9026,5570,3455,0,0,5,0,2,5,24,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,0,0,0,0,0,4,0,1,0,0,0,0,3,1,2796,3153,669,1520,1878,10016,191,Trojan_Spy,smforw
36559,3760,11048,26620,83492,3776,7940,5893,2046,5,0,5,1,2,6,25,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,3,0,0,0,0,3,0,904,2049,3794,1572,3195,11514,191,Trojan_Spy,smsthief
38073,852,11044,32356,78764,864,14364,11632,2731,12,2,6,2,2,19,34,5,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,5,10,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,4,2,1,0,0,12,0,1,3000,75,4500,75,3,0,880,2365,2309,2904,1481,9939,189,Trojan_Spy,smsthief
35777,0,10952,33268,47288,4,9038,5690,3347,0,0,5,0,2,5,24,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,0,0,0,0,0,4,0,1,0,0,0,0,3,1,3180,2201,1495,887,1672,9435,187,Trojan_Spy,smforw
41097,1220,11232,36048,61724,1224,7936,6192,1743,0,0,4,0,2,3,23,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,0,0,20,0,1,0,0,0,0,3,0,1781,541,1850,1480,7227,12879,188,Trojan_Spy,<unknown>
41304,1628,10784,35372,78344,1772,12798,9644,3153,28,0,7,2,4,21,30,7,30,2,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,12,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,5,0,1,120,3,1560,26,3,1,1244,1193,4633,1501,297,8868,190,Trojan_Spy,<unknown>
38455,0,10772,36148,38344,8,15269,12415,2853,7,1,6,1,2,16,36,5,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,18,2,0,0,0,4,0,1,0,0,0,0,3,1,2950,944,2264,1307,2068,9533,193,Trojan_Spy,smforw
111215,20968,8428,47272,133412,23664,32031,27479,4551,66,1,5,2,4,34,36,13,52,3,0,3,0,0,5,3,4,0,0,4,2,12,0,0,1,12,6,6,2,0,10,10,0,10,10,10,2,0,0,4,0,54,56,6,6,8,8,65,43,29,30,4,12,0,0,8,0,0,0,6,4,0,0,4,4,4,0,6,4,0,3,3,0,0,4,0,0,0,0,60,0,0,0,13,0,2,35087,111,21717,238,4,0,1007,2463,2369,1525,3177,10541,189,Trojan_Spy,smforw
45275,872,11104,39992,72044,876,7921,5969,1951,0,0,4,0,2,3,23,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243,0,0,0,0,0,0,0,0,0,0,27,0,1,0,0,0,0,3,0,1811,4470,717,6391,1523,14912,188,Trojan_Spy,smsthief
35542,0,11108,33120,46916,4,9028,5648,3379,0,0,5,0,2,5,24,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,0,0,0,0,0,4,0,1,0,0,0,0,3,1,804,1736,1519,3308,2370,9737,191,Trojan_Spy,smforw
40799,120,10824,35412,87988,124,12800,9735,3064,28,0,7,2,4,20,30,8,32,2,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,12,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,5,0,1,120,3,1620,27,3,1,2379,847,5960,1604,1512,12302,188,Trojan_Spy,spynote
38262,32,10228,35600,49112,40,16390,13197,3192,22,2,7,2,2,13,28,4,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,7,0,1,0,0,0,0,2,1,694,1537,2974,4074,1920,11199,191,Trojan_Spy,smsthief
39132,1544,10908,32808,76340,1552,10225,7587,2637,0,0,5,0,2,10,27,5,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,9,0,0,0,2,2,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,1,0,10,2,0,2,0,25,0,2,1247,22,2568,14,5,1,3389,3299,1891,1513,1051,11143,191,Trojan_Spy,smsthief
45052,984,11116,40404,68144,988,7942,6303,1638,0,0,4,0,2,3,23,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243,0,0,0,0,0,0,0,0,0,0,27,0,1,0,0,0,0,3,0,2095,4301,3940,913,1513,12762,192,Trojan_Spy,smsthief
37937,1588,10300,33104,50252,1592,8082,6433,1648,0,0,4,0,2,3,24,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,0,0,0,0,0,0,16,0,2,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,3,1,863,2377,1811,5352,1513,11916,189,Trojan_Spy,smforw
94166,20576,8448,37952,123424,23272,28653,24739,3913,32,1,5,2,4,41,38,26,57,4,0,1,0,0,5,5,5,0,0,4,8,24,0,0,1,12,3,3,4,0,8,8,0,8,7,7,4,0,0,5,0,102,110,4,8,12,12,37,37,48,58,8,23,0,0,14,0,0,0,10,5,0,0,6,6,5,0,12,4,0,5,5,0,0,7,0,0,0,0,80,0,0,0,22,0,4,38168,156,28252,321,4,0,3251,1512,2331,3001,1296,11391,191,Trojan_Spy,smforw
38865,944,11136,33560,74968,948,7935,6143,1791,0,0,4,0,2,3,23,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,0,0,0,0,0,0,0,0,0,0,15,0,1,0,0,0,0,3,0,2890,1516,1895,846,4293,11440,191,Trojan_Spy,smsthief
36866,0,11348,32892,63040,4,9010,5544,3465,0,0,5,0,2,5,29,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,0,0,0,0,0,4,0,1,0,0,0,0,3,1,3649,804,2378,1502,2258,10591,186,Trojan_Spy,smforw
44296,764,11240,39020,75684,768,7921,6008,1912,0,0,4,0,2,3,23,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225,0,0,0,0,0,0,0,0,0,0,25,0,1,0,0,0,0,3,0,4142,1615,1510,4996,856,13119,190,Trojan_Spy,smsthief
106912,22904,8432,43864,124860,26208,29149,25373,3775,78,2,6,3,4,34,37,16,61,3,0,3,0,0,7,5,6,0,0,4,3,17,0,0,1,8,3,3,2,0,6,6,0,6,5,5,2,0,0,6,0,63,70,6,10,8,8,55,38,29,28,4,11,0,0,8,0,0,0,8,6,0,0,5,4,6,0,6,2,0,5,5,0,0,4,0,0,0,0,100,0,0,0,16,0,2,42509,127,21858,263,4,0,954,2861,3101,2042,1518,10476,189,Trojan_Spy,smforw
54167,6980,11996,37580,79844,7804,11328,7575,3752,14,2,7,2,2,11,29,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,7,14,1,0,0,0,14,14,0,0,14,0,0,0,0,0,0,0,0,0,0,0,7,0,42,21,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,30,0,7,4501,60,2726,55,2,1,1620,4356,2321,3026,1051,12374,187,Trojan_Spy,<unknown>
93860,32120,10728,50048,100060,33588,19302,16362,2939,26,0,7,2,4,27,34,12,48,2,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,38,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,6,0,0,0,0,76,0,0,0,0,0,0,78,0,0,0,26,0,3,0,0,300,5,4,1,1525,3608,580,2964,2223,10900,190,Trojan_Spy,spynote
99004,22296,8396,38296,128304,25788,28202,24414,3787,32,1,5,2,4,32,38,25,53,3,0,1,0,0,9,9,8,0,0,4,3,16,0,0,1,9,3,3,2,0,7,7,0,7,5,5,2,0,0,4,0,64,68,4,8,8,8,83,51,25,26,4,10,0,0,8,0,0,0,6,8,0,0,5,4,4,0,6,2,0,9,9,0,0,4,0,0,0,0,60,0,0,0,14,0,2,50219,153,24253,284,4,0,1521,3319,2091,2640,1183,10754,190,Trojan_Spy,smforw
48029,1272,11104,43136,69432,1276,7927,6291,1635,0,0,4,0,2,3,23,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,288,0,0,0,0,0,0,0,0,0,0,32,0,1,0,0,0,0,3,0,2138,850,4278,1517,4251,13034,188,Trojan_Spy,smsthief
100875,16820,8388,48476,105872,22884,31683,26946,4736,139,4,5,2,4,31,37,18,71,3,0,6,0,0,8,4,6,0,0,3,0,7,0,0,1,7,3,3,1,0,6,6,0,6,4,4,1,0,0,2,0,38,41,6,2,6,6,75,43,14,14,2,5,0,0,5,0,0,0,4,6,0,0,3,3,2,0,3,1,0,4,4,0,0,2,0,0,0,0,20,0,0,0,7,0,1,51879,121,19032,198,4,0,2445,1514,749,1836,3738,10282,188,Trojan_Spy,<unknown>
96801,14580,8424,53704,109232,15392,36025,31185,4839,170,4,8,5,4,40,40,16,64,3,0,7,0,0,9,5,7,0,0,3,0,8,0,0,1,7,3,3,1,0,6,6,0,6,4,4,1,0,0,4,0,42,47,6,10,6,6,76,44,20,20,2,6,0,0,5,0,0,0,6,7,0,0,3,3,4,0,3,1,0,5,5,0,0,2,0,0,0,0,80,0,0,0,11,0,1,54862,137,21203,238,5,0,5269,2098,1511,877,2577,12332,191,Trojan_Spy,smforw
48819,900,11060,44192,70384,1032,8508,6853,1654,0,0,4,0,2,5,26,5,22,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,4,2,0,0,0,85,85,157,0,0,0,2,0,3,0,0,0,0,0,0,0,29,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4,1,26498,614,50904,636,4,1,2608,3449,2610,1503,817,10987,188,Trojan_Spy,spyagent
37603,4768,12524,26132,80820,4780,9079,5904,3174,19,1,6,2,2,8,27,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,112,8,8,60,0,52,52,0,52,0,0,60,0,0,19,0,36,72,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,15,8640,216,13812,228,4,1,4282,3462,613,1514,2185,12056,186,Trojan_Spy,sandr
54749,7420,10084,36756,71236,9600,11309,7493,3815,14,2,7,2,2,11,28,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,25,50,1,0,0,0,50,50,0,0,50,0,0,0,0,0,0,0,0,0,0,0,25,0,150,75,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,124,0,25,7246,93,5920,125,2,1,3871,2608,3632,1745,988,12844,188,Trojan_Spy,smforw
71778,10972,10564,48884,84684,15948,31012,25461,5550,216,3,5,2,4,29,33,9,35,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,15,15,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,6,0,1,1788,8,803,8,4,0,5436,1502,523,1427,1477,10365,187,Trojan_Spy,smforw
40092,864,11200,34564,74592,868,7936,6035,1900,0,0,4,0,2,3,23,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,0,0,0,0,0,0,0,0,0,0,17,0,1,0,0,0,0,3,0,2836,1487,1778,894,2999,9994,187,Trojan_Spy,smsthief
59349,2556,10788,49884,83828,2568,17994,13421,4572,72,3,8,2,2,15,33,5,22,0,0,0,0,0,0,0,0,0,0,0,27,1,0,1,0,2,0,0,0,0,0,0,1,1,0,0,1,0,0,10,0,2,4,2,0,105,105,54,54,54,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,3,0,1,13476,19,2635,22,4,3,1427,601,1886,4235,2542,10691,186,Trojan_Spy,<unknown>
104204,21180,8496,45956,137276,22372,30623,26330,4292,56,1,6,3,4,34,38,16,59,3,0,3,0,0,5,3,4,0,0,4,3,13,0,0,1,9,3,3,2,0,7,7,0,7,5,5,2,0,0,4,0,57,62,6,4,9,9,85,53,27,30,4,10,0,0,8,0,0,0,6,4,0,0,4,4,4,0,6,2,0,3,3,0,0,4,0,0,0,0,40,0,0,0,13,0,2,52252,155,26223,296,4,0,1518,2796,2442,2363,1019,10138,187,Trojan_Spy,smforw
38751,1180,11244,33820,64300,1184,7935,6143,1791,0,0,4,0,2,3,23,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,0,0,0,0,0,0,0,0,0,0,16,0,1,0,0,0,0,3,0,1520,2589,3213,1061,1780,10163,188,Trojan_Spy,smsthief
38124,0,10792,35376,58192,8,15252,11913,3338,7,1,6,1,2,13,33,4,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,9,2,0,0,0,4,0,1,0,0,0,0,3,1,4450,1517,695,1552,2794,11008,191,Trojan_Spy,smforw
113727,14148,8412,68832,108592,14896,38648,31640,7007,86,3,6,3,4,31,38,19,72,3,0,5,0,0,9,4,5,0,0,3,0,9,0,0,1,7,3,3,1,0,6,6,0,6,4,4,1,0,0,3,0,36,37,6,4,6,6,515,263,13,12,2,5,0,0,5,0,0,0,2,5,0,0,4,4,3,0,3,1,0,4,4,0,0,2,0,0,0,0,20,0,0,0,8,0,1,2037861,2104,217956,1872,4,0,1903,5498,881,2018,1514,11814,188,Trojan_Spy,smforw
35572,0,11320,33164,48128,4,9027,5654,3372,0,0,5,0,2,5,24,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,0,0,0,0,0,4,0,1,0,0,0,0,3,1,1299,1533,1461,5506,2778,12577,190,Trojan_Spy,smforw
102670,20652,8404,40552,128172,23352,28813,24766,4046,36,1,5,2,4,35,37,15,57,3,0,2,0,0,13,5,7,0,0,4,2,10,0,0,1,12,6,6,2,0,10,10,0,10,10,10,2,0,0,3,0,67,74,6,4,9,9,232,126,29,34,4,11,0,0,8,0,0,0,8,7,0,0,4,3,3,0,6,2,0,5,5,0,0,4,0,0,0,0,40,0,0,0,12,0,2,2658408,2167,100313,1564,4,0,1553,1140,2241,2085,3541,10560,191,Trojan_Spy,smforw
35030,0,11060,32580,43660,4,9065,5691,3373,0,0,5,0,2,5,24,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,6,0,1,0,0,0,0,3,1,1506,2657,1730,4623,881,11397,190,Trojan_Spy,<unknown>
35359,0,10984,33136,41016,4,9027,5660,3366,0,0,5,0,2,5,24,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,0,0,0,0,0,4,0,1,0,0,0,0,3,1,2393,936,2741,1512,4459,12041,191,Trojan_Spy,smforw
35661,504,10216,32696,36968,508,8037,5952,2084,0,0,4,0,2,3,24,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,0,0,0,0,0,0,14,0,2,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,1,80,2,120,2,3,1,3391,2174,812,1512,2112,10001,192,Trojan_Spy,smforw
41608,2356,10860,32188,94776,2408,15783,12596,3186,72,2,7,2,2,14,31,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,1,1,0,0,1,0,0,14,0,1,2,0,0,3,3,3,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,3,0,1,0,0,0,0,3,1,674,1521,2652,3099,1912,9858,186,Trojan_Spy,smforw
43752,5624,10328,30052,67532,5640,7964,5827,2136,8,0,5,1,2,8,26,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,15,0,0,0,0,3,0,1620,8072,2588,1196,3123,16599,190,Trojan_Spy,smforw
43636,2424,10676,35596,92452,2512,12794,9815,2978,28,0,7,2,4,21,30,8,32,2,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,12,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,5,0,1,0,0,1200,20,3,1,1520,2800,844,1872,6847,13883,191,Trojan_Spy,spyagent
39050,0,10772,35448,72816,4,12800,9635,3164,28,0,7,2,4,21,30,7,30,2,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,12,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,5,0,1,120,3,1620,27,3,1,2673,1179,1797,1510,7527,14686,195,Trojan_Spy,<unknown>
36135,0,11076,34164,33356,4,9027,5641,3385,0,0,5,0,2,5,24,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,0,0,0,0,0,4,0,1,0,0,0,0,3,1,1301,1936,3670,2667,808,10382,191,Trojan_Spy,smforw
