Memory_PssTotal,Memory_PssClean,Memory_SharedDirty,Memory_PrivateDirty,Memory_SharedClean,Memory_PrivateClean,Memory_HeapSize,Memory_HeapAlloc,Memory_HeapFree,Memory_Views,Memory_ViewRootImpl,Memory_AppContexts,Memory_Activities,Memory_Assets,Memory_LocalBinders,Memory_ProxyBinders,Memory_ParcelMemory,Memory_ParcelCount,Memory_DeathRecipients,Memory_OpenSSLSockets,Memory_WebViews,API_Command_java.lang.Runtime_exec,API_Command_java.lang.ProcessBuilder_start,API_WebView_android.webkit.WebView_loadUrl,API_WebView_android.webkit.WebView_loadDataWithBaseURL,API_WebView_android.webkit.WebView_addJavascriptInterface,API_WebView_android.webkit.WebView_evaluateJavascript,API_WebView_android.webkit.WebView_setWebContentsDebuggingEnabled,API_FileIO_libcore.io.IoBridge_open,API_FileIO_android.content.ContextWrapper_openFileInput,API_FileIO_android.content.ContextWrapper_openFileOutput,API_FileIO_android.content.ContextWrapper_deleteFile,API_Database_android.content.ContextWrapper_openOrCreateDatabase,API_Database_android.database.sqlite.SQLiteDatabase_execSQL,API_Database_android.database.sqlite.SQLiteDatabase_getPath,API_Database_android.database.sqlite.SQLiteDatabase_insert,API_Database_android.database.sqlite.SQLiteDatabase_insertWithOnConflict,API_Database_android.database.sqlite.SQLiteDatabase_openDatabase,API_Database_android.database.sqlite.SQLiteDatabase_openOrCreateDatabase,API_Database_android.database.sqlite.SQLiteDatabase_query,API_Database_android.database.sqlite.SQLiteDatabase_queryWithFactory,API_Database_android.database.sqlite.SQLiteDatabase_rawQuery,API_Database_android.database.sqlite.SQLiteDatabase_rawQueryWithFactory,API_Database_android.database.sqlite.SQLiteDatabase_update,API_Database_android.database.sqlite.SQLiteDatabase_updateWithOnConflict,API_Database_android.database.sqlite.SQLiteDatabase_compileStatement,API_IPC_android.content.ContextWrapper_sendBroadcast,API_IPC_android.content.ContextWrapper_startActivity,API_IPC_android.content.ContextWrapper_startService,API_IPC_android.content.ContextWrapper_stopService,API_IPC_android.content.ContextWrapper_registerReceiver,API_Binder_android.app.ContextImpl_registerReceiver,API_Binder_android.app.ActivityThread_handleReceiver,API_Binder_android.app.Activity_startActivity,API_Crypto_javax.crypto.spec.SecretKeySpec_$init,API_Crypto_javax.crypto.Cipher_doFinal,API_Crypto-Hash_java.security.MessageDigest_digest,API_Crypto-Hash_java.security.MessageDigest_update,API_DeviceInfo_android.telephony.TelephonyManager_getDeviceId,API_DeviceInfo_android.telephony.TelephonyManager_getSubscriberId,API_DeviceInfo_android.telephony.TelephonyManager_getLine1Number,API_DeviceInfo_android.telephony.TelephonyManager_getNetworkOperator,API_DeviceInfo_android.telephony.TelephonyManager_getNetworkOperatorName,API_DeviceInfo_android.telephony.TelephonyManager_getSimOperatorName,API_DeviceInfo_android.net.wifi.WifiInfo_getMacAddress,API_DeviceInfo_android.net.wifi.WifiInfo_getBSSID,API_DeviceInfo_android.net.wifi.WifiInfo_getIpAddress,API_DeviceInfo_android.telephony.TelephonyManager_getSimCountryIso,API_DeviceInfo_android.telephony.TelephonyManager_getSimSerialNumber,API_DeviceInfo_android.telephony.TelephonyManager_getNetworkCountryIso,API_DeviceInfo_android.telephony.TelephonyManager_getDeviceSoftwareVersion,API_DeviceInfo_android.os.Debug_isDebuggerConnected,API_Network_java.net.URL_openConnection,API_Network_com.android.okhttp.internal.huc.HttpURLConnectionImpl_getInputStream,API_DexClassLoader_dalvik.system.BaseDexClassLoader_findResource,API_DexClassLoader_dalvik.system.BaseDexClassLoader_findResources,API_DexClassLoader_dalvik.system.BaseDexClassLoader_findLibrary,API_DexClassLoader_dalvik.system.DexClassLoader_$init,API_Base64_android.util.Base64_decode,API_Base64_android.util.Base64_encode,API_Base64_android.util.Base64_encodeToString,API_SystemManager_android.app.ApplicationPackageManager_setComponentEnabledSetting,API_SystemManager_android.telephony.TelephonyManager_listen,API_SystemManager_android.content.BroadcastReceiver_abortBroadcast,API_SMS_android.telephony.SmsManager_sendTextMessage,API_SMS_android.telephony.SmsManager_sendMultipartTextMessage,API_DeviceData_android.content.ContentResolver_query,API_DeviceData_android.content.ContentResolver_registerContentObserver,API_DeviceData_android.content.ContentResolver_insert,API_DeviceData_android.content.ContentResolver_delete,API_DeviceData_android.os.SystemProperties_get,API_DeviceData_android.app.ApplicationPackageManager_getInstalledPackages,API__sessions,Network_TotalReceivedBytes,Network_TotalReceivedPackets,Network_TotalTransmittedBytes,Network_TotalTransmittedPackets,Battery_wakelock,Battery_service,Logcat_debug,Logcat_verbose,Logcat_error,Logcat_info,Logcat_warning,Logcat_total,Process_total,Category,Family
47508,5016,12176,31748,95600,7552,15427,12828,2598,30,2,5,1,2,13,27,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,18,36,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,176,0,0,0,12,0,9,0,0,2280,38,3,1,550,123,1127,1390,2046,5236,193,Trojan_Spy,smforw
134561,892,10784,128212,83092,904,77438,65664,11773,21,0,6,1,2,10,28,13,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,40,0,40,40,0,40,0,0,40,0,0,18,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,1,0,0,0,0,3,1,3430,1936,3439,112,770,9687,193,Trojan_Spy,sandr
35415,952,11172,30360,79404,960,10061,6490,3570,0,0,5,0,2,5,24,5,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,10,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,26,0,1,0,0,0,0,4,1,159,1034,1928,3359,4136,10616,193,Trojan_Spy,smsthief
43637,1152,11148,37936,77728,1156,7920,5860,2059,0,0,4,0,2,3,23,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207,0,0,0,0,0,0,0,0,23,0,1,0,0,0,0,2,0,2023,3997,113,3332,860,10325,190,Trojan_Spy,smsthief
43071,840,11224,37424,80332,844,7937,6238,1698,0,0,4,0,2,3,23,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,0,0,0,0,0,0,0,0,22,0,1,0,0,0,0,2,0,6685,120,2488,1614,599,11506,192,Trojan_Spy,smsthief
67924,18544,9160,30616,87184,24444,16126,14812,1313,14,1,4,1,2,17,28,10,37,0,0,0,0,0,7,5,6,0,0,3,5,17,0,0,0,4,0,0,2,0,2,2,0,2,2,2,2,0,0,4,0,44,51,6,6,4,4,63,41,24,26,4,11,0,0,6,0,0,0,6,6,0,0,4,3,4,0,4,2,0,5,5,0,3,0,0,0,0,40,0,0,10,0,2,18611,100,17152,192,3,0,3388,989,2136,2021,139,8673,193,Trojan_Spy,smforw
36863,712,11044,31020,84324,720,10056,6559,3496,0,0,5,0,2,5,24,4,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,9,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,27,0,1,0,0,0,0,4,1,1592,3623,7007,190,851,13263,193,Trojan_Spy,smsthief
67695,16396,9100,31384,89540,22476,18026,14348,3677,42,3,6,3,2,13,31,9,35,0,0,0,0,0,4,1,3,0,0,3,6,19,0,0,0,4,0,0,2,0,2,2,0,2,2,2,2,0,0,6,0,34,37,6,6,4,4,81,49,22,22,4,12,0,0,6,0,0,0,6,3,0,0,8,3,6,0,4,0,0,1,1,0,4,0,0,0,0,40,0,0,12,0,2,29629,110,23721,262,3,0,1691,1510,111,929,2648,6889,192,Trojan_Spy,<unknown>
42788,1288,11232,37832,72564,1292,7921,5948,1972,0,0,4,0,2,3,23,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207,0,0,0,0,0,0,0,0,23,0,1,0,0,0,0,2,0,1128,5857,110,3835,1677,12607,194,Trojan_Spy,smsthief
105076,23120,8500,46364,135632,25720,31666,27584,4081,96,3,7,4,4,39,39,15,57,3,0,4,0,0,10,7,8,0,0,7,8,19,0,0,0,6,0,0,3,0,3,3,0,3,3,3,3,0,0,5,0,87,93,6,12,6,6,134,80,35,42,6,15,0,0,9,0,0,0,6,8,0,0,4,3,5,0,9,3,0,7,7,0,6,0,0,0,0,80,0,0,19,0,3,45540,176,30268,315,3,0,119,2300,8117,1106,1919,13561,193,Trojan_Spy,smforw
46568,8696,8640,27536,69168,11636,20944,13764,7179,40,2,5,2,5,14,29,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1,1434,10,822,12,3,0,2447,110,711,3263,2079,8610,192,Trojan_Spy,smforw
44714,4452,11208,32416,77604,6272,15184,12101,3082,19,1,5,1,2,9,26,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,6,0,0,0,0,2,0,1564,113,8502,1678,537,12394,193,Trojan_Spy,smforw
103691,25880,8436,40440,117972,32548,27828,24209,3618,60,1,5,2,4,34,36,15,55,3,0,2,0,0,14,12,12,0,0,4,5,22,0,0,0,4,0,0,2,0,2,2,0,2,2,2,2,0,0,5,0,70,74,6,14,4,4,82,50,23,24,4,10,0,0,6,0,0,0,4,12,0,0,5,5,5,0,6,2,0,12,12,0,4,0,0,0,0,40,0,0,16,0,2,36255,165,26039,257,3,0,1663,1028,4042,2329,109,9171,193,Trojan_Spy,<unknown>
104701,23272,8544,47740,119864,25976,31637,27281,4355,64,1,5,2,4,32,36,16,59,3,0,3,0,0,8,4,5,0,0,4,5,18,0,0,0,4,0,0,2,0,2,2,0,2,2,2,2,0,0,4,0,59,64,6,8,5,5,162,90,26,30,4,11,0,0,6,0,0,0,6,5,0,0,4,4,4,0,6,2,0,4,4,0,4,0,0,0,0,80,0,0,13,0,2,381694,450,40705,499,4,0,926,3627,2067,123,2109,8852,192,Trojan_Spy,smforw
94394,16264,8452,48068,121120,18736,31186,26588,4597,92,2,6,3,4,34,37,17,61,3,0,6,0,0,8,4,6,0,0,3,2,8,0,0,0,2,0,0,1,0,1,1,0,1,1,1,1,0,0,2,0,39,43,8,2,2,2,54,32,13,14,2,6,0,0,3,0,0,0,4,6,0,0,2,2,2,0,3,1,0,4,4,0,2,0,0,0,0,60,0,0,6,0,1,23696,84,14358,135,4,0,1793,111,930,2310,4972,10116,191,Trojan_Spy,smforw
34900,2696,12164,25896,90988,2712,13112,10030,3081,6,1,5,1,2,9,27,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,68,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,17,0,15,0,0,0,0,2,0,2940,109,803,2692,9210,15754,190,Trojan_Spy,smsthief
63072,1008,10724,54392,106692,1028,27325,20853,6471,42,2,6,2,3,20,29,12,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,4,4,26,0,22,22,0,22,0,0,26,0,0,9,0,14,28,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,1,0,0,13536,215,3,1,6198,1897,1771,644,105,10615,190,Trojan_Spy,sandr
37150,336,11080,32804,76600,340,7919,6099,1819,0,0,4,0,2,3,23,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,0,0,0,0,0,0,0,0,14,0,1,0,0,0,0,2,0,2607,2916,748,2182,122,8575,194,Trojan_Spy,smsthief
129969,1112,10720,122740,94540,1124,76123,62084,14038,21,0,6,1,2,11,28,12,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,40,0,40,40,0,40,0,0,40,0,0,18,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,1,0,0,0,0,3,1,5582,1742,3462,153,754,11693,193,Trojan_Spy,sandr
50467,2908,10804,35580,101336,6472,18154,15114,3039,42,1,7,2,2,13,29,6,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,28,0,28,28,0,28,0,0,28,0,0,12,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,2,0,0,9420,157,3,1,693,3725,119,1755,2678,8970,190,Trojan_Spy,sandr
106164,32112,10624,58320,111176,39628,38803,30654,8148,200,8,12,8,4,44,44,13,53,3,0,2,0,0,2,0,2,0,0,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,7,0,24,25,0,26,0,0,15,15,8,0,0,0,2,0,4,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,32,0,0,16,0,1,2674,27,5424,29,2,1,718,2918,331,2982,1815,8764,193,Trojan_Spy,spyagent
37669,640,11052,30944,91240,652,14212,10892,3319,6,0,6,1,2,10,28,5,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,9,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,28,0,1,0,0,0,0,4,1,104,3570,787,3141,1649,9251,192,Trojan_Spy,smsthief
42564,5860,11432,31016,73676,5876,13090,9848,3241,8,1,5,1,2,8,27,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,18,0,0,0,0,2,0,680,10695,2166,1933,173,15647,193,Trojan_Spy,smforw
85395,12048,8516,49440,127560,13048,33285,29007,4277,106,3,7,4,4,40,38,15,59,3,0,6,0,0,7,5,6,0,0,3,2,12,0,0,0,2,0,0,1,0,1,1,0,1,1,1,1,0,0,3,0,39,43,6,6,2,2,54,32,16,18,2,5,0,0,3,0,0,0,4,6,0,0,3,3,3,0,3,1,0,5,5,0,2,0,0,0,0,60,0,0,8,0,1,16463,68,12442,143,4,0,1815,114,3226,885,2303,8343,193,Trojan_Spy,smforw
115151,1112,10612,107836,93816,1136,70785,55524,15260,21,1,5,1,3,20,29,16,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,10,10,38,0,28,28,0,28,0,0,38,0,0,12,0,18,40,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,1,2832,30,5406,36,3,1,112,3582,794,2157,2282,8927,191,Trojan_Spy,sandr
94266,19152,8576,46680,139300,20496,31263,25554,5708,76,1,5,2,4,33,36,15,57,3,0,6,0,0,12,8,9,0,0,4,4,13,0,0,0,4,0,0,2,0,2,2,0,2,2,2,2,0,0,3,0,70,78,6,4,4,4,63,41,29,36,4,10,0,0,6,0,0,0,8,9,0,0,3,3,3,0,6,2,0,8,8,0,4,0,0,0,0,80,0,0,11,0,2,95670,176,23267,276,4,0,2217,1857,3793,871,115,8853,191,Trojan_Spy,smforw
47704,4388,11792,33228,95128,7536,17545,13723,3821,15,1,5,1,2,19,30,6,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,0,0,10,3,0,2,0,2,0,0,0,0,3,0,2328,279,4631,898,2478,10614,191,Trojan_Spy,smforw
45826,864,11140,40308,81320,868,7926,6216,1709,0,0,4,0,2,3,23,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243,0,0,0,0,0,0,0,0,27,0,1,0,0,0,0,2,0,118,3630,1537,869,3089,9243,194,Trojan_Spy,<unknown>
90867,19484,8400,40292,137180,21816,29404,25572,3831,52,2,6,3,4,36,37,15,57,3,0,2,0,0,6,6,6,0,0,3,7,19,0,0,0,6,0,0,3,0,3,3,0,3,3,3,3,0,0,5,0,83,91,6,6,6,6,25,25,38,46,6,16,0,0,9,0,0,0,8,6,0,0,4,2,5,0,9,3,0,6,6,0,6,0,0,0,0,80,0,0,17,0,3,14062,95,16980,214,3,0,3363,2102,2565,1087,118,9235,193,Trojan_Spy,smforw
100139,19304,8392,44336,132712,25652,30347,25913,4433,54,1,6,3,4,41,37,15,59,3,0,3,0,0,9,7,8,0,0,5,7,25,0,0,0,6,0,0,3,0,3,3,0,3,3,3,3,0,0,7,0,91,101,6,10,6,6,79,53,38,40,6,16,0,0,9,0,0,0,10,8,0,0,5,5,7,0,9,3,0,7,7,0,6,0,0,0,0,80,0,0,19,0,3,27635,131,26060,288,4,0,2839,1508,653,1686,112,6798,191,Trojan_Spy,<unknown>
137759,1268,10712,129944,99904,1280,77876,64900,12975,21,0,6,1,2,9,28,14,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,42,0,30,42,0,42,0,0,42,0,0,19,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,1,0,0,0,0,3,1,146,1074,3657,6243,1766,12886,191,Trojan_Spy,sandr
95485,7840,8464,64608,131624,9028,35575,27954,7620,92,3,6,3,4,36,38,15,56,3,0,6,0,0,11,6,6,0,0,3,2,8,0,0,0,2,0,0,1,0,1,1,0,1,1,1,1,0,0,2,0,39,41,6,2,2,2,453,231,11,12,2,5,0,0,3,0,0,0,2,6,0,0,2,2,2,0,3,1,0,6,6,0,2,0,0,0,0,20,0,0,6,0,1,1586442,1632,155521,1489,4,0,1700,1759,3978,968,109,8514,192,Trojan_Spy,smforw
47061,1668,10912,35948,101648,3508,20571,14942,5628,104,10,6,2,2,17,34,13,26,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,0,1,0,0,0,0,3,0,2208,658,3049,1620,270,7805,190,Trojan_Spy,qqspy
29891,96,12208,24740,77760,100,9019,5491,3527,0,0,4,0,2,3,39,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,2,0,2103,120,5068,1250,1986,10527,198,Trojan_Spy,smsthief
46146,4344,13444,32092,99604,4356,16431,13377,3053,42,2,7,2,2,14,28,5,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,32,0,32,32,0,32,0,0,32,0,0,15,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,4,0,0,0,0,3,1,2462,743,2113,118,2930,8366,193,Trojan_Spy,sandr
44639,724,11132,40080,77144,728,7921,5979,1941,0,0,4,0,2,3,23,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243,0,0,0,0,0,0,0,0,27,0,1,0,0,0,0,2,0,112,690,3417,1565,3600,9384,194,Trojan_Spy,smsthief
100918,12264,8428,59108,121252,18276,35105,28757,6347,117,4,6,3,4,38,38,16,58,3,0,7,0,0,12,5,7,0,0,3,2,8,0,0,0,2,0,0,1,0,1,1,0,1,1,1,1,0,0,2,0,43,47,4,2,2,2,222,116,13,14,2,6,0,0,3,0,0,0,4,7,0,0,2,2,2,0,3,1,0,5,5,0,2,0,0,0,0,60,0,0,7,0,1,2560600,2051,83199,1309,4,0,3346,106,942,1835,1653,7882,191,Trojan_Spy,smforw
65369,15396,8652,28252,90712,22536,16614,15046,1567,16,0,4,1,2,17,29,9,35,0,0,0,0,0,6,4,5,0,0,4,7,17,0,0,0,6,0,0,3,0,3,3,0,3,3,3,3,0,0,4,0,65,74,6,4,6,6,70,48,37,46,6,15,0,0,9,0,0,0,8,5,0,0,4,2,4,0,7,3,0,4,4,0,5,0,0,0,0,60,0,0,13,0,3,27044,123,22113,260,3,0,948,2092,1954,2927,108,8029,194,Trojan_Spy,smforw
151641,876,10736,143852,100028,916,90571,73887,16683,21,1,5,1,3,31,29,24,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,4,4,50,0,46,46,0,46,0,0,50,0,0,21,0,18,76,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,1,0,0,0,0,3,1,3950,135,2189,4613,758,11645,194,Trojan_Spy,sandr
93828,19352,8568,44960,138364,20692,30455,25282,5172,38,1,5,2,4,34,36,13,50,3,0,2,0,0,11,5,6,0,0,4,4,13,0,0,0,4,0,0,2,0,2,2,0,2,2,2,2,0,0,3,0,62,68,8,4,4,4,103,61,26,32,4,11,0,0,6,0,0,0,6,6,0,0,3,3,3,0,6,2,0,5,5,0,4,0,0,0,0,60,0,0,11,0,2,64434,173,27039,274,4,0,1088,115,2165,4879,2179,10426,193,Trojan_Spy,smforw
36891,648,11108,31904,82092,652,10051,7457,2593,0,0,5,0,2,5,24,5,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,10,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,33,0,1,0,0,0,0,4,1,1697,3461,3855,114,793,9920,190,Trojan_Spy,smsthief
106958,23904,8540,48032,126988,27324,32306,27928,4377,96,3,7,4,4,37,39,15,57,3,0,4,0,0,13,11,11,0,0,7,8,22,0,0,0,6,0,0,3,0,3,3,0,3,3,3,3,0,0,5,0,93,99,6,12,6,6,113,69,35,42,6,15,0,0,9,0,0,0,6,11,0,0,4,3,5,0,9,3,0,11,11,0,6,0,0,0,0,80,0,0,19,0,3,36562,157,25707,293,3,0,110,2198,3971,1138,1752,9169,193,Trojan_Spy,smforw
39930,2332,11000,28096,90740,4816,14153,12334,1818,7,0,5,1,2,9,26,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,33,0,0,0,33,32,0,0,0,0,33,0,5,0,0,0,0,3,0,4653,3817,1014,4059,115,13658,190,Trojan_Spy,smforw
46785,2092,11172,39632,81712,2100,7921,6077,1843,0,0,4,0,2,3,23,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243,0,0,0,0,0,0,0,0,27,0,2,0,0,0,0,2,0,2135,116,3768,4983,744,11746,193,Trojan_Spy,smsthief
45673,4932,11556,34216,75288,4948,16200,13638,2561,10,2,6,2,2,9,27,5,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,273,0,0,0,0,0,22,0,6,0,0,0,0,2,0,2438,99,1804,5628,6578,16547,191,Trojan_Spy,qqspy
47473,880,11224,41732,82352,884,7921,6178,1742,0,0,4,0,2,3,23,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270,0,0,0,0,0,0,0,0,30,0,1,0,0,0,0,2,0,4225,118,9883,1686,870,16782,194,Trojan_Spy,smsthief
146326,1180,10676,139224,86820,1224,85986,76351,9634,21,1,6,1,3,30,29,24,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,2,2,48,0,46,46,0,46,0,0,48,0,0,21,0,18,76,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,1,0,0,0,0,3,1,4866,3894,614,2053,108,11535,193,Trojan_Spy,sandr
36468,852,11116,31260,78544,856,7934,6128,1805,0,0,4,0,2,3,23,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,0,0,0,0,0,0,0,0,12,0,2,0,0,0,0,2,0,2457,2449,2005,796,117,7824,195,Trojan_Spy,smsthief
