Memory_PssTotal,Memory_PssClean,Memory_SharedDirty,Memory_PrivateDirty,Memory_SharedClean,Memory_PrivateClean,Memory_HeapSize,Memory_HeapAlloc,Memory_HeapFree,Memory_Views,Memory_ViewRootImpl,Memory_AppContexts,Memory_Activities,Memory_Assets,Memory_LocalBinders,Memory_ProxyBinders,Memory_ParcelMemory,Memory_ParcelCount,Memory_DeathRecipients,Memory_OpenSSLSockets,Memory_WebViews,API_Process_android.app.ActivityManager_killBackgroundProcesses,API_Process_android.os.Process_killProcess,API_Command_java.lang.Runtime_exec,API_Command_java.lang.ProcessBuilder_start,API_WebView_android.webkit.WebView_loadUrl,API_WebView_android.webkit.WebView_loadData,API_WebView_android.webkit.WebView_loadDataWithBaseURL,API_WebView_android.webkit.WebView_addJavascriptInterface,API_WebView_android.webkit.WebView_evaluateJavascript,API_WebView_android.webkit.WebView_setWebContentsDebuggingEnabled,API_FileIO_libcore.io.IoBridge_open,API_FileIO_android.content.ContextWrapper_openFileInput,API_FileIO_android.content.ContextWrapper_openFileOutput,API_FileIO_android.content.ContextWrapper_deleteFile,API_Database_android.content.ContextWrapper_openOrCreateDatabase,API_Database_android.content.ContextWrapper_databaseList,API_Database_android.content.ContextWrapper_deleteDatabase,API_Database_android.database.sqlite.SQLiteDatabase_execSQL,API_Database_android.database.sqlite.SQLiteDatabase_deleteDatabase,API_Database_android.database.sqlite.SQLiteDatabase_getPath,API_Database_android.database.sqlite.SQLiteDatabase_insert,API_Database_android.database.sqlite.SQLiteDatabase_insertOrThrow,API_Database_android.database.sqlite.SQLiteDatabase_insertWithOnConflict,API_Database_android.database.sqlite.SQLiteDatabase_openDatabase,API_Database_android.database.sqlite.SQLiteDatabase_openOrCreateDatabase,API_Database_android.database.sqlite.SQLiteDatabase_query,API_Database_android.database.sqlite.SQLiteDatabase_queryWithFactory,API_Database_android.database.sqlite.SQLiteDatabase_rawQuery,API_Database_android.database.sqlite.SQLiteDatabase_rawQueryWithFactory,API_Database_android.database.sqlite.SQLiteDatabase_update,API_Database_android.database.sqlite.SQLiteDatabase_updateWithOnConflict,API_Database_android.database.sqlite.SQLiteDatabase_compileStatement,API_IPC_android.content.ContextWrapper_sendBroadcast,API_IPC_android.content.ContextWrapper_sendStickyBroadcast,API_IPC_android.content.ContextWrapper_startActivity,API_IPC_android.content.ContextWrapper_startService,API_IPC_android.content.ContextWrapper_stopService,API_IPC_android.content.ContextWrapper_registerReceiver,API_Binder_android.app.ContextImpl_registerReceiver,API_Binder_android.app.ActivityThread_handleReceiver,API_Binder_android.app.Activity_startActivity,API_Crypto_javax.crypto.spec.SecretKeySpec_$init,API_Crypto_javax.crypto.Cipher_doFinal,API_Crypto-Hash_java.security.MessageDigest_digest,API_Crypto-Hash_java.security.MessageDigest_update,API_DeviceInfo_android.telephony.TelephonyManager_getDeviceId,API_DeviceInfo_android.telephony.TelephonyManager_getSubscriberId,API_DeviceInfo_android.telephony.TelephonyManager_getLine1Number,API_DeviceInfo_android.telephony.TelephonyManager_getNetworkOperator,API_DeviceInfo_android.telephony.TelephonyManager_getNetworkOperatorName,API_DeviceInfo_android.telephony.TelephonyManager_getSimOperatorName,API_DeviceInfo_android.net.wifi.WifiInfo_getMacAddress,API_DeviceInfo_android.net.wifi.WifiInfo_getBSSID,API_DeviceInfo_android.net.wifi.WifiInfo_getIpAddress,API_DeviceInfo_android.telephony.TelephonyManager_getSimCountryIso,API_DeviceInfo_android.telephony.TelephonyManager_getSimSerialNumber,API_DeviceInfo_android.telephony.TelephonyManager_getNetworkCountryIso,API_DeviceInfo_android.telephony.TelephonyManager_getDeviceSoftwareVersion,API_DeviceInfo_android.os.Debug_isDebuggerConnected,API_Network_java.net.URL_openConnection,API_Network_com.android.okhttp.internal.huc.HttpURLConnectionImpl_getInputStream,API_DexClassLoader_dalvik.system.BaseDexClassLoader_findResource,API_DexClassLoader_dalvik.system.BaseDexClassLoader_findResources,API_DexClassLoader_dalvik.system.BaseDexClassLoader_findLibrary,API_DexClassLoader_dalvik.system.DexFile_loadDex,API_DexClassLoader_dalvik.system.DexFile_loadClass,API_DexClassLoader_dalvik.system.DexClassLoader_$init,API_Base64_android.util.Base64_decode,API_Base64_android.util.Base64_encode,API_Base64_android.util.Base64_encodeToString,API_SystemManager_android.app.ApplicationPackageManager_setComponentEnabledSetting,API_SystemManager_android.app.NotificationManager_notify,API_SystemManager_android.telephony.TelephonyManager_listen,API_SMS_android.telephony.SmsManager_sendTextMessage,API_DeviceData_android.content.ContentResolver_query,API_DeviceData_android.content.ContentResolver_registerContentObserver,API_DeviceData_android.content.ContentResolver_insert,API_DeviceData_android.content.ContentResolver_delete,API_DeviceData_android.accounts.AccountManager_getAccountsByType,API_DeviceData_android.accounts.AccountManager_getAccounts,API_DeviceData_android.location.Location_getLatitude,API_DeviceData_android.location.Location_getLongitude,API_DeviceData_android.media.AudioRecord_startRecording,API_DeviceData_android.media.MediaRecorder_start,API_DeviceData_android.os.SystemProperties_get,API_DeviceData_android.app.ApplicationPackageManager_getInstalledPackages,API__sessions,Network_TotalReceivedBytes,Network_TotalReceivedPackets,Network_TotalTransmittedBytes,Network_TotalTransmittedPackets,Battery_wakelock,Battery_service,Logcat_debug,Logcat_warning,Logcat_info,Logcat_verbose,Logcat_error,Logcat_total,Process_total,Category,Family
124157,29740,10620,84428,87412,31056,35049,25386,9662,18,1,6,2,5,38,35,13,52,2,3,2,0,0,0,0,3,0,1,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,44,0,2,47,47,227,135,0,0,0,0,16,8,0,0,0,0,0,5,0,1,11,11,0,0,2,0,0,1,150,1,1,0,0,0,0,8,40,0,0,0,0,0,0,0,0,14,0,1,93300,209,33472,196,3,0,1880,2449,1522,1049,3095,9995,186,Adware,airpush
122354,12700,10524,100816,74792,13256,36629,29078,7550,172,3,6,3,4,33,35,46,72,2,0,2,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,22,21,5,0,0,0,217,339,4,0,0,2,4,0,2,0,0,0,0,10,0,0,8,8,36,0,2,0,0,0,8,7,7,0,0,1,0,0,20,0,0,0,2,0,0,0,0,6,2,1,353957,329,22603,271,3,0,651,2751,1513,1888,1724,8527,189,Adware,leadbolt
99775,18324,10540,68852,91460,23096,33080,26234,6845,131,7,11,4,4,54,43,14,59,2,1,4,0,0,0,4,0,0,0,0,0,0,1,1,3,3,0,0,0,3,0,21,50,0,50,1,0,0,0,20,20,0,0,1,1,0,1,16,0,21,29,15,0,40,36,40,40,39,78,22,13,22,4,4,0,1,4,32,9,0,0,18,2,36,0,2,0,0,0,12,0,0,0,0,0,0,4,28,0,0,0,0,0,0,0,0,8,1,1,32470,91,25888,311,6,4,1511,625,2187,1739,2269,8331,190,Adware,zdtad
91926,8884,8116,65312,92104,8928,35950,28833,7116,389,13,9,4,4,62,54,22,61,5,1,1,0,0,0,0,0,0,1,0,0,0,6,0,1,0,0,0,2,12,2,30,11,0,11,15,0,1,1,0,15,0,0,15,0,0,0,8,0,36,46,3,18,3,3,71,47,2,0,0,0,0,0,2,0,1,0,0,1,0,1,10,3,1,0,2,0,0,0,0,1,1,0,0,0,0,48,42,0,0,2,0,0,0,0,0,36,0,1,36206,124,27139,180,4,2,3050,1515,592,3314,1880,10351,194,Adware,adflex
54836,2276,11236,43240,70132,4572,19451,14703,4747,26,2,5,1,2,19,31,8,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,7,0,0,0,0,0,12,24,0,12,24,12,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1,5410,52,10230,64,7,1,2085,1761,1530,615,2473,8464,187,Adware,dowgin
143370,15112,10272,117160,97188,15412,55076,45601,9474,464,12,10,6,5,52,45,25,72,2,3,1,0,0,0,0,3,0,2,1,0,0,3,0,0,0,0,0,0,1,0,22,0,0,0,12,0,0,0,5,8,0,0,7,0,0,1,2,0,36,46,9,6,47,47,230,124,18,0,0,6,0,6,16,6,0,0,0,4,0,0,36,8,2,0,2,0,0,1,96,33,33,0,0,7,0,6,26,0,0,0,0,0,0,0,0,41,2,1,93370,170,41561,191,5,0,2706,779,2641,1519,2166,9811,193,Adware,airpush
49520,516,10632,44576,80652,528,17150,13415,3734,0,0,9,0,4,9,32,8,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,163,0,1,2,13,2,0,0,1,1,0,0,0,0,26,0,0,0,0,16,0,0,0,0,30,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,852,21,2020,23,4,6,2341,2516,2361,1476,1103,9797,190,Adware,ewind
50657,4632,12812,33944,99284,6268,17713,14964,2748,68,4,5,2,2,16,26,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,27,0,0,0,2,0,0,0,0,0,35,34,0,0,0,0,0,0,0,0,34,0,0,0,17,0,21,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,17,0,8,0,0,4080,68,3,1,2365,800,1693,2856,3861,11575,186,Adware,inoco
115928,44976,10592,57240,99776,47372,28612,22585,6026,20,1,5,2,4,30,35,9,36,3,0,2,0,0,0,0,4,0,5,5,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,48,46,0,2,0,0,612,340,0,0,0,0,34,17,0,0,0,0,0,15,0,0,0,0,8,0,4,0,0,0,0,5,5,0,0,0,0,0,40,0,0,0,0,0,0,0,0,14,0,2,581933,895,143535,869,4,0,2510,2752,1505,971,2567,10305,193,Adware,airpush
61221,8408,11148,42800,98624,8660,27337,21273,6063,36,2,6,1,3,27,29,7,28,0,0,0,0,0,0,0,0,0,0,0,0,0,55,62,697,0,0,0,0,10,0,32,2,0,2,18,0,13,13,1,14,0,0,18,0,0,0,16,0,0,0,12,0,7,5,5,39,37,20,0,5,0,0,1,11,0,0,0,0,0,0,17,0,68,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,1,5,96717,219,32843,270,3,1,3469,1598,1107,2805,3765,12744,187,Adware,kuguo
113363,21324,8500,58452,125036,22480,44508,39633,4874,88,5,7,4,4,43,38,9,38,2,1,1,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,36,0,8,0,0,157,117,9,0,0,0,28,14,0,0,0,0,0,12,0,0,11,10,0,0,4,0,0,0,112,3,3,0,0,0,0,0,48,0,0,0,0,0,0,0,0,12,0,2,64383,123,18146,118,3,0,1659,2729,1512,610,2294,8804,190,Adware,airpush
48949,1688,10724,38576,93508,2976,20122,16696,3425,132,4,7,3,2,12,30,5,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,11,0,0,0,2,0,0,0,0,0,9,6,0,0,0,0,0,0,0,0,6,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,1,0,0,1200,20,3,1,1961,2201,733,1578,2223,8696,186,Adware,inoco
50585,4696,12192,33640,95588,6660,17435,14353,3081,34,2,4,1,2,11,26,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,25,0,2,4,3,0,0,0,0,0,31,30,0,0,0,0,0,0,0,0,30,0,0,0,15,0,18,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,15,0,12,0,0,3180,53,3,2,3701,1097,3199,1736,7986,17719,187,Adware,inoco
86111,4520,10636,67056,94884,10720,33463,27029,6433,258,5,9,6,2,21,34,11,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,2,4,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,14,2,2,13,97,9,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,11,0,1,0,0,0,0,4,0,2942,2056,914,2330,1488,9730,186,Adware,admogo
68925,20608,8692,30524,75648,22104,13664,12192,1471,2,1,3,0,2,18,31,6,24,0,0,0,0,0,75,25,0,0,0,0,0,0,21,0,0,0,0,0,0,3,0,14,0,0,0,3,0,1,1,10,11,0,0,3,29,0,0,13,0,50,100,6,18,0,0,155,532,45,54,2,0,0,0,4,0,0,0,2,0,0,0,14,11,0,0,10,0,0,19,20,3,3,0,0,0,0,8,6,0,0,0,0,0,0,0,0,21,21,10,1521685,1108,38827,728,5,1,2143,865,1528,2529,1761,8826,189,Adware,shedun
125516,30516,10696,81664,87472,32456,35605,28370,7234,97,4,6,3,4,124,38,11,46,3,0,3,0,0,0,0,6,0,0,2,0,0,3,0,1,0,0,0,0,1,0,4,0,0,0,2,0,0,0,2,2,0,0,2,0,0,0,0,0,25,27,2,2,1,1,135,151,423,406,0,0,0,0,207,0,0,0,0,7,0,0,2,0,3,0,2,0,0,1,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,8,0,1,677260,790,107489,782,4,0,2077,2019,2561,1509,759,8925,187,Adware,kyview
58999,5484,11084,45608,82156,5536,13651,10965,2685,14,2,6,2,2,13,27,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,5,0,0,0,2,0,0,0,3,3,0,0,7,0,0,0,0,0,0,0,0,0,890,13,0,0,2,2,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,2,0,0,0,0,3,0,840,2151,1617,1474,2923,9005,185,Adware,feiwo
49268,9080,10812,26864,74568,9212,7896,5893,2002,8,0,7,1,2,5,26,6,13,0,0,0,0,0,113,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,99,198,0,54,0,0,22,22,124,57,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,27,0,0,31,2917,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,52,31,0,0,0,0,3,1,1705,974,1796,1570,1503,7548,186,Adware,shedun
107117,39516,10700,53844,98496,41200,27464,22644,4819,18,1,8,2,4,33,35,14,43,3,0,2,0,0,0,0,44,0,0,17,0,0,12,8,0,2,0,0,0,7,0,96,0,0,0,28,0,0,0,68,69,0,0,28,17,0,0,22,0,192,180,0,0,143,142,62,37,24,8,0,0,8,0,6,0,0,0,0,17,0,0,1,1,0,0,24,0,0,12,0,8,8,0,0,0,0,0,255,0,0,0,0,0,0,0,0,70,27,12,1644,10,2508,15,3,2,3545,1141,4367,1586,3855,14494,191,Adware,shedun
88145,2776,10656,79656,92396,2796,29129,18853,10275,74,2,5,2,2,47,34,7,29,1,4,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,1,0,2,0,81,12,0,24,1,0,17,17,62,79,0,0,1,0,0,0,2,0,14,28,2,26,0,0,144,72,1,0,0,0,2,2,0,0,0,9,0,0,0,0,51,47,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,2,3,0,0,0,0,17,0,1,35544,131,44034,146,3,0,3130,3572,1863,1514,1618,11697,194,Adware,airpush
100429,40688,10768,47136,92308,42516,19550,16358,3191,9,0,7,1,4,30,35,15,47,4,0,1,0,0,0,0,41,0,0,15,0,0,12,10,0,0,0,0,0,2,0,91,0,0,0,26,0,0,0,65,65,0,0,26,15,0,0,24,0,202,190,0,0,143,142,99,52,21,8,0,0,8,0,4,0,0,0,0,15,0,0,0,0,0,0,24,0,0,12,0,7,7,0,0,0,0,0,225,0,0,0,0,0,0,0,0,67,28,12,2952,12,4505,12,3,2,3519,966,2903,1573,4849,13810,187,Adware,shedun
97853,36012,10736,49580,97860,37756,20006,16671,3334,9,0,7,1,4,26,34,14,45,3,0,1,0,0,0,0,44,0,0,15,0,0,10,6,0,4,0,0,0,6,0,100,0,0,0,32,0,0,0,68,68,0,0,32,16,0,0,19,0,165,158,0,0,121,120,127,75,31,14,0,0,14,0,11,0,0,0,0,16,0,0,2,2,0,0,20,0,0,10,0,13,13,0,0,0,0,0,220,0,0,0,0,0,0,0,0,70,41,10,2952,12,4150,15,3,2,3513,1556,3947,3489,1264,13769,187,Adware,shedun
50874,4620,11024,35612,86724,5684,17473,14520,2952,92,4,6,2,2,12,27,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,14,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,0,0,0,3,0,621,2937,1999,2462,1642,9661,188,Adware,adend
50795,4856,12568,33460,95092,6444,17399,14118,3280,34,2,4,1,2,10,25,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,20,0,0,0,2,0,0,0,0,0,25,24,0,0,0,0,0,0,0,0,24,0,0,0,12,0,15,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,12,0,6,0,0,3180,53,3,1,2999,2618,1643,836,2931,11027,185,Adware,inoco
133931,26764,11156,96164,98756,28496,32680,26448,6231,267,13,17,14,4,56,46,48,76,2,0,2,0,0,0,0,2,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,25,27,0,48,2,2,569,287,20,0,0,9,18,0,9,0,0,0,0,36,0,0,30,15,2,0,2,0,0,0,0,18,18,0,0,0,0,0,20,0,0,0,0,0,0,0,0,26,1,1,31241,132,39905,178,3,0,2134,3574,1721,731,3263,11423,191,Adware,leadbolt
44732,7264,9500,25028,66332,7272,7171,5297,1873,0,0,3,0,2,4,22,6,13,0,0,0,0,0,221,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,166,336,0,96,0,0,37,37,206,117,2,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,47,0,0,52,4888,52,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,84,52,0,0,0,0,3,1,1445,3468,2883,2492,5074,15362,189,Adware,shedun
36496,5988,9464,19108,69744,6124,5827,4325,1501,0,0,4,0,2,4,22,3,14,0,0,0,0,0,148,50,0,0,0,0,0,0,16,0,0,0,0,0,0,5,0,14,0,0,0,4,0,5,5,5,10,0,0,4,10,0,0,31,0,111,209,20,50,50,49,122,446,106,116,2,0,0,0,2,0,0,0,2,1,0,0,6,5,0,0,25,0,0,29,46,3,3,0,0,0,0,12,4,0,0,0,0,0,0,0,0,54,47,23,356270,260,11775,171,5,5,3270,6722,1517,4250,1194,16953,188,Adware,shedun
48008,4332,12092,33424,97856,5912,17415,14189,3225,34,2,4,1,2,9,25,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,13,54,0,0,0,2,0,0,0,0,0,49,48,0,0,0,0,0,0,0,0,48,0,0,0,24,0,38,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,24,0,6,0,0,6360,106,3,1,5435,1734,2743,764,2909,13585,191,Adware,inoco
89692,18576,8636,48224,90208,24208,24066,17847,6218,187,3,6,2,2,19,30,5,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,6,0,0,0,2,0,4,4,0,4,0,0,2,0,0,0,11,0,12,24,2,18,8,6,7,13,63,50,0,0,25,0,2,0,0,0,24,0,0,0,3,3,4,0,4,0,0,6,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,4,79994,87,9829,172,4,1,1612,2642,2248,3621,1245,11368,186,Adware,dowgin
29348,24,11152,26664,49056,28,8005,5696,2308,0,0,4,0,2,4,24,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,518,5,1029,12,4,1,4109,800,1947,2527,1518,10901,193,Adware,ewind
52168,8696,12244,31412,86460,11944,15399,12838,2560,56,3,4,1,2,11,26,5,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,12,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,6,0,0,3960,66,3,0,2055,1648,2492,849,2703,9747,188,Adware,dowgin
51203,5056,12164,33804,98088,7024,17419,14309,3109,34,2,4,1,2,9,26,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,26,0,0,0,2,0,0,0,0,0,33,32,0,0,0,0,0,0,0,0,32,0,0,0,16,0,20,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,16,0,12,0,0,3480,58,3,1,4136,2977,1745,1050,5890,15798,186,Adware,inoco
48490,6704,10880,30996,97372,8164,17444,13463,3980,12,3,4,1,2,12,29,5,22,0,0,0,0,0,0,0,5,0,0,0,0,0,2,5,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,34,0,6,0,0,9,9,12,0,0,0,18,0,0,0,0,0,0,3,0,0,54,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,13,3,3,2276,20,19476,298,4,0,1679,854,2561,2973,2138,10205,186,Adware,adwo
52742,9676,11360,33508,75968,9688,13224,10840,2383,13,2,7,2,2,9,28,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,14,0,0,0,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,5,1552,8,1022,10,4,0,3304,4587,2187,1497,920,12495,189,Adware,mobidash
115966,20196,10532,84928,102748,22588,33827,26281,7545,248,12,17,6,4,49,40,16,60,2,0,0,0,0,36,12,0,0,0,0,0,0,9,3,5,0,0,0,0,33,0,27,0,0,0,3,0,13,13,11,24,5,5,3,38,0,0,16,0,21,31,9,12,60,60,11,23,29,22,16,0,0,0,8,0,0,1,8,3,0,0,132,190,3,0,2,0,0,0,10,12,0,0,0,0,0,22,13,0,0,3,0,0,0,0,0,14,8,2,190088,1094,264663,1214,4,2,3115,701,2468,3873,1508,11665,187,Adware,appad
58710,9488,8860,40408,69804,9652,9893,7668,2224,0,0,4,0,5,10,33,5,24,0,0,0,0,0,18,6,0,0,0,0,0,0,6,0,0,0,0,0,0,3,0,11,111,0,111,2,0,1,1,8,9,0,0,2,3,0,0,3,0,8,16,7,2,0,0,40,193,6,14,2,0,0,0,3,0,0,0,2,0,0,0,4,0,0,0,2,0,0,5,4,2,2,0,0,0,0,4,2,0,0,0,0,0,0,0,0,3,7,2,0,0,0,0,0,0,2068,1410,1511,1905,817,7711,193,Adware,shedun
124078,2068,10700,114228,78516,2112,32726,23009,9716,93,5,9,5,2,22,34,10,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,17,0,1235,0,0,0,0,0,0,0,438,1233,0,0,0,0,0,0,11,0,1,2,0,18,86,86,0,0,2,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,166,0,0,0,0,2,4,252,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,1,0,0,0,0,4,1,1550,5053,899,3358,4999,15859,188,Adware,kuguo
152539,29640,10576,113724,88224,30928,46009,36818,9190,65,2,9,5,4,33,39,12,48,2,1,3,0,0,0,0,4,0,7,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,24,23,0,4,0,0,137,4054,0,0,0,12,0,12,0,12,0,0,0,10,0,0,20,11,2,0,2,0,0,0,0,45,45,0,0,3,0,0,40,0,0,0,0,0,0,0,0,9,1,1,438645,447,52881,386,3,1,1690,1495,1943,865,1776,7769,187,Adware,hiddenad
60996,3740,9964,50316,62232,3792,21252,17324,3927,230,16,12,9,2,21,36,5,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,0,0,0,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,1,2248,10,1513,14,4,0,1489,2586,2363,700,1510,8648,191,Adware,mobidash
66735,7516,9964,46308,80472,7528,18371,14876,3494,150,9,7,4,2,17,31,5,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,0,0,0,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,2,1472,6,942,8,3,0,2658,1834,2510,1509,746,9257,188,Adware,mobidash
49487,4736,12480,33008,97012,6364,17409,14193,3215,34,2,4,1,2,10,25,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,28,0,2,4,3,0,0,0,0,0,33,32,0,0,0,0,0,0,0,0,32,0,0,0,16,0,20,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,16,0,8,0,0,3600,60,3,2,1675,3271,3295,2467,979,11687,187,Adware,inoco
44376,11200,10156,20104,69744,11216,12556,10283,2272,6,1,5,1,2,9,25,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,7,0,0,0,0,3,0,4524,1504,647,2825,2043,11543,184,Adware,kyview
