Memory_PssTotal,Memory_PssClean,Memory_SharedDirty,Memory_PrivateDirty,Memory_SharedClean,Memory_PrivateClean,Memory_HeapSize,Memory_HeapAlloc,Memory_HeapFree,Memory_Views,Memory_ViewRootImpl,Memory_AppContexts,Memory_Activities,Memory_Assets,Memory_LocalBinders,Memory_ProxyBinders,Memory_ParcelMemory,Memory_ParcelCount,Memory_DeathRecipients,Memory_OpenSSLSockets,Memory_WebViews,API_Command_java.lang.Runtime_exec,API_Command_java.lang.ProcessBuilder_start,API_WebView_android.webkit.WebView_loadUrl,API_WebView_android.webkit.WebView_loadData,API_WebView_android.webkit.WebView_loadDataWithBaseURL,API_WebView_android.webkit.WebView_addJavascriptInterface,API_WebView_android.webkit.WebView_evaluateJavascript,API_FileIO_libcore.io.IoBridge_open,API_FileIO_android.content.ContextWrapper_openFileInput,API_FileIO_android.content.ContextWrapper_openFileOutput,API_FileIO_android.content.ContextWrapper_deleteFile,API_Database_android.content.ContextWrapper_openOrCreateDatabase,API_Database_android.database.sqlite.SQLiteDatabase_execSQL,API_Database_android.database.sqlite.SQLiteDatabase_getPath,API_Database_android.database.sqlite.SQLiteDatabase_insert,API_Database_android.database.sqlite.SQLiteDatabase_insertOrThrow,API_Database_android.database.sqlite.SQLiteDatabase_insertWithOnConflict,API_Database_android.database.sqlite.SQLiteDatabase_openDatabase,API_Database_android.database.sqlite.SQLiteDatabase_query,API_Database_android.database.sqlite.SQLiteDatabase_queryWithFactory,API_Database_android.database.sqlite.SQLiteDatabase_rawQuery,API_Database_android.database.sqlite.SQLiteDatabase_rawQueryWithFactory,API_Database_android.database.sqlite.SQLiteDatabase_update,API_Database_android.database.sqlite.SQLiteDatabase_updateWithOnConflict,API_Database_android.database.sqlite.SQLiteDatabase_compileStatement,API_IPC_android.content.ContextWrapper_sendBroadcast,API_IPC_android.content.ContextWrapper_startActivity,API_IPC_android.content.ContextWrapper_startService,API_IPC_android.content.ContextWrapper_stopService,API_IPC_android.content.ContextWrapper_registerReceiver,API_Binder_android.app.ContextImpl_registerReceiver,API_Binder_android.app.ActivityThread_handleReceiver,API_Binder_android.app.Activity_startActivity,API_Crypto_javax.crypto.spec.SecretKeySpec_$init,API_Crypto_javax.crypto.Cipher_doFinal,API_Crypto-Hash_java.security.MessageDigest_digest,API_Crypto-Hash_java.security.MessageDigest_update,API_DeviceInfo_android.telephony.TelephonyManager_getDeviceId,API_DeviceInfo_android.telephony.TelephonyManager_getSubscriberId,API_DeviceInfo_android.telephony.TelephonyManager_getLine1Number,API_DeviceInfo_android.telephony.TelephonyManager_getNetworkOperator,API_DeviceInfo_android.telephony.TelephonyManager_getNetworkOperatorName,API_DeviceInfo_android.telephony.TelephonyManager_getSimOperatorName,API_DeviceInfo_android.net.wifi.WifiInfo_getMacAddress,API_DeviceInfo_android.net.wifi.WifiInfo_getIpAddress,API_DeviceInfo_android.telephony.TelephonyManager_getSimCountryIso,API_DeviceInfo_android.telephony.TelephonyManager_getSimSerialNumber,API_DeviceInfo_android.telephony.TelephonyManager_getNetworkCountryIso,API_Network_java.net.URL_openConnection,API_Network_com.android.okhttp.internal.huc.HttpURLConnectionImpl_getInputStream,API_DexClassLoader_dalvik.system.BaseDexClassLoader_findResource,API_DexClassLoader_dalvik.system.BaseDexClassLoader_findResources,API_DexClassLoader_dalvik.system.BaseDexClassLoader_findLibrary,API_DexClassLoader_dalvik.system.DexFile_loadDex,API_DexClassLoader_dalvik.system.DexFile_loadClass,API_DexClassLoader_dalvik.system.DexClassLoader_$init,API_Base64_android.util.Base64_decode,API_Base64_android.util.Base64_encode,API_Base64_android.util.Base64_encodeToString,API_SystemManager_android.app.ApplicationPackageManager_setComponentEnabledSetting,API_SystemManager_android.app.NotificationManager_notify,API_SystemManager_android.telephony.TelephonyManager_listen,API_SMS_android.telephony.SmsManager_sendTextMessage,API_SMS_android.telephony.SmsManager_sendMultipartTextMessage,API_DeviceData_android.content.ContentResolver_query,API_DeviceData_android.content.ContentResolver_registerContentObserver,API_DeviceData_android.content.ContentResolver_insert,API_DeviceData_android.content.ContentResolver_delete,API_DeviceData_android.accounts.AccountManager_getAccountsByType,API_DeviceData_android.accounts.AccountManager_getAccounts,API_DeviceData_android.media.MediaRecorder_start,API_DeviceData_android.os.SystemProperties_get,API_DeviceData_android.app.ApplicationPackageManager_getInstalledPackages,API__sessions,Network_TotalReceivedBytes,Network_TotalReceivedPackets,Network_TotalTransmittedBytes,Network_TotalTransmittedPackets,Battery_wakelock,Battery_service,Logcat_info,Logcat_error,Logcat_warning,Logcat_debug,Logcat_verbose,Logcat_total,Process_total,Category,Family
116826,11212,11276,97152,82236,11512,40883,28165,12717,20,4,5,1,5,36,34,11,45,3,0,1,0,0,1,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,54,0,0,47,47,291,264,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,1,102,6,6,0,0,0,0,0,6,20,0,0,0,0,0,7,0,1,4416895,3569,128681,2203,3,0,1514,2637,3112,1600,1767,10630,189,Trojan_SMS,plankton
104118,34520,10664,58904,90896,36108,36579,31281,5297,199,8,9,5,4,33,42,10,40,3,0,3,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,29,0,14,0,0,0,0,0,0,0,2,0,0,0,0,1,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,60,0,0,0,0,0,14,0,1,0,0,0,0,4,0,970,3042,3386,1519,2108,11025,188,Trojan_SMS,fakeinst
44972,5460,11924,33136,73104,5472,8042,5797,2244,0,0,3,0,2,3,24,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,0,4,0,0,0,0,3,0,1579,2037,892,2234,4697,11439,189,Trojan_SMS,boxer
31385,1680,12996,23984,76748,1696,7916,4812,3103,0,0,4,0,2,2,23,10,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,21,0,0,0,0,3,0,3737,1565,2248,1539,2921,12010,185,Trojan_SMS,plankton
32460,2508,13260,24084,75160,2520,8948,5020,3927,0,0,4,0,2,2,23,15,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,12,0,0,0,0,3,0,2131,1378,2266,1561,2364,9700,184,Trojan_SMS,opfake
32658,612,11000,28332,61744,616,8101,5935,2165,0,0,4,0,2,5,24,9,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,1,2,8,0,0,0,0,0,10,20,10,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3585,22,3485,29,4,1,2092,3215,821,2057,1525,9710,191,Trojan_SMS,smsbot
49597,1376,10160,43636,62804,1380,12155,8391,3763,0,0,3,0,2,3,24,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,0,1,0,0,0,0,3,0,1583,1726,926,2570,4113,10918,186,Trojan_SMS,fakeinst
32747,4340,11256,23616,72712,4348,7921,4995,2925,0,0,4,0,2,2,22,28,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,13,0,0,0,0,3,0,4452,2556,1513,2590,1540,12651,184,Trojan_SMS,fakeinst
31408,2048,13000,23944,75704,2060,7913,4780,3132,0,0,4,0,2,2,22,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,24,0,0,0,0,3,0,1553,1666,4143,2727,4160,14249,187,Trojan_SMS,plankton
31921,2500,13476,24484,75232,2504,8949,5039,3909,0,0,4,0,2,2,23,28,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,17,0,0,0,0,3,0,2813,2925,3538,1687,1499,12462,193,Trojan_SMS,fakeinst
38593,3828,10572,29160,59684,3840,7936,5230,2705,0,0,4,0,2,2,25,9,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,16,0,0,0,0,3,0,1559,1284,2387,3261,3401,11892,185,Trojan_SMS,fakeinst
43934,460,10164,39620,68176,468,14196,11596,2599,0,0,4,0,2,7,27,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,5,0,0,0,2,0,0,0,2,1,1,0,2,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,8,0,1,160,4,2840,58,4,1,2308,917,1716,1481,2475,8897,191,Trojan_SMS,smsbot
42464,224,11004,37896,79376,228,8220,6486,1733,0,0,4,0,2,3,24,4,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,18,0,0,0,9,9,9,0,9,0,0,9,0,132,2,0,0,0,4,8,0,0,0,0,1,0,2,0,0,1,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,14,0,1,976,8,1170,10,4,0,4495,734,1518,3120,2116,11983,191,Trojan_SMS,fakeinst
49969,1516,10216,43672,57028,1520,12123,8753,3369,0,0,3,0,2,3,23,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,0,1,0,0,0,0,3,0,684,4085,1903,3848,1555,12075,188,Trojan_SMS,fakeinst
106398,40932,10544,51708,103736,42552,21812,16965,4846,74,2,4,1,4,30,35,15,46,2,0,3,0,0,0,0,13,30,0,13,0,0,0,0,9,132,528,0,530,122,10,10,0,10,0,0,232,0,0,23,0,174,161,0,26,0,0,603,856,0,0,0,0,0,0,0,0,0,0,43,12,0,65,0,26,0,0,0,0,13,13,0,0,0,0,0,0,30,0,0,0,0,0,164,0,13,0,0,0,0,3,1,3243,1543,3662,1143,3461,13052,192,Trojan_SMS,plankton
102595,34784,11596,56284,93792,36420,34707,28709,5997,240,7,8,3,4,39,38,11,46,3,0,1,0,0,5,0,0,1,0,1,0,0,2,0,2,1,0,0,0,1,0,0,0,0,0,0,1,1,0,6,0,25,29,0,14,0,0,17,17,11,4,0,0,2,0,3,0,0,8,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,11,0,1,181964,478,52652,532,3,2,2475,2724,1685,2149,1081,10114,188,Trojan_SMS,fakeinst
39975,764,10428,35264,61024,768,8007,6348,1658,0,0,4,0,2,3,23,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,4,0,0,0,0,2,0,1562,729,2313,3653,1609,9866,204,Trojan_SMS,fakeinst
63035,7364,10924,45228,89280,7392,12606,10735,1870,4,1,5,1,2,9,27,4,18,0,1,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,284,0,0,0,0,0,0,0,224,112,0,0,0,0,0,15,0,0,0,0,0,0,0,6,0,0,10,1080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,24611,70,9314,76,3,1,1520,2169,780,10530,3930,18929,187,Trojan_SMS,podec
56780,1456,10160,51008,65708,1460,14368,11687,2680,532,0,31,28,2,4,52,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,84,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,114,0,1,0,0,0,0,2,0,4376,3434,1562,2860,879,13111,186,Trojan_SMS,fakeinst
108794,35216,11408,58572,106144,38412,36561,29317,7243,194,5,8,3,4,43,40,12,48,3,0,1,0,0,3,0,0,1,0,1,1,0,4,0,2,1,0,0,0,1,0,0,0,0,0,0,1,1,0,8,0,25,29,0,18,0,0,22,22,12,4,0,0,2,0,4,0,0,8,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,12,0,1,174605,450,46325,490,3,2,2444,1051,1687,2694,2642,10518,193,Trojan_SMS,fakeinst
31678,3496,11264,23736,74252,3508,7905,4941,2963,0,0,4,0,2,2,23,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,21,0,0,0,0,3,0,1458,3434,5030,2627,1554,14103,191,Trojan_SMS,fakeinst
66114,7868,10780,49720,95308,7980,30761,26372,4388,122,3,6,1,4,14,31,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189,4,4,0,0,0,0,0,0,4,0,0,0,0,0,4,0,2,0,0,0,0,4,1,1509,3262,1837,665,3052,10325,183,Trojan_SMS,plankton
32607,2624,11228,24056,78992,2632,7930,5353,2576,0,0,4,0,2,3,25,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,23,0,0,0,0,3,0,1542,1396,2693,3587,2504,11722,187,Trojan_SMS,fakeinst
79738,32272,12172,36988,97200,33672,14336,11538,2797,24,2,6,3,4,23,34,9,33,0,2,1,0,3,2,0,1,1,0,1326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,0,188,188,1,70,1275,0,941,541,44,0,20,0,116,55,3,0,9,0,38,6,4,0,0,24,0,0,0,0,1,1,0,0,0,0,0,0,40,0,0,7,3,0,75,0,12,1049665,11423,1976741,12704,4,2,3043,2211,6163,1653,3903,16973,192,Trojan_SMS,plankton
99794,39344,10748,48320,99204,41000,29450,25317,4132,111,4,8,3,4,38,36,9,38,2,0,3,4,2,8,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,40,38,5,2,0,0,0,0,13,26,26,0,0,0,0,0,5,0,4,5,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,40,0,0,0,0,0,9,0,2,13764,20,1261,16,5,2,3061,1484,2865,1214,2187,10811,192,Trojan_SMS,fakeinst
62117,13780,8592,30400,94544,13864,25591,21269,4321,33,2,5,2,2,21,30,8,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,14,0,0,7,7,14,0,0,0,30,0,7,7,0,0,0,15,7,7,0,12,0,0,0,0,14,0,0,0,7,1,0,0,0,0,0,7,0,0,21,0,6,41603,186,27971,234,4,0,1106,2582,3529,1555,4208,12980,188,Trojan_SMS,opfake
136566,23576,12424,103712,82132,24376,41077,30949,10127,48,4,8,4,4,39,38,11,50,3,0,4,0,0,68,0,0,4,0,3,0,2,0,0,1,6,6,0,6,6,0,0,0,0,0,0,6,0,0,8,0,26,25,10,4,0,0,607,305,21,54,0,0,0,0,0,0,0,0,4,0,0,1,0,2,0,0,0,0,0,0,0,0,0,6,0,0,28,0,0,0,0,0,13,0,1,1541330,1521,105291,1169,4,1,2675,683,2255,3430,1558,10601,191,Trojan_SMS,fakeinst
123844,37764,11472,68692,101908,39300,68338,59186,9151,8,1,5,1,4,27,31,8,31,2,0,1,0,0,20,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,40,38,0,0,64,64,4,11808,2,4,0,0,0,0,0,0,0,0,2,0,0,2,0,4,0,0,0,0,0,0,0,0,0,4,0,0,40,0,0,0,0,0,7,0,2,0,0,0,0,3,0,808,1542,2128,2054,2777,9309,188,Trojan_SMS,opfake
91791,39264,10984,39432,96584,41060,22391,19567,2823,40,2,6,1,4,34,36,7,31,4,0,4,0,0,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,174,165,0,0,28,28,0,0,0,0,0,14,0,0,0,0,0,0,56,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,260,0,0,0,0,0,33,0,9,0,0,0,0,3,1,1713,3597,2512,1160,4813,13795,187,Trojan_SMS,fakeinst
39268,2768,12012,30212,64888,2780,7953,5330,2622,0,0,4,0,2,3,24,9,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,22,0,0,0,0,3,0,4210,2306,1577,3713,1224,13030,191,Trojan_SMS,boxer
46876,372,10108,42316,59516,380,14341,11651,2689,0,0,4,0,2,7,25,7,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188,21,0,0,0,10,0,0,0,2,1,1,0,2,1,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,7,0,1,800,20,14800,300,4,1,1762,800,4485,1539,2871,11457,192,Trojan_SMS,smsbot
90653,37628,11484,39400,104264,39284,24402,19359,5042,34,1,5,1,4,30,32,8,34,3,0,1,0,0,34,0,0,9,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,160,152,1,14,0,0,0,0,0,50,0,0,0,0,0,0,0,0,9,0,0,0,0,16,0,0,0,0,0,0,0,0,0,1,0,0,160,0,0,0,0,0,26,0,8,0,0,0,0,4,0,907,1646,2622,2489,6728,14392,185,Trojan_SMS,fakeinst
63824,6980,10864,47840,89992,7804,26748,21283,5464,374,14,12,8,3,27,42,5,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,8,0,0,0,0,0,11,0,1,0,0,0,0,4,0,2414,3677,1804,766,3557,12218,191,Trojan_SMS,boxer
85183,18700,16868,56396,77744,19488,24181,19584,4596,64,2,16,10,4,34,41,9,38,2,0,10,0,0,10,0,0,10,0,1,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,42,45,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,180,0,0,0,0,0,13,0,1,0,0,0,0,3,0,1656,3452,2205,630,3612,11555,191,Trojan_SMS,fakeinst
104283,16732,10604,79132,86168,17360,37061,30170,6890,229,5,12,6,4,30,40,13,46,2,0,6,0,0,9,0,0,3,0,3,0,0,1,0,4,9,1,0,1,6,0,0,3,3,0,0,6,0,0,7,0,23,25,2,10,0,0,145,73,2,0,0,0,2,0,0,0,0,0,11,0,0,6,0,2,0,0,0,0,0,0,0,0,0,0,0,8,60,0,0,0,0,0,16,0,1,34101,76,10358,107,4,2,1522,2568,2065,831,3382,10368,193,Trojan_SMS,plankton
45145,1632,10552,37104,82740,1640,19178,16101,3076,136,5,13,10,2,20,35,6,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,14,16,9,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,1,27635,127,15564,161,3,0,2297,2267,1512,2410,698,9184,190,Trojan_SMS,fakeinst
36273,4,10416,34144,42904,8,8006,5788,2217,0,0,5,0,2,7,29,3,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,4,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9,2,0,0,0,0,0,4,0,1,0,0,0,0,3,1,1514,2286,975,2783,5287,12845,192,Trojan_SMS,smsbot
49746,2020,11060,39844,92224,2032,22066,16570,5495,313,13,9,5,2,25,34,5,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,0,7,0,1,0,0,0,0,3,0,705,3028,1733,3301,2244,11011,189,Trojan_SMS,boxer
51296,2232,11192,40500,88840,2244,22526,16038,6487,416,16,9,5,2,25,33,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,6,0,1,0,0,0,0,3,0,2167,1788,768,3443,3039,11205,188,Trojan_SMS,boxer
32597,3596,12788,24304,73564,3608,7921,4874,3046,0,0,4,0,2,2,23,19,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,22,0,0,0,0,3,0,1599,3857,2778,1562,4766,14562,188,Trojan_SMS,fakeinst
31797,2516,12916,23932,74872,2524,7912,4842,3069,0,0,4,0,2,2,22,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,23,0,0,0,0,3,0,1531,4451,1547,2864,2543,12936,189,Trojan_SMS,fakeinst
33324,4232,12972,23956,71508,4244,8936,4856,4079,0,0,4,0,2,2,22,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,23,0,0,0,0,3,0,1585,3258,4726,1553,2999,14121,190,Trojan_SMS,fakeinst
38307,1696,12508,28316,93248,1712,12140,10467,1672,12,1,5,1,2,7,28,13,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,24,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,12,0,0,0,0,3,0,3081,2451,1677,3730,1332,12271,187,Trojan_SMS,<unknown>
40045,1016,10272,34572,65604,1020,10019,6863,3155,0,0,4,0,2,3,23,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,1,0,0,0,0,3,0,2617,878,3033,1533,1989,10050,186,Trojan_SMS,fakeinst
36197,5384,11172,24576,76236,5400,7959,5505,2453,4,1,6,1,2,8,27,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,4,0,0,0,0,4,1,3488,1529,6218,2005,745,13985,187,Trojan_SMS,fakeinst
107025,39116,10684,56208,97148,40872,31909,26636,5272,21,1,5,1,4,33,35,12,50,3,0,1,0,0,24,0,8,8,0,4,0,0,1,0,0,2,0,0,0,2,0,0,0,0,0,0,1,0,0,36,7,106,114,0,36,92,15,221,224,16,0,0,9,0,0,0,0,8,0,58,0,0,15,0,8,0,0,0,0,8,8,0,0,0,0,0,0,20,0,0,0,0,0,35,8,4,142594,102,5104,94,4,1,4901,2140,1552,4280,954,13827,189,Trojan_SMS,<unknown>
107285,23624,11944,73668,77528,24744,25349,20706,4642,27,3,6,3,4,36,34,8,31,2,0,3,0,0,26,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,28,33,0,2,12,12,10,13624,6,12,6,0,0,0,0,0,0,0,3,2,0,12,0,2,0,0,0,0,0,0,0,0,0,3,0,0,20,0,0,0,0,0,6,0,1,2955,28,4764,28,4,0,597,2601,2115,1556,2124,8993,190,Trojan_SMS,opfake
