Memory_PssTotal,Memory_PssClean,Memory_SharedDirty,Memory_PrivateDirty,Memory_SharedClean,Memory_PrivateClean,Memory_HeapSize,Memory_HeapAlloc,Memory_HeapFree,Memory_Views,Memory_ViewRootImpl,Memory_AppContexts,Memory_Activities,Memory_Assets,Memory_LocalBinders,Memory_ProxyBinders,Memory_ParcelMemory,Memory_ParcelCount,Memory_DeathRecipients,Memory_OpenSSLSockets,Memory_WebViews,API_Command_java.lang.Runtime_exec,API_Command_java.lang.ProcessBuilder_start,API_WebView_android.webkit.WebView_loadUrl,API_WebView_android.webkit.WebView_loadData,API_WebView_android.webkit.WebView_loadDataWithBaseURL,API_WebView_android.webkit.WebView_addJavascriptInterface,API_WebView_android.webkit.WebView_evaluateJavascript,API_FileIO_libcore.io.IoBridge_open,API_FileIO_android.content.ContextWrapper_openFileInput,API_FileIO_android.content.ContextWrapper_openFileOutput,API_FileIO_android.content.ContextWrapper_deleteFile,API_Database_android.content.ContextWrapper_openOrCreateDatabase,API_Database_android.database.sqlite.SQLiteDatabase_execSQL,API_Database_android.database.sqlite.SQLiteDatabase_getPath,API_Database_android.database.sqlite.SQLiteDatabase_insert,API_Database_android.database.sqlite.SQLiteDatabase_insertWithOnConflict,API_Database_android.database.sqlite.SQLiteDatabase_openDatabase,API_Database_android.database.sqlite.SQLiteDatabase_query,API_Database_android.database.sqlite.SQLiteDatabase_queryWithFactory,API_Database_android.database.sqlite.SQLiteDatabase_rawQuery,API_Database_android.database.sqlite.SQLiteDatabase_rawQueryWithFactory,API_Database_android.database.sqlite.SQLiteDatabase_update,API_Database_android.database.sqlite.SQLiteDatabase_updateWithOnConflict,API_Database_android.database.sqlite.SQLiteDatabase_compileStatement,API_IPC_android.content.ContextWrapper_sendBroadcast,API_IPC_android.content.ContextWrapper_startActivity,API_IPC_android.content.ContextWrapper_startService,API_IPC_android.content.ContextWrapper_stopService,API_IPC_android.content.ContextWrapper_registerReceiver,API_Binder_android.app.ContextImpl_registerReceiver,API_Binder_android.app.ActivityThread_handleReceiver,API_Binder_android.app.Activity_startActivity,API_Crypto_javax.crypto.spec.SecretKeySpec_$init,API_Crypto_javax.crypto.Cipher_doFinal,API_Crypto-Hash_java.security.MessageDigest_digest,API_Crypto-Hash_java.security.MessageDigest_update,API_DeviceInfo_android.telephony.TelephonyManager_getDeviceId,API_DeviceInfo_android.telephony.TelephonyManager_getSubscriberId,API_DeviceInfo_android.telephony.TelephonyManager_getLine1Number,API_DeviceInfo_android.telephony.TelephonyManager_getNetworkOperator,API_DeviceInfo_android.telephony.TelephonyManager_getNetworkOperatorName,API_DeviceInfo_android.telephony.TelephonyManager_getSimOperatorName,API_DeviceInfo_android.net.wifi.WifiInfo_getMacAddress,API_DeviceInfo_android.net.wifi.WifiInfo_getIpAddress,API_DeviceInfo_android.telephony.TelephonyManager_getSimCountryIso,API_DeviceInfo_android.telephony.TelephonyManager_getSimSerialNumber,API_DeviceInfo_android.telephony.TelephonyManager_getNetworkCountryIso,API_Network_java.net.URL_openConnection,API_Network_com.android.okhttp.internal.huc.HttpURLConnectionImpl_getInputStream,API_DexClassLoader_dalvik.system.BaseDexClassLoader_findResource,API_DexClassLoader_dalvik.system.BaseDexClassLoader_findResources,API_DexClassLoader_dalvik.system.BaseDexClassLoader_findLibrary,API_DexClassLoader_dalvik.system.DexFile_loadDex,API_DexClassLoader_dalvik.system.DexFile_loadClass,API_DexClassLoader_dalvik.system.DexClassLoader_$init,API_Base64_android.util.Base64_decode,API_Base64_android.util.Base64_encode,API_Base64_android.util.Base64_encodeToString,API_SystemManager_android.app.ApplicationPackageManager_setComponentEnabledSetting,API_SystemManager_android.app.NotificationManager_notify,API_SystemManager_android.telephony.TelephonyManager_listen,API_SMS_android.telephony.SmsManager_sendTextMessage,API_SMS_android.telephony.SmsManager_sendMultipartTextMessage,API_DeviceData_android.content.ContentResolver_query,API_DeviceData_android.content.ContentResolver_registerContentObserver,API_DeviceData_android.content.ContentResolver_insert,API_DeviceData_android.content.ContentResolver_delete,API_DeviceData_android.accounts.AccountManager_getAccountsByType,API_DeviceData_android.accounts.AccountManager_getAccounts,API_DeviceData_android.media.MediaRecorder_start,API_DeviceData_android.os.SystemProperties_get,API_DeviceData_android.app.ApplicationPackageManager_getInstalledPackages,API__sessions,Network_TotalReceivedBytes,Network_TotalReceivedPackets,Network_TotalTransmittedBytes,Network_TotalTransmittedPackets,Battery_wakelock,Battery_service,Logcat_warning,Logcat_verbose,Logcat_debug,Logcat_error,Logcat_info,Logcat_total,Process_total,Category,Family
47371,6760,12044,33180,95700,6804,15882,12541,3340,63,7,7,3,2,13,30,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,7,16,13,13,0,0,6,0,12,6,0,19,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,6,6426,48,5868,60,4,1,667,2937,2065,3453,332,9454,192,Trojan_SMS,opfake
61166,3936,10808,45980,110988,4872,26858,20854,6003,367,14,12,9,5,27,44,6,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,0,0,0,0,0,11,0,1,676,4,301,5,2,0,1958,652,3172,3826,376,9984,191,Trojan_SMS,boxer
43663,556,10260,38656,63452,560,12098,7546,4551,0,0,3,0,2,3,23,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,2,0,0,0,0,2,0,1000,136,3018,3378,1812,9344,193,Trojan_SMS,fakeinst
43384,760,10228,37528,71876,764,12362,8667,3694,84,0,7,4,2,3,27,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,1,400,10,5460,91,2,0,707,1972,4557,135,2244,9615,191,Trojan_SMS,fakeinst
29873,1228,12684,23336,74876,1240,7910,4737,3172,0,0,2,0,2,2,23,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4994,1548,148,3599,2128,12417,193,Trojan_SMS,opfake
105361,23200,11492,72460,72852,24392,25288,20471,4816,42,2,5,2,4,33,32,7,30,2,0,2,0,0,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,24,27,0,0,45,43,7,11053,4,8,4,0,0,0,0,0,0,0,2,3,0,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,4,0,1,1214,12,1708,12,3,0,123,2398,2060,521,1456,6558,191,Trojan_SMS,opfake
105029,16940,10596,74604,107780,17472,34876,27284,7591,181,4,6,2,6,53,43,23,64,3,0,2,0,0,3,0,0,2,3,3,0,0,0,0,0,22,1,1,2,20,20,0,20,0,0,2,0,0,0,0,36,46,0,2,51,51,80,108,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,2,0,0,1,114,11,11,0,0,0,0,0,22,4,0,0,0,0,0,11,0,1,116928,93,4067,69,3,0,681,2741,1879,117,2656,8074,195,Trojan_SMS,plankton
40739,1088,10388,35228,68684,1092,10037,6963,3073,0,0,4,0,2,3,23,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,1,0,0,0,0,2,0,4142,151,1817,3212,823,10145,192,Trojan_SMS,fakeinst
30265,1768,11356,23592,77804,1780,8951,4946,4004,0,0,4,0,2,2,25,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,23,0,0,0,0,2,0,3178,2295,152,1324,11691,18640,192,Trojan_SMS,opfake
44915,4880,11784,31684,99776,5044,14999,13428,1570,118,6,6,3,2,15,28,5,20,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,32,56,50,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,12,11,27378,119,12591,149,2,0,3313,1849,5323,111,760,11356,192,Trojan_SMS,fakeinst
101103,38408,10548,50924,101260,39892,21822,17267,4554,81,2,6,3,5,30,35,13,58,2,2,20,0,0,0,0,142,0,0,9,0,0,0,0,0,53,8,8,6,47,47,0,47,8,8,9,0,0,0,0,55,55,0,0,0,0,456,238,6,0,0,0,0,0,6,0,0,0,166,0,0,6,0,6,0,0,0,0,142,142,0,0,0,0,0,0,627,0,0,0,6,0,26,0,3,130781,335,33786,401,4,0,2290,255,4095,2190,625,9455,189,Trojan_SMS,plankton
92482,18812,10476,64504,102696,19804,26880,20445,6434,294,6,7,4,4,35,34,8,34,2,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,20,25,0,3,0,0,128,98,22,0,16,0,64,32,0,0,0,0,10,22,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,18,0,1,44827,177,28894,214,3,0,2601,109,1686,1010,4030,9436,191,Trojan_SMS,plankton
90699,37732,11456,40232,106144,39380,24953,18866,6086,34,1,5,1,4,32,36,9,36,3,0,1,0,0,6,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,61,61,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,9,3,3,6219,18,1453,19,3,1,1634,1518,4135,160,771,8218,190,Trojan_SMS,fakeinst
173863,19540,10848,146384,98204,20068,67951,58738,9212,396,4,9,5,4,45,40,22,65,2,2,20,0,0,109,0,0,20,0,3,20,20,0,0,0,2,0,0,1,1,1,0,1,0,0,1,5,0,4,0,99,179,2,12,0,0,266,1059,61,0,0,0,120,0,59,0,0,0,20,2,4,46,0,2,0,0,0,0,202,202,0,0,0,0,0,0,20,0,0,0,0,0,13,0,1,4701681,3585,149555,2217,2,1,2402,518,121,1327,1363,5731,195,Trojan_SMS,fakeinst
69987,28660,12212,32248,101408,29996,11598,8279,3318,2,0,5,1,4,14,30,13,30,0,0,1,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,176,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,22,0,0,180,3,2,1,3984,1232,174,8507,2690,16587,193,Trojan_SMS,plankton
96299,33204,10568,49532,109584,35316,23330,18980,4349,83,1,4,1,4,24,33,10,40,3,1,0,0,0,0,0,0,0,0,12,4,0,0,0,0,14,3,3,1,5,5,8,13,0,0,1,0,0,14,0,56,52,0,6,0,0,341,194,30,0,20,0,100,50,0,0,0,0,22,0,0,8,0,8,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,10,0,0,19,0,4,46813,151,30902,174,4,0,2027,909,6817,268,2788,12809,194,Trojan_SMS,plankton
31230,1664,12528,24244,78016,1668,7920,4807,3112,0,0,4,0,2,2,23,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,20,0,0,0,0,2,0,3583,1270,2798,5043,149,12843,192,Trojan_SMS,fakeinst
98751,39612,10612,48012,103600,41188,32074,27614,4459,37,1,4,1,4,30,32,10,40,2,3,2,0,0,0,0,9,0,0,11,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,106,117,0,16,55,55,249,158,0,0,0,10,0,0,0,0,0,0,38,0,0,5,0,10,0,0,5,0,9,9,0,0,0,0,0,22,0,0,0,0,0,0,26,0,5,171763,249,36485,203,2,0,2050,6062,3569,1195,107,12983,196,Trojan_SMS,plankton
81311,23656,10140,50352,82408,24868,25519,18944,6574,180,7,5,1,4,26,32,8,34,2,0,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,19,0,0,0,0,3,4,0,0,0,2,0,0,0,0,0,0,5,0,0,0,0,2,0,0,0,0,4,2,0,0,0,1,0,0,0,0,0,0,0,0,9,0,1,0,0,0,0,2,0,2907,779,2699,271,2597,9253,193,Trojan_SMS,boxer
92366,23900,12600,60228,90776,24788,34100,27293,6806,48,4,8,4,4,44,38,11,47,3,0,4,0,0,32,0,0,4,0,1,1,1,0,0,0,4,4,4,4,0,0,0,0,0,0,4,0,0,8,0,26,25,6,2,0,0,0,0,14,36,0,11,0,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,28,0,0,0,0,0,10,0,1,93447,117,20198,125,4,1,2579,3868,162,2082,754,9445,195,Trojan_SMS,fakeinst
87278,35604,12824,40872,97192,37308,22236,18680,3555,6,1,5,1,4,33,34,8,34,4,0,1,0,0,10,0,0,10,0,6,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,129,124,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,12,0,0,0,0,0,0,0,0,0,1,0,0,160,0,0,0,0,0,22,0,6,0,0,0,0,2,1,9452,2898,2084,238,673,15345,195,Trojan_SMS,fakeinst
63973,1996,10104,56864,77388,2004,24846,18877,5968,89,4,7,3,2,16,31,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,4,0,88,0,0,0,0,0,46,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,1,0,0,0,0,2,0,118,1603,784,2302,3206,8013,191,Trojan_SMS,fakeinst
95611,39952,10780,43968,104912,41984,25642,21357,4284,74,2,6,2,4,38,39,20,49,3,0,2,0,0,6,0,20,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,82,84,0,34,0,0,12,16,0,0,0,20,0,0,0,0,0,0,64,0,0,0,0,8,0,0,0,0,20,20,0,0,0,0,0,0,48,0,0,0,0,0,30,0,4,142592,102,5344,98,2,1,2604,425,3350,1132,4483,11994,193,Trojan_SMS,plankton
44147,2564,12304,34728,94560,2596,17389,13280,4108,29,1,6,1,2,7,28,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,6,12,11,16,26,26,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,7,0,0,0,0,4,1,5303,1606,598,141,2233,9881,193,Trojan_SMS,opfake
35439,5464,11164,24556,84192,5480,7960,5479,2480,4,1,6,1,2,8,27,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,4,0,0,0,0,3,1,3130,682,1816,6085,129,11842,192,Trojan_SMS,fakeinst
102276,35020,11104,55588,105084,37052,21723,16500,5222,68,3,4,1,4,26,32,9,36,3,0,0,0,0,12,4,0,5,0,9,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,0,73,75,0,16,0,0,224,133,32,0,20,0,104,52,0,0,0,0,40,0,0,2,0,6,0,0,0,0,0,0,0,0,0,0,0,2,80,0,0,10,0,0,22,0,3,39603,164,35563,219,2,0,379,892,3325,4010,2261,10867,195,Trojan_SMS,plankton
93539,12296,12512,73212,84584,12876,25451,20385,5065,30,3,6,3,4,37,34,8,33,2,0,3,0,0,20,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,38,42,0,2,12,12,11,15456,7,14,6,0,0,0,0,0,0,0,4,2,0,13,0,4,0,0,0,0,0,0,0,0,0,3,0,0,20,0,0,0,0,0,8,0,2,2955,28,4776,29,3,0,1883,1611,2866,170,727,7257,195,Trojan_SMS,opfake
48089,2568,10992,38676,93052,2588,19218,14830,4387,244,9,10,6,2,23,37,5,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,6,0,0,0,0,0,7,0,1,0,0,0,0,3,0,2031,793,296,3434,2821,9375,192,Trojan_SMS,boxer
107202,34956,11108,60052,112408,36712,39525,31376,8148,374,13,8,3,4,46,39,12,50,3,0,1,0,0,5,0,0,1,0,1,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,25,29,0,16,0,0,21,21,12,4,0,0,2,0,4,0,0,8,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,9,0,1,52289,325,42712,428,2,2,2693,2509,2495,1018,312,9027,192,Trojan_SMS,fakeinst
101161,16840,11764,73860,83676,18036,21584,16176,5407,35,3,7,4,4,37,34,8,31,2,0,4,0,0,36,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,28,33,0,2,9,9,10,15053,7,14,6,0,0,0,0,0,0,0,4,1,0,16,0,2,0,0,0,0,0,0,0,0,0,9,0,0,20,0,0,0,0,0,6,0,1,2268,20,2394,20,3,0,678,151,1970,2314,2961,8074,195,Trojan_SMS,opfake
84239,29888,10760,44688,106736,31164,17152,12305,4846,29,2,7,4,4,25,35,10,34,0,2,1,0,0,1,0,0,0,0,972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,0,210,212,0,80,916,0,1043,559,57,0,26,0,164,82,0,0,0,0,47,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,13,0,0,87,0,14,837849,8408,1435672,9368,3,1,3260,2235,1491,2496,203,9685,193,Trojan_SMS,plankton
52487,1480,10188,45436,75760,1484,15153,11196,3957,273,0,16,13,2,3,36,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,0,2,760,19,12420,207,2,0,158,1689,4450,785,2949,10031,191,Trojan_SMS,fakeinst
72692,30440,11920,33636,100128,31816,10619,8622,1996,7,0,4,1,4,14,28,12,29,0,0,1,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,105,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,15,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,15,24472,63,5456,78,2,0,2390,1176,3498,9944,111,17119,192,Trojan_SMS,opfake
63364,2032,10260,55120,76232,2044,22166,17301,4864,25,5,6,2,2,10,29,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,8,0,56,0,0,0,0,0,36,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,1,0,0,0,0,2,0,2622,724,2925,254,1877,8402,194,Trojan_SMS,fakeinst
97143,25228,10764,62956,103412,26496,37626,30511,7114,285,2,13,9,4,40,41,11,46,3,0,9,0,0,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,35,0,20,0,0,0,0,0,0,0,2,0,0,0,0,1,0,10,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,22,0,1,0,0,0,0,2,0,2128,1160,106,3538,3410,10342,192,Trojan_SMS,opfake
38062,3324,12292,27908,92020,3344,13119,9858,3260,11,1,5,1,2,8,27,3,12,0,0,0,0,0,0,0,0,0,0,0,38,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,15,0,0,0,0,2,0,207,9014,509,1884,2330,13944,192,Trojan_SMS,fakeinst
123607,38800,11300,74056,98224,40468,67748,58804,8943,10,1,5,1,4,30,32,7,30,2,0,1,0,0,20,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,46,0,0,12,12,4,11762,2,4,0,0,0,0,0,0,0,0,2,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,6,0,2,0,0,0,0,2,0,456,1071,112,2081,1763,5483,194,Trojan_SMS,opfake
42569,4436,10152,31612,77880,4452,7994,5843,2150,6,0,4,1,2,7,26,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,5,8016,60,7119,69,2,0,2838,183,3961,524,2363,9869,195,Trojan_SMS,fakeinst
45515,1312,11240,40340,73200,1316,7942,6368,1573,0,0,4,0,2,3,23,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243,0,0,0,0,0,0,0,0,0,0,0,27,0,1,0,0,0,0,2,0,3922,119,918,6506,1529,12994,192,Trojan_SMS,fakeinst
63667,1644,10860,56256,92044,1656,35552,27803,7748,1274,21,25,21,2,50,48,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,1,0,0,0,0,2,0,3505,640,4117,109,1583,9954,194,Trojan_SMS,opfake
48252,828,10184,43072,71012,832,12136,7987,4148,0,0,3,0,2,3,24,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,0,2,0,0,0,0,2,0,4571,1095,133,1074,521,7394,193,Trojan_SMS,fakeinst
79136,9520,11252,60176,65784,9536,12037,6697,5339,0,0,2,0,2,2,22,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6144,9229,0,0,0,0,0,9,0,0,0,0,0,0,0,1,0,0,12,427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,2,0,1441,2929,117,1794,750,7031,188,Trojan_SMS,podec
62388,1716,10896,54872,90720,1728,35361,27434,7926,1244,20,24,20,2,48,47,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,1,0,0,0,0,2,0,3664,113,665,1627,4029,10098,193,Trojan_SMS,opfake
108412,12924,10620,67408,146420,13248,47004,32480,14523,86,3,6,2,6,36,36,11,45,3,0,1,0,0,2,0,0,2,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,80,0,12,102,102,116,239,0,0,0,7,0,0,0,0,0,0,2,0,0,0,0,4,0,0,2,216,14,14,0,0,0,0,0,30,0,0,0,0,0,0,21,0,2,11415,26,2730,28,2,0,2465,718,4553,107,2014,9857,198,Trojan_SMS,plankton
97484,25736,12736,63456,93144,26600,34779,27565,7214,70,6,10,6,4,48,40,13,56,3,0,6,0,0,69,0,0,6,0,1,1,1,0,0,0,12,12,11,12,0,0,0,0,0,0,12,0,0,8,0,30,29,16,6,0,0,0,0,25,74,2,0,0,0,0,0,0,0,6,0,0,0,0,2,0,0,0,0,0,0,0,0,0,12,0,0,32,0,0,0,0,0,20,0,1,527155,618,98607,549,4,1,142,2685,2387,3444,812,9470,196,Trojan_SMS,fakeinst
98358,34248,10600,53088,106684,35440,23424,18247,5176,33,2,4,1,4,23,33,8,32,2,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,38,35,0,2,0,0,408,216,24,0,16,4,72,32,4,0,0,0,16,0,0,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,11,0,3,37739,141,30325,165,4,0,2431,2046,189,6237,780,11683,193,Trojan_SMS,plankton
56493,2868,10168,47880,76364,2876,17298,13735,3562,294,0,17,14,2,3,37,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,0,2,760,19,12900,215,2,0,1890,3906,1010,159,5459,12424,192,Trojan_SMS,fakeinst
30330,2464,12052,23060,72688,2468,7897,4679,3217,0,0,2,0,2,2,21,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,51,0,0,0,0,2,0,11980,5587,3762,815,2223,24367,193,Trojan_SMS,fakeinst
