Memory_PssTotal,Memory_PssClean,Memory_SharedDirty,Memory_PrivateDirty,Memory_SharedClean,Memory_PrivateClean,Memory_HeapSize,Memory_HeapAlloc,Memory_HeapFree,Memory_Views,Memory_ViewRootImpl,Memory_AppContexts,Memory_Activities,Memory_Assets,Memory_LocalBinders,Memory_ProxyBinders,Memory_ParcelMemory,Memory_ParcelCount,Memory_DeathRecipients,Memory_OpenSSLSockets,Memory_WebViews,API_Command_java.lang.Runtime_exec,API_Command_java.lang.ProcessBuilder_start,API_WebView_android.webkit.WebView_loadUrl,API_WebView_android.webkit.WebView_loadData,API_WebView_android.webkit.WebView_loadDataWithBaseURL,API_WebView_android.webkit.WebView_addJavascriptInterface,API_WebView_android.webkit.WebView_evaluateJavascript,API_WebView_android.webkit.WebView_setWebContentsDebuggingEnabled,API_FileIO_libcore.io.IoBridge_open,API_FileIO_android.content.ContextWrapper_openFileInput,API_FileIO_android.content.ContextWrapper_openFileOutput,API_FileIO_android.content.ContextWrapper_deleteFile,API_Database_android.content.ContextWrapper_openOrCreateDatabase,API_Database_android.database.sqlite.SQLiteDatabase_execSQL,API_Database_android.database.sqlite.SQLiteDatabase_getPath,API_Database_android.database.sqlite.SQLiteDatabase_insert,API_Database_android.database.sqlite.SQLiteDatabase_insertOrThrow,API_Database_android.database.sqlite.SQLiteDatabase_insertWithOnConflict,API_Database_android.database.sqlite.SQLiteDatabase_openDatabase,API_Database_android.database.sqlite.SQLiteDatabase_openOrCreateDatabase,API_Database_android.database.sqlite.SQLiteDatabase_query,API_Database_android.database.sqlite.SQLiteDatabase_queryWithFactory,API_Database_android.database.sqlite.SQLiteDatabase_rawQuery,API_Database_android.database.sqlite.SQLiteDatabase_rawQueryWithFactory,API_Database_android.database.sqlite.SQLiteDatabase_update,API_Database_android.database.sqlite.SQLiteDatabase_updateWithOnConflict,API_Database_android.database.sqlite.SQLiteDatabase_compileStatement,API_IPC_android.content.ContextWrapper_sendBroadcast,API_IPC_android.content.ContextWrapper_startActivity,API_IPC_android.content.ContextWrapper_startService,API_IPC_android.content.ContextWrapper_stopService,API_IPC_android.content.ContextWrapper_registerReceiver,API_Binder_android.app.ContextImpl_registerReceiver,API_Binder_android.app.ActivityThread_handleReceiver,API_Binder_android.app.Activity_startActivity,API_Crypto_javax.crypto.spec.SecretKeySpec_$init,API_Crypto_javax.crypto.Cipher_doFinal,API_Crypto-Hash_java.security.MessageDigest_digest,API_Crypto-Hash_java.security.MessageDigest_update,API_DeviceInfo_android.telephony.TelephonyManager_getDeviceId,API_DeviceInfo_android.telephony.TelephonyManager_getSubscriberId,API_DeviceInfo_android.telephony.TelephonyManager_getLine1Number,API_DeviceInfo_android.telephony.TelephonyManager_getNetworkOperator,API_DeviceInfo_android.telephony.TelephonyManager_getNetworkOperatorName,API_DeviceInfo_android.telephony.TelephonyManager_getSimOperatorName,API_DeviceInfo_android.net.wifi.WifiInfo_getMacAddress,API_DeviceInfo_android.net.wifi.WifiInfo_getBSSID,API_DeviceInfo_android.net.wifi.WifiInfo_getIpAddress,API_DeviceInfo_android.telephony.TelephonyManager_getSimCountryIso,API_DeviceInfo_android.telephony.TelephonyManager_getSimSerialNumber,API_DeviceInfo_android.telephony.TelephonyManager_getNetworkCountryIso,API_DeviceInfo_android.telephony.TelephonyManager_getDeviceSoftwareVersion,API_DeviceInfo_android.os.Debug_isDebuggerConnected,API_Network_java.net.URL_openConnection,API_Network_com.android.okhttp.internal.huc.HttpURLConnectionImpl_getInputStream,API_DexClassLoader_dalvik.system.BaseDexClassLoader_findResource,API_DexClassLoader_dalvik.system.BaseDexClassLoader_findResources,API_DexClassLoader_dalvik.system.BaseDexClassLoader_findLibrary,API_DexClassLoader_dalvik.system.DexFile_loadDex,API_DexClassLoader_dalvik.system.DexFile_loadClass,API_DexClassLoader_dalvik.system.DexClassLoader_$init,API_Base64_android.util.Base64_decode,API_Base64_android.util.Base64_encode,API_Base64_android.util.Base64_encodeToString,API_SystemManager_android.app.ApplicationPackageManager_setComponentEnabledSetting,API_SystemManager_android.app.NotificationManager_notify,API_SystemManager_android.telephony.TelephonyManager_listen,API_DeviceData_android.content.ContentResolver_query,API_DeviceData_android.content.ContentResolver_registerContentObserver,API_DeviceData_android.content.ContentResolver_insert,API_DeviceData_android.content.ContentResolver_delete,API_DeviceData_android.accounts.AccountManager_getAccountsByType,API_DeviceData_android.accounts.AccountManager_getAccounts,API_DeviceData_android.location.Location_getLatitude,API_DeviceData_android.location.Location_getLongitude,API_DeviceData_android.os.SystemProperties_get,API_DeviceData_android.app.ApplicationPackageManager_getInstalledPackages,API__sessions,Network_TotalReceivedBytes,Network_TotalReceivedPackets,Network_TotalTransmittedBytes,Network_TotalTransmittedPackets,Battery_wakelock,Battery_service,Logcat_verbose,Logcat_info,Logcat_debug,Logcat_error,Logcat_warning,Logcat_total,Process_total,Category,Family
50092,6868,11836,34552,76304,7076,13265,10274,2990,15,1,6,1,2,13,29,5,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,5,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,23,0,5,0,0,0,0,4,1,2498,5535,1824,948,3614,14419,187,Backdoor,androrat
112839,38136,10532,57304,113376,39976,39859,34389,5469,319,4,8,5,4,41,37,10,42,2,0,5,0,0,6,0,0,3,0,0,2,0,0,0,0,60,114,0,0,0,6,0,0,0,108,108,0,0,6,0,0,0,0,44,42,0,14,0,0,7,52,14,0,0,0,4,0,3,0,0,0,0,13,0,0,88,73,31,0,4,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,20,0,2,5691234,4307,148410,3024,3,0,2791,1525,2153,3567,840,10876,190,Backdoor,hiddad
66893,3516,10708,53036,96576,6308,23871,19171,4699,190,18,5,2,2,17,43,7,27,0,0,0,36,12,0,0,0,0,0,0,0,0,0,4,0,10,24,0,0,0,8,0,0,0,16,16,0,0,8,4,0,0,0,1,2,0,4,0,0,45,49,38,27,0,0,4,0,5,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,14,0,1,2107,12,4508,14,4,0,1514,3217,759,2854,2674,11018,188,Backdoor,hiddad
36335,744,10968,31068,81156,752,10231,6732,3498,0,0,4,0,2,4,24,7,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,1,2,9,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,1,2378,8,1253,10,4,1,2449,2308,6135,1508,1242,13642,192,Backdoor,hiddad
66264,9756,11312,42672,87964,10508,20315,16819,3495,67,7,6,1,3,15,33,14,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,3,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,15,0,3,0,0,0,0,3,1,2273,4246,666,1794,3370,12349,189,Backdoor,androrat
74755,24904,8740,31464,79168,24976,13747,10570,3176,7,1,5,1,2,14,27,6,27,0,1,0,0,0,0,0,1,1,0,0,39,0,0,0,0,13,21,0,26,26,3,0,18,18,0,18,0,10,3,0,1,10,0,80,104,2,0,47,47,479,1467,4,0,0,2,4,1,0,1,0,1,0,2,0,5,57,33,2,0,13,0,0,2,98,10,10,2,0,3,12,0,0,0,0,0,0,0,19,3,5,5852774,4524,138009,2418,5,1,3960,1978,2460,1501,1325,11224,188,Backdoor,mobby
60678,16564,8716,32400,82744,16652,15282,12080,3201,29,2,7,1,2,24,29,9,34,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,15,186,1,0,1,16,0,160,160,10,170,14,14,16,0,0,54,0,93,186,8,0,67,67,63,92,18,0,0,15,60,0,0,0,0,0,0,15,0,0,238,15,1,0,0,0,0,0,220,46,0,0,0,0,320,209,1,0,20,0,0,0,47,2,15,54428,477,115288,561,6,2,5730,2801,1511,5513,1251,16806,188,Backdoor,hiddad
59653,420,11136,55888,64416,424,8968,5041,3926,0,0,2,0,2,2,22,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8050,12077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,449,1561,1416,1668,1991,7085,183,Backdoor,fobus
110713,18592,8108,64968,125944,19644,36841,29745,7095,171,4,8,4,5,40,42,13,52,3,4,2,0,0,2,0,0,0,0,0,3,0,1,0,0,2,36,6,0,6,12,0,3,3,20,23,0,0,12,1,0,3,0,28,31,0,8,0,0,140,70,1,0,0,0,0,0,0,0,0,0,2,2,0,0,30,0,2,0,2,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,25,0,1,565035,549,33697,378,4,1,1798,726,4654,2953,1504,11635,189,Backdoor,mobby
33478,4396,13016,24072,73496,4412,8960,4775,4184,0,0,1,0,2,2,24,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,26,0,0,0,0,3,0,1146,2193,2135,1520,5759,12753,189,Backdoor,fobus
56737,3056,10692,45388,96740,3068,18423,14441,3981,56,2,5,2,2,11,29,8,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,45235646,34140,622062,15541,5,0,1260,2303,1514,592,2046,7715,186,Backdoor,hiddad
34944,1060,11060,29916,76488,1064,10175,6833,3341,0,0,4,0,2,4,24,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,1,2378,8,1253,10,4,1,3075,1522,978,2694,5132,13401,191,Backdoor,<unknown>
65950,3624,10748,52208,86568,6440,23253,18677,4575,97,6,5,2,2,16,34,7,27,0,0,0,47,16,0,0,0,0,0,0,0,0,0,4,0,10,24,0,0,0,8,0,0,0,16,16,0,0,8,6,0,0,0,1,2,0,4,0,0,53,57,48,32,0,0,4,0,5,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,14,0,1,2107,12,4520,13,4,0,1517,2969,3322,2857,729,11394,190,Backdoor,hiddad
47243,3924,11428,37128,70624,4004,13307,6845,6461,30,2,7,2,2,13,29,5,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,6,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,22,0,7,40,1,2160,36,2,1,1242,6376,1565,1916,3004,14103,192,Backdoor,androrat
69414,4356,10720,52940,95068,8400,23506,19343,4162,132,7,6,3,2,21,37,16,34,0,0,0,33,11,0,0,0,0,0,0,0,0,0,4,0,10,24,0,0,0,8,0,0,0,16,16,0,0,8,3,0,0,0,2,4,0,4,0,0,41,39,35,26,0,0,4,0,5,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,4,4,0,0,0,0,4,0,0,0,0,0,0,15,0,1,2030,12,4558,13,4,0,704,1521,3251,3049,2639,11164,189,Backdoor,hiddad
49464,5576,11552,37156,72592,5588,13331,6831,6499,30,2,7,2,2,13,28,5,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,7,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,26,0,8,0,0,2280,38,3,1,1228,1561,3004,7363,2266,15422,186,Backdoor,androrat
55894,5328,10968,43476,88544,5380,8375,6029,2345,4,1,5,1,2,7,27,3,12,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,202,101,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,6,0,0,10,1255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5,21272,69,9267,75,4,1,921,13396,1552,2510,4107,22486,187,Backdoor,fobus
123200,4880,10528,108708,78184,4952,34753,23283,11469,180,3,6,2,3,20,34,12,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,32,0,0,0,16,0,16,16,0,16,0,0,16,0,0,5,0,4,8,8,2,272,136,15,15,9,4,0,0,2,0,6,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,230,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,1,1950,12,7179,88,7,1,593,1516,5202,2104,2393,11808,189,Backdoor,hiddad
33370,4384,12944,24100,73608,4400,8945,4793,4151,0,0,1,0,2,2,24,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,28,0,0,0,0,3,0,1945,6746,1523,3185,5088,18487,189,Backdoor,fobus
200679,25516,10464,159060,110020,26108,52853,43682,9170,354,6,9,3,7,49,42,18,75,3,7,1,0,0,0,0,1,1,0,0,4,2,39,0,0,4,46,1,0,15,7,0,19,19,21,40,0,0,9,2,0,10,0,43,56,2,10,47,47,224,457,0,0,0,4,8,0,0,0,0,0,0,5,0,0,21,18,0,0,8,0,0,1,134,43,43,0,0,0,74,0,0,0,0,0,0,0,39,0,4,0,0,0,0,5,0,4795,1641,2629,1301,730,11096,187,Backdoor,hiddad
48297,4656,11484,35800,72684,4792,13223,6326,6896,15,1,6,1,2,10,27,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,6,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,20,0,7,0,0,180,3,3,1,1538,1688,8215,2160,815,14416,186,Backdoor,androrat
46992,11640,9532,23572,95972,12016,12476,10132,2343,31,2,6,1,2,13,26,6,25,0,0,0,0,0,1,0,0,1,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,24,0,122,196,0,2,102,100,90,91,2,0,0,4,0,0,0,0,0,0,2,1,0,0,9,0,0,0,36,0,0,4,218,4,4,0,0,0,52,0,0,0,0,0,0,0,51,0,12,129517,144,9159,133,5,1,1095,2500,1528,6459,8849,20431,188,Backdoor,mobby
42239,4960,12292,31296,77308,4976,12178,10229,1948,4,1,6,1,2,9,27,5,21,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,238,0,0,0,0,0,0,0,228,114,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,7,0,0,12,1170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,24771,74,9510,80,3,1,4414,1520,2009,843,8059,16845,189,Backdoor,fobus
43877,4924,10388,31760,71856,4940,13139,10314,2824,8,2,7,2,2,12,28,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,34,68,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,138,0,35,0,0,0,0,3,1,3939,2987,882,2190,1517,11515,189,Backdoor,dendroid
184577,18740,7980,143612,87776,19176,46656,37759,8896,233,3,9,3,7,76,47,23,93,2,4,1,105,35,1,0,0,0,0,0,6,0,1,2,0,22,545,407,0,409,147,0,223,224,4,229,40,40,149,5,0,8,0,84,143,6,18,1417,1758,1398,1181,15,26,0,19,14,2,6,0,0,1,2,1,0,0,35,12,2,0,4,0,0,0,12,13,3,0,6,1,62,28,5,6,2,0,0,0,171,6,2,124096,278,89756,299,5,3,589,1968,1611,2856,3015,10039,188,Backdoor,mobby
34885,2584,12992,26812,78820,2600,8014,5173,2840,0,0,1,0,2,2,23,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,24,0,0,0,0,3,0,4822,1951,3511,2673,1512,14469,188,Backdoor,fobus
109884,4936,10672,96784,100660,5040,38022,29599,8422,288,12,17,12,4,51,46,20,83,2,1,0,0,0,0,0,0,0,0,0,3,5,28,0,0,40,73,0,0,0,32,0,0,0,41,41,4,4,32,0,0,6,0,40,67,16,26,38,38,80,302,53,4,0,3,6,0,0,0,0,1,0,4,0,0,118,3,3,0,2,0,0,0,12,18,0,0,0,0,4,4,0,0,9,0,0,0,56,2,1,31204,212,58796,241,5,2,2708,669,3644,1806,3139,11966,192,Backdoor,hiddad
101626,37204,10472,51552,110464,39376,25640,20329,5310,71,5,6,2,5,34,35,10,39,2,0,3,0,0,0,0,1,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,29,31,0,2,0,2,4,4,1,0,0,0,0,0,0,0,0,0,2,5,0,0,1,0,0,0,2,0,0,0,8,1,1,0,0,0,0,20,0,0,0,0,0,0,8,0,2,86727,98,6985,81,4,1,3196,4136,848,1679,2065,11924,189,Backdoor,<unknown>
66298,4092,10748,52696,83420,7000,23709,18683,5025,155,12,5,2,2,13,38,7,27,0,0,0,42,14,0,0,0,0,0,0,0,0,0,4,0,10,24,0,0,0,8,0,0,0,16,16,0,0,8,6,0,0,0,1,2,0,4,0,0,51,55,44,29,0,0,4,0,5,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,14,0,1,2107,12,4378,12,4,0,2736,1504,611,3222,3285,11358,187,Backdoor,hiddad
69164,4268,10712,54804,85828,7508,24696,20351,4344,203,14,6,3,2,20,39,8,31,0,0,0,51,18,0,0,0,0,0,0,0,0,0,4,0,10,24,0,0,0,8,0,0,0,16,16,0,0,8,7,0,0,0,3,6,0,4,0,0,59,76,53,34,0,0,4,0,5,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,15,0,1,2107,12,4508,14,4,0,691,3251,2821,1523,3174,11460,187,Backdoor,hiddad
32498,4340,11256,22972,76960,4344,7888,4845,3042,0,0,1,0,2,2,22,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1515,5307,2531,3301,1450,14104,188,Backdoor,hiddad
36908,3960,12480,25844,88888,3976,13119,10769,2349,13,1,5,1,2,10,27,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,19,0,0,0,0,3,0,1513,1519,2250,579,6499,12360,189,Backdoor,pyls
36364,3976,12600,25208,84864,3992,13084,10167,2916,4,1,5,1,2,9,26,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,21,0,0,0,0,3,0,1507,3910,17579,2988,1533,27517,191,Backdoor,pyls
65148,8384,11480,43604,87648,9292,22567,17687,4879,93,10,6,1,3,18,33,13,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,3,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,17,0,3,0,0,0,0,3,1,733,3273,2308,1777,4286,12377,189,Backdoor,androrat
69273,4296,10652,53764,91848,8116,24074,19567,4506,102,6,6,3,2,20,36,16,37,0,0,0,42,14,0,0,0,0,0,0,0,0,0,4,0,10,24,0,0,0,8,0,0,0,16,16,0,0,8,6,0,0,0,1,2,0,4,0,0,50,48,44,29,0,0,4,0,5,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,4,4,0,0,0,0,4,0,0,0,0,0,0,15,0,1,2030,12,4492,13,4,0,1514,869,2342,3140,3386,11251,189,Backdoor,hiddad
71648,4552,10652,55364,89976,8500,24417,20247,4169,256,14,6,3,2,22,41,15,31,0,0,0,39,13,0,0,0,0,0,0,0,0,0,4,0,10,24,0,0,0,8,0,0,0,16,16,0,0,8,5,0,0,0,1,2,0,4,0,0,47,45,41,28,0,0,4,0,5,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,4,4,0,0,0,0,4,0,0,0,0,0,0,15,0,1,2107,12,4455,12,4,0,2413,3184,658,1513,3310,11078,187,Backdoor,hiddad
55880,5348,11000,43860,91112,5400,8413,6054,2358,4,1,5,1,2,7,27,3,12,0,1,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,202,101,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,6,0,0,10,1258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5,21192,67,9122,73,4,1,2246,891,1542,3968,9680,18327,189,Backdoor,fobus
38252,3024,12236,29552,69384,3036,8955,5039,3915,0,0,4,0,2,2,25,12,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,23,0,0,0,0,2,0,1535,1794,4064,2686,3674,13753,189,Backdoor,androrat
48385,5140,11420,35952,71884,5200,13239,6405,6833,15,1,6,1,2,10,27,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,6,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,21,0,7,0,0,2040,34,2,1,1772,4543,2523,1540,1065,11443,189,Backdoor,androrat
57630,5792,10828,44660,87436,5808,12542,10662,1879,4,1,5,1,2,9,27,4,16,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,249,0,0,0,0,0,0,0,292,146,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,9,0,0,10,1070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,37142,108,14099,117,3,1,803,1978,4389,8313,1533,17016,190,Backdoor,fobus
52442,7916,11408,36336,70144,8136,13408,10972,2435,21,3,6,1,2,17,32,13,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,4,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,21,0,4,0,0,0,0,3,1,2431,3379,4106,1788,782,12486,190,Backdoor,androrat
59091,6832,10976,43632,89784,6884,8411,6088,2322,4,1,5,1,2,8,27,3,12,0,1,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,202,101,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,6,0,0,10,1255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5,21112,65,9024,71,4,1,8096,3954,1542,2161,984,16737,188,Backdoor,fobus
43601,3336,11500,32912,74640,3384,9127,5995,3131,15,1,6,1,2,10,27,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,7,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,24,0,8,0,0,2100,35,2,1,1995,1524,1095,5397,2665,12676,189,Backdoor,androrat
49140,7176,11488,34180,82788,7192,15351,11364,3986,37,3,6,2,2,13,29,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,0,0,0,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,9,0,0,0,0,4,0,2274,1515,756,4514,3633,12692,189,Backdoor,hiddad
82140,7024,10548,60684,101400,12180,31475,25891,5583,224,10,6,3,2,24,36,18,43,0,0,0,39,13,0,0,0,0,0,0,0,0,0,4,0,10,24,0,0,0,8,0,0,0,16,16,0,0,8,4,0,0,0,3,6,0,4,0,0,46,51,40,30,0,0,4,0,5,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,4,4,0,0,0,0,4,0,0,0,0,0,0,15,0,1,2030,12,4531,12,4,0,670,3305,3339,2441,1509,11264,188,Backdoor,hiddad
69274,3972,10656,55020,81760,7372,26882,20560,6321,245,18,6,3,2,28,43,16,36,0,0,0,47,16,0,0,0,0,0,0,0,0,0,4,0,10,24,0,0,0,8,0,0,0,16,16,0,0,8,8,0,0,0,2,4,0,0,0,0,57,61,50,32,0,0,4,0,5,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,4,4,0,0,0,0,4,0,0,0,0,0,0,13,0,1,2106,12,4454,12,4,0,1542,2749,759,3474,3491,12015,187,Backdoor,hiddad
