Memory_PssTotal,Memory_PssClean,Memory_SharedDirty,Memory_PrivateDirty,Memory_SharedClean,Memory_PrivateClean,Memory_HeapSize,Memory_HeapAlloc,Memory_HeapFree,Memory_Views,Memory_ViewRootImpl,Memory_AppContexts,Memory_Activities,Memory_Assets,Memory_LocalBinders,Memory_ProxyBinders,Memory_ParcelMemory,Memory_ParcelCount,Memory_DeathRecipients,Memory_OpenSSLSockets,Memory_WebViews,API_Process_android.app.ActivityManager_killBackgroundProcesses,API_Command_java.lang.Runtime_exec,API_Command_java.lang.ProcessBuilder_start,API_WebView_android.webkit.WebView_loadUrl,API_WebView_android.webkit.WebView_loadData,API_WebView_android.webkit.WebView_loadDataWithBaseURL,API_WebView_android.webkit.WebView_addJavascriptInterface,API_WebView_android.webkit.WebView_evaluateJavascript,API_WebView_android.webkit.WebView_setWebContentsDebuggingEnabled,API_FileIO_libcore.io.IoBridge_open,API_FileIO_android.content.ContextWrapper_openFileInput,API_FileIO_android.content.ContextWrapper_openFileOutput,API_FileIO_android.content.ContextWrapper_deleteFile,API_Database_android.content.ContextWrapper_openOrCreateDatabase,API_Database_android.content.ContextWrapper_databaseList,API_Database_android.content.ContextWrapper_deleteDatabase,API_Database_android.database.sqlite.SQLiteDatabase_execSQL,API_Database_android.database.sqlite.SQLiteDatabase_deleteDatabase,API_Database_android.database.sqlite.SQLiteDatabase_getPath,API_Database_android.database.sqlite.SQLiteDatabase_insert,API_Database_android.database.sqlite.SQLiteDatabase_insertOrThrow,API_Database_android.database.sqlite.SQLiteDatabase_insertWithOnConflict,API_Database_android.database.sqlite.SQLiteDatabase_openDatabase,API_Database_android.database.sqlite.SQLiteDatabase_openOrCreateDatabase,API_Database_android.database.sqlite.SQLiteDatabase_query,API_Database_android.database.sqlite.SQLiteDatabase_queryWithFactory,API_Database_android.database.sqlite.SQLiteDatabase_rawQuery,API_Database_android.database.sqlite.SQLiteDatabase_rawQueryWithFactory,API_Database_android.database.sqlite.SQLiteDatabase_update,API_Database_android.database.sqlite.SQLiteDatabase_updateWithOnConflict,API_Database_android.database.sqlite.SQLiteDatabase_compileStatement,API_IPC_android.content.ContextWrapper_sendBroadcast,API_IPC_android.content.ContextWrapper_sendStickyBroadcast,API_IPC_android.content.ContextWrapper_startActivity,API_IPC_android.content.ContextWrapper_startService,API_IPC_android.content.ContextWrapper_stopService,API_IPC_android.content.ContextWrapper_registerReceiver,API_Binder_android.app.ContextImpl_registerReceiver,API_Binder_android.app.ActivityThread_handleReceiver,API_Binder_android.app.Activity_startActivity,API_Crypto_javax.crypto.spec.SecretKeySpec_$init,API_Crypto_javax.crypto.Cipher_doFinal,API_Crypto-Hash_java.security.MessageDigest_digest,API_Crypto-Hash_java.security.MessageDigest_update,API_DeviceInfo_android.telephony.TelephonyManager_getDeviceId,API_DeviceInfo_android.telephony.TelephonyManager_getSubscriberId,API_DeviceInfo_android.telephony.TelephonyManager_getLine1Number,API_DeviceInfo_android.telephony.TelephonyManager_getNetworkOperator,API_DeviceInfo_android.telephony.TelephonyManager_getNetworkOperatorName,API_DeviceInfo_android.telephony.TelephonyManager_getSimOperatorName,API_DeviceInfo_android.net.wifi.WifiInfo_getMacAddress,API_DeviceInfo_android.net.wifi.WifiInfo_getBSSID,API_DeviceInfo_android.net.wifi.WifiInfo_getIpAddress,API_DeviceInfo_android.net.wifi.WifiInfo_getNetworkId,API_DeviceInfo_android.telephony.TelephonyManager_getSimCountryIso,API_DeviceInfo_android.telephony.TelephonyManager_getSimSerialNumber,API_DeviceInfo_android.telephony.TelephonyManager_getNetworkCountryIso,API_DeviceInfo_android.telephony.TelephonyManager_getDeviceSoftwareVersion,API_DeviceInfo_android.os.Debug_isDebuggerConnected,API_Network_java.net.URL_openConnection,API_Network_com.android.okhttp.internal.huc.HttpURLConnectionImpl_getInputStream,API_DexClassLoader_dalvik.system.BaseDexClassLoader_findResource,API_DexClassLoader_dalvik.system.BaseDexClassLoader_findResources,API_DexClassLoader_dalvik.system.BaseDexClassLoader_findLibrary,API_DexClassLoader_dalvik.system.DexFile_loadDex,API_DexClassLoader_dalvik.system.DexFile_loadClass,API_DexClassLoader_dalvik.system.DexClassLoader_$init,API_Base64_android.util.Base64_decode,API_Base64_android.util.Base64_encode,API_Base64_android.util.Base64_encodeToString,API_SystemManager_android.app.ApplicationPackageManager_setComponentEnabledSetting,API_SystemManager_android.app.NotificationManager_notify,API_SystemManager_android.telephony.TelephonyManager_listen,API_SMS_android.telephony.SmsManager_sendTextMessage,API_DeviceData_android.content.ContentResolver_query,API_DeviceData_android.content.ContentResolver_registerContentObserver,API_DeviceData_android.content.ContentResolver_insert,API_DeviceData_android.content.ContentResolver_delete,API_DeviceData_android.accounts.AccountManager_getAccountsByType,API_DeviceData_android.accounts.AccountManager_getAccounts,API_DeviceData_android.location.Location_getLatitude,API_DeviceData_android.location.Location_getLongitude,API_DeviceData_android.media.AudioRecord_startRecording,API_DeviceData_android.media.MediaRecorder_start,API_DeviceData_android.os.SystemProperties_get,API_DeviceData_android.app.ApplicationPackageManager_getInstalledPackages,API__sessions,Network_TotalReceivedBytes,Network_TotalReceivedPackets,Network_TotalTransmittedBytes,Network_TotalTransmittedPackets,Battery_wakelock,Battery_service,Logcat_debug,Logcat_info,Logcat_warning,Logcat_error,Logcat_verbose,Logcat_total,Process_total,Category,Family
87445,36328,11976,40996,103348,37944,24624,20363,4260,9,1,7,1,4,33,37,10,42,4,0,1,0,0,0,46,0,0,15,0,0,14,14,0,4,0,0,0,6,0,136,0,0,0,38,0,0,0,98,98,0,0,38,15,0,0,14,0,281,268,2,0,1,1,50,36,29,10,2,1,8,0,8,0,0,0,0,2,16,0,0,2,2,0,0,28,0,0,14,14,10,10,0,0,0,0,0,288,0,0,0,0,0,0,0,0,82,14,14,1241,13,5751,14,4,1,1645,7179,3073,291,2839,15027,191,Adware,shedun
101504,12148,11200,80164,87748,13624,42041,34507,7533,664,9,11,7,4,54,37,13,52,2,0,4,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,212,0,0,0,106,0,1,1,85,106,0,0,106,0,0,0,8,0,24,23,8,6,0,0,0,0,4,20,0,8,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,122,0,1,7868,22,2944,35,5,0,1810,7615,312,718,3396,13851,193,Adware,kuguo
52934,4404,10760,42752,94544,4416,25887,19489,6397,276,6,12,9,2,16,36,5,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,1,9126,75,10645,86,2,0,3986,383,2362,3513,1904,12148,194,Adware,airpush
47361,2772,11972,33684,99536,4668,17402,14125,3276,34,2,4,1,2,10,25,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,28,0,0,0,2,0,0,0,0,0,36,36,0,0,0,0,0,0,0,0,0,36,0,0,0,18,0,21,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,18,0,14,0,0,3480,58,2,1,5172,656,409,2570,4033,12840,191,Adware,inoco
129128,32028,10800,88092,97008,33296,39063,29754,9308,34,2,5,2,4,33,38,12,50,4,0,1,0,0,0,9,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,31,2,6,0,0,472,237,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,7,0,1,3449874,3048,134040,2024,2,0,983,104,1611,1727,2724,7149,192,Adware,airpush
63305,5140,11152,44928,106920,8376,25663,19302,6360,222,8,5,2,2,17,34,6,26,0,0,0,0,20,8,0,0,0,0,0,0,4,0,0,20,0,0,0,2,0,27,3,0,3,18,0,2,2,7,9,6,6,18,0,0,1,16,0,3,6,24,14,6,3,24,12,16,2,0,0,20,0,0,0,0,0,0,0,0,0,0,13,2,6,0,0,0,0,0,0,0,0,0,204,0,0,0,6,0,0,0,0,0,0,0,0,27,2,2,15129584,10579,201951,4528,5,3,2890,620,3440,2999,723,10672,193,Adware,wooboo
274388,11792,10928,253448,78048,11856,45922,35962,9959,155,4,7,3,6,44,39,16,66,4,3,6,0,0,0,12,0,4,6,18,0,3,0,0,0,0,0,0,0,0,16,0,0,0,6,0,7,7,3,10,0,0,3,0,0,0,0,0,37,50,0,6,51,51,274,602,0,0,0,4,2,1,0,0,0,0,0,0,7,0,0,6,3,0,0,2,0,0,1,174,19,19,0,0,0,0,32,2,0,0,0,0,0,0,0,0,20,0,1,348743,438,46473,370,3,0,1135,179,2985,1724,2161,8184,188,Adware,airpush
29633,1404,12764,23256,76720,1416,7912,4789,3122,0,0,2,0,2,2,22,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2298,1409,3520,107,6958,14292,193,Adware,inoco
103826,43612,10672,47440,97456,45380,19733,16732,3001,9,1,7,1,4,32,34,14,43,3,0,1,0,0,0,41,0,0,14,0,0,15,14,0,0,0,0,0,35,0,161,0,0,0,42,0,0,0,120,122,0,0,39,14,0,0,26,0,291,291,2,0,211,210,440,235,70,70,30,15,38,0,19,0,0,0,0,30,30,0,0,2,2,0,0,30,0,0,31,5841,703,668,0,0,0,0,0,290,0,0,0,0,0,0,0,0,87,26,15,0,0,0,0,3,2,4879,289,1301,3535,3271,13275,187,Adware,shedun
91620,34052,10912,46388,103044,37076,26943,22475,4467,6,1,6,1,4,26,37,11,41,4,0,0,0,0,0,0,0,0,0,0,0,15,26,3,0,0,0,0,0,0,2,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,35,0,189,189,8,0,0,0,525,758,24,88,0,22,44,22,0,44,0,0,0,0,20,0,0,0,0,605,0,30,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,15,0,0,0,0,8,1,2501,2816,719,6406,227,12669,193,Adware,kuguo
122057,21212,10332,91964,96048,22300,37323,28222,9100,90,2,8,5,6,39,38,12,49,0,7,1,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26,25,0,6,0,0,301,215,13,0,0,0,54,27,1,0,0,0,0,0,15,0,0,2,2,31,0,2,0,0,0,0,0,0,0,0,1,0,0,40,0,0,11,2,0,0,0,0,31,0,1,58063,417,71492,500,4,0,3201,2902,1552,2278,117,10050,192,Adware,airpush
170790,17368,8484,135796,82032,17776,50921,40257,10663,294,3,8,4,4,39,38,17,64,2,5,8,0,0,0,0,5,4,0,67,0,7,35,35,0,0,0,0,0,0,174,1,0,1,2,0,2,2,170,172,0,0,2,8,0,0,2,0,43,55,6,10,0,0,812,722,79,0,0,158,160,0,78,0,0,0,0,0,8,0,0,12,9,2,1,3,0,0,0,8,125,125,0,0,0,0,0,20,0,0,0,0,0,0,0,0,10,0,1,702215,1138,131342,1390,2,1,6120,115,1596,6707,1056,15594,192,Adware,fictus
96509,38940,10784,43840,98540,40508,26769,22196,4572,9,1,7,1,4,30,36,10,42,4,0,1,0,0,0,40,0,0,13,0,0,10,10,0,4,0,0,0,49,0,141,0,0,0,40,0,0,0,101,102,0,0,36,13,0,0,12,0,210,202,2,0,27,27,72,48,31,18,4,2,12,0,10,0,0,0,0,4,15,0,0,4,4,0,0,20,0,0,13,7140,516,516,0,0,0,0,0,204,0,0,0,0,0,0,0,0,73,25,10,502820,386,14894,217,4,2,3235,2812,1161,7604,250,15062,195,Adware,shedun
73713,33204,12220,30984,84212,34496,12233,8229,4003,11,0,6,1,4,16,32,7,28,0,0,2,0,0,0,38,0,0,13,0,0,13,12,0,0,0,0,0,32,0,128,0,0,0,35,0,0,0,93,93,0,0,32,13,0,0,23,0,255,255,2,0,186,186,353,193,58,50,26,13,22,0,12,0,0,0,0,26,29,0,0,2,2,0,0,26,0,0,28,5434,594,564,0,0,0,0,0,268,0,0,0,0,0,0,0,0,78,20,13,502187,380,12884,220,3,2,3480,273,3015,4338,1080,12186,192,Adware,shedun
102135,38400,10632,49180,110656,40696,29730,24719,5010,61,1,4,1,4,35,35,10,40,3,0,3,0,0,0,52,0,0,25,0,0,11,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,127,0,0,0,0,562,310,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,18,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0,0,0,0,0,15,0,5,567940,762,94371,849,2,0,1501,2591,1632,754,190,6668,191,Adware,appsgeyser
42911,6684,12012,29452,92312,6708,15316,12502,2813,14,2,5,2,2,11,28,4,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,3,0,0,0,6,6,0,0,0,0,0,0,6,0,0,0,2,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,4,6005,28,3392,42,2,0,3244,1349,4582,1987,115,11277,196,Adware,airpush
72472,6256,10828,58408,98100,6344,30664,26455,4208,6,1,5,1,2,12,30,6,26,0,2,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,2,0,19,3,0,3,14,0,2,2,3,5,6,6,14,0,0,1,31,0,1,2,16,0,5,3,234,135,2,2,0,0,0,0,7,0,0,0,0,0,0,0,0,2,2,14,0,0,0,0,0,0,0,0,0,204,0,0,0,0,0,0,0,0,0,0,0,0,25,2,7,15249249,10609,143249,3281,5,4,235,3482,3797,2797,832,11143,192,Adware,kuguo
33470,7172,10872,18504,73192,7184,9772,5595,4176,8,0,3,0,2,6,26,2,11,0,0,0,0,12,30,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,10,0,0,0,3,0,2,2,5,7,0,0,3,3,0,0,27,0,163,328,17,56,0,0,37,174,101,176,8,0,0,0,1,0,0,0,0,27,0,0,0,2,0,0,0,26,0,0,29,52,2,2,0,0,0,0,4,54,0,0,0,0,0,0,0,0,57,27,26,1124,8,2451,10,3,1,10966,3703,118,4067,1164,20018,193,Adware,shedun
45600,6780,10828,31500,101240,6832,14570,11412,3157,7,0,4,1,2,11,29,8,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,1,0,0,0,54,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,26,0,0,0,0,0,0,56,80,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,16,34922,178,22234,208,2,0,4506,116,4379,1795,4430,15226,194,Adware,airpush
20106,10008,10496,4000,60572,10140,5155,3548,1606,0,0,4,0,2,4,22,3,14,0,0,0,0,174,58,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,12,0,0,0,4,0,3,3,5,8,0,0,4,9,0,0,33,0,114,229,19,58,0,0,67,121,122,115,0,0,0,0,1,0,0,0,0,0,0,0,0,3,3,0,0,28,0,0,32,56,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,61,56,28,1110,12,5573,14,4,2,3609,3028,3719,1003,116,11475,192,Adware,shedun
171701,3648,10628,158248,105604,3868,32631,24759,7871,144,2,7,2,5,30,40,18,43,1,0,0,0,665,321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,668,2,0,3,328,0,334,334,6,340,0,0,328,72,0,0,6,0,6,12,2,4,9,9,2,2,3,4,2,0,0,0,5,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,1,6,3,3,0,0,0,0,8,4,0,0,0,0,0,0,0,0,333,2,1,14775,149,13974,164,3,2,2030,777,110,2263,3752,8932,193,Adware,xynyin
85191,34704,10780,39648,101816,36324,17228,15127,2100,11,1,6,1,4,23,31,13,40,0,0,2,0,0,0,37,0,0,13,0,0,14,12,0,0,0,0,0,0,0,80,0,0,0,22,0,0,0,61,62,0,0,21,14,0,0,18,0,240,244,0,0,183,183,124,70,32,30,28,14,2,0,1,0,0,0,0,28,30,0,0,0,0,0,0,28,0,0,26,531,164,136,0,0,0,0,0,148,0,0,0,0,0,0,0,0,66,18,14,4203,6,967,6,3,1,219,4203,3564,2397,904,11287,188,Adware,shedun
96382,27416,10408,59320,97684,28724,34993,26624,8368,116,5,8,4,5,37,38,10,42,2,1,2,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,28,27,0,4,0,0,107,77,16,0,0,0,4,2,0,0,0,0,0,0,10,0,0,4,1,0,0,2,0,0,0,0,0,0,0,0,0,0,2,40,0,0,2,2,0,0,0,0,13,0,1,17365,62,13348,63,3,0,4382,1507,110,2094,1357,9450,192,Adware,airpush
44192,4660,12296,32588,93992,4708,15402,11414,3987,8,1,5,1,2,8,30,5,20,0,0,0,0,105,42,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,17,0,0,0,17,0,0,0,0,0,0,0,17,0,0,0,21,0,0,0,0,2,63,63,0,0,22,0,0,17,44,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,39,0,17,12478,109,35298,267,2,1,6752,1927,1586,215,625,11105,191,Adware,mobclick
95891,37852,10780,48604,99984,38660,27186,22757,4428,18,1,8,2,4,32,36,15,47,3,0,2,0,0,0,48,0,0,16,0,0,13,10,0,0,0,0,0,0,0,95,0,0,0,28,0,0,0,67,67,0,0,28,17,0,0,27,0,205,193,2,0,223,222,105,55,23,10,0,0,10,0,5,0,0,0,0,0,19,0,0,0,0,0,0,26,0,0,14,0,9,9,0,0,0,0,0,260,0,0,0,0,0,0,0,0,73,22,13,639,6,2639,6,2,3,4221,159,1049,3181,4086,12696,196,Adware,shedun
27472,2148,10380,17464,72616,2160,5346,3670,1675,0,0,1,0,2,2,22,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,2,0,3889,116,2310,1228,3498,11041,191,Adware,baiduprotect
109548,8428,10584,84380,114380,8568,34445,26767,7677,89,5,6,3,4,39,35,9,38,2,18,3,0,0,0,2,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,23,0,10,0,0,243,169,8,0,0,0,50,24,0,0,0,0,0,0,12,0,0,20,20,2,0,2,0,0,0,56,1,1,0,0,0,0,2,20,0,0,0,0,0,0,0,0,7,0,1,40670,217,45002,209,2,0,1661,3491,1116,2383,110,8761,195,Adware,airpush
47191,3888,12052,33392,99288,5796,17413,14113,3299,34,2,4,1,2,11,25,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,28,0,0,0,2,0,0,0,0,0,40,40,0,0,0,0,0,0,0,0,0,40,0,0,0,20,0,22,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,20,0,13,0,0,4020,67,2,1,374,618,3740,2554,4934,12220,194,Adware,inoco
94373,40108,10796,42976,104640,41596,26743,22095,4647,9,1,7,1,4,32,36,11,44,4,0,1,0,0,0,27,0,0,8,0,0,7,7,0,6,0,0,0,9,0,80,0,0,0,23,0,0,0,57,57,0,0,23,8,0,0,7,0,140,133,0,0,0,0,35,32,23,6,0,0,6,0,8,0,0,0,0,0,8,0,0,3,3,0,0,14,0,0,7,0,9,9,0,0,0,0,0,140,0,0,0,0,0,0,0,0,45,32,7,1763,18,7709,21,2,2,122,1143,576,2615,2148,6604,192,Adware,shedun
48084,4432,11984,33656,98960,5912,17436,14248,3187,34,2,4,1,2,10,25,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,26,0,0,0,2,0,0,0,0,0,32,32,0,0,0,0,0,0,0,0,0,32,0,0,0,16,0,19,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,16,0,12,0,0,3300,55,2,2,2292,3597,4026,372,692,10979,190,Adware,inoco
84999,7596,10784,69800,95340,7736,53529,43638,9890,2867,3,7,4,4,16,32,7,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,0,0,0,1,0,0,0,4,4,0,0,0,0,0,0,1,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,912937,929,47358,698,2,0,1387,1329,113,5433,2820,11082,189,Adware,airpush
53271,7448,11408,37896,87140,7464,18157,13393,4763,126,8,7,4,2,18,32,4,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,2,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,7,741,3,471,4,2,0,2252,3057,656,2662,114,8741,190,Adware,mobidash
62422,6648,12376,46308,97528,6724,23062,17957,5104,17,2,8,2,7,17,38,9,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,258,0,0,0,121,0,107,107,29,136,5,5,113,7,0,0,35,0,40,80,4,16,164,161,27,18,80,106,106,71,0,0,62,0,0,0,0,106,0,0,0,16,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,7,7,6216,28,2345,35,4,3,4174,585,2386,2602,169,9916,187,Adware,ewind
138690,31364,10776,98388,89052,32644,39273,30684,8588,76,2,6,2,4,36,38,10,37,3,0,2,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26,27,2,0,0,0,658,329,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,5,0,1,165554,187,24777,138,4,1,1368,1721,879,86,2789,6843,190,Adware,mobidash
91530,37340,10788,43872,95276,38920,19402,16225,3176,9,0,7,1,4,31,35,15,47,4,0,1,0,0,0,46,0,0,17,0,0,14,12,0,0,0,0,0,0,0,112,0,0,0,32,0,0,0,80,80,0,0,32,17,0,0,27,0,232,221,0,0,154,154,103,54,22,8,0,0,8,0,4,0,0,0,0,0,17,0,0,0,0,0,0,28,0,0,14,0,8,8,0,0,0,0,0,240,0,0,0,0,0,0,0,0,77,24,14,0,0,0,0,2,1,1321,183,4305,2931,3080,11820,193,Adware,shedun
183621,25512,10348,149004,95504,26736,54390,47100,7289,424,8,19,15,4,60,48,17,70,2,12,15,0,0,0,15,0,17,16,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,9,0,32,31,0,34,0,0,354,200,0,0,0,50,12,56,0,50,0,0,0,0,73,0,0,123,60,11,0,2,0,0,1,54,17,17,0,0,18,0,0,20,0,0,0,0,0,0,0,0,49,8,1,519102,894,226384,900,3,1,3035,3341,118,2986,1411,10891,191,Adware,airpush
95100,25416,10608,60936,106336,26704,34966,27265,7700,106,4,7,4,4,33,39,10,45,2,0,1,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,20,19,0,0,0,0,60,40,18,0,16,0,68,34,0,0,0,0,0,0,11,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,40,6,0,0,0,0,0,0,0,7,0,1,12870,91,20753,98,5,0,118,2616,2108,4900,872,10614,194,Adware,airpush
42173,6384,10596,23196,74700,6420,6608,4264,2343,0,0,5,1,2,3,24,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,52,0,329,0,0,0,0,0,0,0,321,323,0,0,0,0,0,0,8,0,6,12,2,0,75,64,0,0,9,18,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,13,0,0,9,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,10,6250,40,4750,50,3,1,2333,817,114,3186,3284,9734,191,Adware,dowgin
27002,2652,9668,16696,72404,2668,5347,3827,1519,0,0,2,0,2,2,22,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,2,0,1290,125,3064,3046,2184,9709,194,Adware,baiduprotect
58105,3420,11224,45036,108144,4276,23406,18626,4779,167,7,5,2,2,25,32,7,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,8,8,0,0,11,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,22,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,1,4290,50,6295,55,4,0,2063,2720,240,589,3259,8871,194,Adware,adviator
50536,6708,11036,34760,99480,6896,19732,17236,2495,27,2,7,1,2,18,30,6,27,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,82,2,0,2,44,0,4,4,34,38,4,4,44,4,0,0,27,0,12,24,16,0,4,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,2,3,232023,203,10047,167,3,4,1867,1906,116,2427,552,6868,192,Adware,kuguo
98674,28328,8400,45640,115032,28656,25421,20000,5420,118,2,6,1,7,30,40,17,47,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,0,0,0,0,0,6,0,0,0,3,0,0,0,3,3,0,0,3,7,0,0,14,0,32,58,10,14,102,102,41,178,12,0,0,7,12,0,6,0,0,0,0,0,0,0,0,0,0,6,0,4,0,0,2,232,16,16,0,0,0,0,30,0,0,0,0,0,0,0,0,0,19,0,2,25056,51,5676,60,3,1,2108,114,2235,762,3938,9157,191,Adware,mulad
