Memory_PssTotal,Memory_PssClean,Memory_SharedDirty,Memory_PrivateDirty,Memory_SharedClean,Memory_PrivateClean,Memory_HeapSize,Memory_HeapAlloc,Memory_HeapFree,Memory_Views,Memory_ViewRootImpl,Memory_AppContexts,Memory_Activities,Memory_Assets,Memory_LocalBinders,Memory_ProxyBinders,Memory_ParcelMemory,Memory_ParcelCount,Memory_DeathRecipients,Memory_OpenSSLSockets,Memory_WebViews,API_Command_java.lang.Runtime_exec,API_Command_java.lang.ProcessBuilder_start,API_WebView_android.webkit.WebView_loadUrl,API_WebView_android.webkit.WebView_loadData,API_WebView_android.webkit.WebView_loadDataWithBaseURL,API_WebView_android.webkit.WebView_addJavascriptInterface,API_WebView_android.webkit.WebView_evaluateJavascript,API_WebView_android.webkit.WebView_setWebContentsDebuggingEnabled,API_FileIO_libcore.io.IoBridge_open,API_FileIO_android.content.ContextWrapper_openFileInput,API_FileIO_android.content.ContextWrapper_openFileOutput,API_FileIO_android.content.ContextWrapper_deleteFile,API_Database_android.content.ContextWrapper_openOrCreateDatabase,API_Database_android.database.sqlite.SQLiteDatabase_execSQL,API_Database_android.database.sqlite.SQLiteDatabase_getPath,API_Database_android.database.sqlite.SQLiteDatabase_insert,API_Database_android.database.sqlite.SQLiteDatabase_insertOrThrow,API_Database_android.database.sqlite.SQLiteDatabase_insertWithOnConflict,API_Database_android.database.sqlite.SQLiteDatabase_openDatabase,API_Database_android.database.sqlite.SQLiteDatabase_openOrCreateDatabase,API_Database_android.database.sqlite.SQLiteDatabase_query,API_Database_android.database.sqlite.SQLiteDatabase_queryWithFactory,API_Database_android.database.sqlite.SQLiteDatabase_rawQuery,API_Database_android.database.sqlite.SQLiteDatabase_rawQueryWithFactory,API_Database_android.database.sqlite.SQLiteDatabase_update,API_Database_android.database.sqlite.SQLiteDatabase_updateWithOnConflict,API_Database_android.database.sqlite.SQLiteDatabase_compileStatement,API_IPC_android.content.ContextWrapper_sendBroadcast,API_IPC_android.content.ContextWrapper_startActivity,API_IPC_android.content.ContextWrapper_startService,API_IPC_android.content.ContextWrapper_stopService,API_IPC_android.content.ContextWrapper_registerReceiver,API_Binder_android.app.ContextImpl_registerReceiver,API_Binder_android.app.ActivityThread_handleReceiver,API_Binder_android.app.Activity_startActivity,API_Crypto_javax.crypto.spec.SecretKeySpec_$init,API_Crypto_javax.crypto.Cipher_doFinal,API_Crypto-Hash_java.security.MessageDigest_digest,API_Crypto-Hash_java.security.MessageDigest_update,API_DeviceInfo_android.telephony.TelephonyManager_getDeviceId,API_DeviceInfo_android.telephony.TelephonyManager_getSubscriberId,API_DeviceInfo_android.telephony.TelephonyManager_getLine1Number,API_DeviceInfo_android.telephony.TelephonyManager_getNetworkOperator,API_DeviceInfo_android.telephony.TelephonyManager_getNetworkOperatorName,API_DeviceInfo_android.telephony.TelephonyManager_getSimOperatorName,API_DeviceInfo_android.net.wifi.WifiInfo_getMacAddress,API_DeviceInfo_android.net.wifi.WifiInfo_getBSSID,API_DeviceInfo_android.net.wifi.WifiInfo_getIpAddress,API_DeviceInfo_android.telephony.TelephonyManager_getSimCountryIso,API_DeviceInfo_android.telephony.TelephonyManager_getSimSerialNumber,API_DeviceInfo_android.telephony.TelephonyManager_getNetworkCountryIso,API_DeviceInfo_android.telephony.TelephonyManager_getDeviceSoftwareVersion,API_DeviceInfo_android.os.Debug_isDebuggerConnected,API_Network_java.net.URL_openConnection,API_Network_com.android.okhttp.internal.huc.HttpURLConnectionImpl_getInputStream,API_DexClassLoader_dalvik.system.BaseDexClassLoader_findResource,API_DexClassLoader_dalvik.system.BaseDexClassLoader_findResources,API_DexClassLoader_dalvik.system.BaseDexClassLoader_findLibrary,API_DexClassLoader_dalvik.system.DexFile_loadDex,API_DexClassLoader_dalvik.system.DexFile_loadClass,API_DexClassLoader_dalvik.system.DexClassLoader_$init,API_Base64_android.util.Base64_decode,API_Base64_android.util.Base64_encode,API_Base64_android.util.Base64_encodeToString,API_SystemManager_android.app.ApplicationPackageManager_setComponentEnabledSetting,API_SystemManager_android.app.NotificationManager_notify,API_SystemManager_android.telephony.TelephonyManager_listen,API_DeviceData_android.content.ContentResolver_query,API_DeviceData_android.content.ContentResolver_registerContentObserver,API_DeviceData_android.content.ContentResolver_insert,API_DeviceData_android.content.ContentResolver_delete,API_DeviceData_android.accounts.AccountManager_getAccountsByType,API_DeviceData_android.accounts.AccountManager_getAccounts,API_DeviceData_android.os.SystemProperties_get,API_DeviceData_android.app.ApplicationPackageManager_getInstalledPackages,API__sessions,Network_TotalReceivedBytes,Network_TotalReceivedPackets,Network_TotalTransmittedBytes,Network_TotalTransmittedPackets,Battery_wakelock,Battery_service,Logcat_warning,Logcat_error,Logcat_info,Logcat_debug,Logcat_verbose,Logcat_total,Process_total,Category,Family
78212,6540,10496,58120,105656,11736,30811,24424,6386,179,8,6,3,2,21,36,16,35,0,0,0,30,10,0,0,0,0,0,0,0,1,0,4,0,6,24,0,0,0,8,0,0,0,16,16,0,0,8,1,0,0,0,3,6,0,4,0,0,36,41,31,24,0,0,4,0,5,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,6,6,0,0,0,0,4,0,0,0,0,15,0,1,1124,12,5239,14,3,0,2115,3731,110,2829,943,9728,191,Backdoor,hiddad
50512,7312,11328,34976,83712,7360,15498,11898,3599,61,4,6,2,2,12,29,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,2,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,7,7275,40,5110,50,2,0,3525,770,3173,2137,117,9722,188,Backdoor,hiddad
31962,3272,13184,23276,78924,3284,7892,4732,3159,0,0,1,0,2,2,22,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,7549,120,2570,2848,1251,14338,192,Backdoor,hiddad
68672,12568,11188,46404,85376,13524,23169,18763,4405,135,20,6,1,3,18,34,23,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,2,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,11,0,2,0,0,0,0,3,1,1840,375,4593,3004,722,10534,192,Backdoor,androrat
69586,4248,10660,54048,90720,8408,24004,19654,4349,160,11,6,3,2,27,40,15,32,0,0,0,42,14,0,0,0,0,0,0,0,1,0,4,0,6,24,0,0,0,8,0,0,0,16,16,0,0,8,6,0,0,0,2,4,0,4,0,0,49,47,44,29,0,0,4,0,5,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,6,6,0,0,0,0,4,0,0,0,0,15,0,1,1124,12,5236,12,3,0,949,2677,3065,3139,115,9945,192,Backdoor,hiddad
50124,4852,11196,37772,81072,4940,15600,11326,4273,32,2,7,2,2,20,32,6,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,2,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,15,0,2,0,0,0,0,3,1,2005,5187,753,2731,318,10994,194,Backdoor,androrat
37926,5060,12292,26472,87868,5076,13144,10117,3026,7,1,5,1,2,9,27,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,18,0,0,0,0,2,0,2937,792,111,3493,9110,16443,190,Backdoor,hiddad
70699,4424,10596,55116,98532,8388,24686,20411,4274,229,12,6,3,2,25,40,15,32,0,0,0,42,14,0,0,0,0,0,0,0,1,0,4,0,6,24,0,0,0,8,0,0,0,16,16,0,0,8,6,0,0,0,2,4,0,4,0,0,49,47,44,31,0,0,4,0,5,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,6,6,0,0,0,0,4,0,0,0,0,15,0,1,1278,12,5236,13,3,0,2761,105,3356,3038,787,10047,192,Backdoor,hiddad
68792,3904,10640,53728,100744,7692,24018,19679,4338,184,12,6,3,2,17,41,15,31,0,0,0,47,16,0,0,0,0,0,0,0,1,0,4,0,6,24,0,0,0,8,0,0,0,16,16,0,0,8,6,0,0,0,1,2,0,4,0,0,52,56,48,32,0,0,4,0,5,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,6,6,0,0,0,0,2,0,0,0,0,15,0,1,1201,12,5235,13,3,0,2679,3017,3053,736,124,9609,191,Backdoor,hiddad
65925,3780,10768,52520,97260,6572,23418,18914,4503,126,9,5,2,2,17,36,7,27,0,0,0,45,15,0,0,0,0,0,0,0,1,0,4,0,6,24,0,0,0,8,0,0,0,16,16,0,0,8,7,0,0,0,1,2,0,4,0,0,53,57,47,30,0,0,4,0,5,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,14,0,1,1124,12,5236,14,3,0,3001,620,120,3004,2876,9621,190,Backdoor,hiddad
52669,3064,11008,43492,91344,3076,8406,6050,2355,4,1,5,1,2,7,27,3,12,0,1,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,200,100,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,6,0,0,10,1255,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5,20981,67,9188,73,3,1,1974,165,3305,7309,850,13603,191,Backdoor,fobus
47233,5692,11396,34776,77428,5740,13277,10425,2851,15,1,6,1,2,13,30,5,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,7,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,31,0,7,0,0,0,0,3,1,429,758,2337,4563,3326,11413,191,Backdoor,androrat
66551,4120,10736,52468,90468,7592,23948,19694,4253,250,9,5,2,2,17,33,7,27,0,0,0,45,15,0,0,0,0,0,0,0,1,0,4,0,6,24,0,0,0,8,0,0,0,16,16,0,0,8,6,0,0,0,1,2,0,0,0,0,51,55,46,31,0,0,4,0,5,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,12,0,1,1124,12,5263,14,3,0,790,116,3296,2963,2757,9922,191,Backdoor,hiddad
51046,8304,11400,36060,74164,8632,13310,10704,2605,17,2,6,1,2,19,31,13,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,6,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,25,0,6,0,0,0,0,3,1,692,2583,396,3124,12675,19470,192,Backdoor,androrat
67432,3756,10688,54176,94536,6676,23929,19848,4080,213,18,5,2,2,20,42,7,29,0,0,0,47,16,0,0,0,0,0,0,0,1,0,4,0,6,24,0,0,0,8,0,0,0,16,16,0,0,8,6,0,0,0,1,2,0,4,0,0,52,56,48,32,0,0,4,0,5,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,14,0,1,1278,12,5213,14,3,0,2922,118,3173,593,2855,9661,191,Backdoor,hiddad
68739,3952,10700,54036,88796,7672,26459,20084,6374,201,8,5,2,2,17,34,9,34,0,0,0,45,15,0,0,0,0,0,0,0,1,0,4,0,6,24,0,0,0,8,0,0,0,16,16,0,0,8,6,0,0,0,4,8,0,4,0,0,52,63,46,34,0,0,4,0,5,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,15,0,1,1124,12,5266,14,3,0,112,2608,764,3094,2918,9496,191,Backdoor,hiddad
70255,4140,10720,54532,101300,8048,26326,20690,5635,216,8,5,2,2,19,32,8,34,0,0,0,45,15,0,0,0,0,0,0,0,1,0,4,0,6,24,0,0,0,8,0,0,0,16,16,0,0,8,6,0,0,0,2,4,0,4,0,0,51,56,46,30,0,0,4,0,5,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,14,0,1,1201,12,5231,14,3,0,3198,3036,2596,701,113,9644,192,Backdoor,hiddad
107031,33544,10636,62288,110940,35084,33707,28792,4914,823,28,29,25,4,27,53,10,41,3,0,0,426,142,0,0,0,0,0,278,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,110,110,0,460,0,0,20,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,309,0,10,0,0,0,0,2,1,6848,6582,105,6285,4340,24160,192,Backdoor,mobby
32952,460,11232,29232,69652,464,8098,6283,1814,0,0,5,0,2,4,24,6,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,1,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,1,0,0,0,0,3,1,1020,396,5338,1459,117,8330,195,Backdoor,hiddad
105022,6300,11248,92120,67360,6312,11418,6361,5056,0,0,2,0,2,2,22,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7686,11535,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,6,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,1352,2329,1353,111,504,5649,193,Backdoor,fobus
45608,3720,11328,35744,72736,3856,13223,6318,6904,15,1,6,1,2,10,27,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,15,0,5,0,0,1740,29,2,1,7030,959,1640,1916,165,11710,190,Backdoor,androrat
36661,4184,12348,26352,86088,4200,7990,5841,2148,6,1,5,1,2,8,26,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,1,10,0,0,0,0,5,0,0,0,10,0,0,0,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,13,0,0,0,0,2,0,2457,5761,269,787,4175,13449,189,Backdoor,droidkungfu
86934,15996,8296,47492,125760,16216,29819,24131,5687,137,4,7,3,5,38,41,13,52,4,1,1,0,0,1,0,0,0,0,0,3,1,0,0,0,0,14,0,0,0,7,0,0,0,7,7,0,0,7,0,0,4,0,24,25,1,6,0,0,120,60,0,0,0,0,0,0,0,0,0,0,0,1,0,0,22,0,0,0,2,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,18,0,1,167137,236,26763,203,3,1,1023,108,2057,2511,4400,10099,193,Backdoor,mobby
90439,2824,10776,76452,93468,7380,36083,31070,5012,103,4,8,4,2,18,34,9,28,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,27,0,0,0,13,1,12,12,1,13,0,0,12,0,0,1,0,6,12,3,4,188,94,14,14,8,2,0,0,2,0,5,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,138,0,0,0,0,0,0,0,0,0,0,0,17,0,1,1124,12,7657,88,3,1,3263,667,1923,2475,106,8434,192,Backdoor,hiddad
59013,360,11308,55084,71812,364,8964,4733,4230,0,0,2,0,2,2,22,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13360,20043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,143,1319,2207,614,1628,5911,187,Backdoor,fobus
41074,5360,12228,29768,83664,5376,8003,5583,2419,4,1,6,1,2,8,27,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,228,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,6,0,0,0,0,3,1,11782,138,2222,720,3817,18679,191,Backdoor,<unknown>
58727,260,11316,55056,67744,264,8964,4775,4188,0,0,2,0,2,2,22,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8278,12418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,2114,99,1248,1150,600,5211,190,Backdoor,fobus
68902,4328,10720,53924,95996,8240,26326,20807,5518,147,4,5,2,2,21,32,8,33,0,0,0,42,14,0,0,0,0,0,0,0,1,0,4,0,6,24,0,0,0,8,0,0,0,16,16,0,0,8,5,0,0,0,3,6,0,6,0,0,48,53,43,29,0,0,4,0,5,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,15,0,1,1201,12,5151,12,3,0,3271,2629,3058,117,716,9791,191,Backdoor,hiddad
31607,2420,12920,24076,76200,2436,7902,4905,2996,0,0,4,0,2,2,23,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,30,0,0,0,0,2,0,1480,3204,158,9939,3996,18777,193,Backdoor,droidkungfu
34116,544,11112,30032,68200,552,10180,6481,3698,0,0,4,0,2,4,24,6,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,1,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,1,0,0,0,0,3,1,1906,806,2706,1771,105,7294,194,Backdoor,hiddad
42586,4236,11744,31792,75880,4248,13115,10093,3021,4,1,6,1,2,9,27,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,16,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,58,0,16,0,0,0,0,3,1,4754,121,2766,769,2684,11094,190,Backdoor,dendroid
101875,44156,9508,45656,74108,44216,46934,39496,7437,6,1,6,1,4,35,39,15,43,4,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,126,186,0,0,0,0,130,310,8,0,0,8,16,0,0,0,0,0,0,0,0,0,18,13,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,14,46432,90,10979,101,4,1,7228,2026,944,3381,162,13741,192,Backdoor,mobby
69962,4432,10672,54292,97324,8572,26086,20358,5727,139,6,6,3,2,23,37,16,34,0,0,0,42,14,0,0,0,0,0,0,0,1,0,4,0,6,24,0,0,0,8,0,0,0,16,16,0,0,8,5,0,0,0,2,4,0,4,0,0,48,53,43,29,0,0,4,0,5,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,6,6,0,0,0,0,4,0,0,0,0,15,0,1,1124,12,5172,12,3,0,3205,2597,108,625,2958,9493,192,Backdoor,hiddad
34506,856,11108,30228,69364,860,8105,6586,1518,0,0,5,0,2,4,24,7,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,1,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,1,0,0,0,0,3,1,2711,6103,2764,117,814,12509,195,Backdoor,<unknown>
49339,4904,12340,33232,97216,8120,15685,12827,2857,54,3,5,1,2,14,28,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,18,0,50,100,0,0,28,17,0,0,0,22,36,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,11,111934,343,33267,419,3,1,3874,8107,691,3246,430,16348,192,Backdoor,kmin
35285,2380,12392,26712,89860,2396,13098,10003,3094,4,1,6,1,2,10,27,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,18,36,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,24,0,18,0,0,0,0,3,1,100,1549,1216,559,5991,9415,193,Backdoor,dendroid
43558,5360,12228,32372,74448,5376,13143,10337,2805,8,2,7,2,2,12,29,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,33,66,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,131,0,33,0,0,0,0,3,1,3793,3912,2320,177,933,11135,193,Backdoor,dendroid
69201,22152,8712,34548,74096,22320,15287,12278,3008,29,2,7,1,2,21,29,8,32,0,1,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,155,0,0,0,10,0,135,135,10,145,14,14,10,1,0,37,0,55,110,11,0,43,43,340,800,18,0,0,9,36,0,0,0,0,0,0,9,0,0,168,21,1,0,0,0,0,0,38,30,0,0,0,0,264,168,0,0,12,0,56,0,9,87395,444,100688,557,4,2,113,3302,2232,842,4253,10742,190,Backdoor,hiddad
49572,8284,11744,34424,82316,8332,15357,11501,3855,37,3,6,2,2,13,29,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,2,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,12,0,0,0,0,2,0,2547,9521,736,3340,113,16257,189,Backdoor,hiddad
31657,1948,12672,23972,77284,1960,7926,4663,3262,0,0,1,0,2,2,22,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,26,0,0,0,0,2,0,6738,3827,2432,1604,149,14750,189,Backdoor,fobus
33289,292,11176,29720,63048,296,8083,6161,1921,0,0,5,0,2,4,24,6,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,1,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,1,0,0,0,0,3,1,2527,121,2480,938,3228,9294,192,Backdoor,hiddad
38811,5244,12364,26496,87960,5260,12091,10152,1938,7,0,5,1,2,9,26,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,19,0,0,0,0,2,0,7988,2629,113,2878,713,14321,191,Backdoor,hiddad
46307,3528,11612,35832,75492,3676,13239,6321,6917,15,1,6,1,2,10,27,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,7,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,26,0,8,0,0,2160,36,2,1,10092,2317,2841,183,1177,16610,190,Backdoor,androrat
47009,4616,11316,35920,73788,4752,13244,6681,6562,15,1,6,1,2,10,27,5,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,13,0,4,0,0,1500,25,2,1,139,1653,1612,7023,695,11122,190,Backdoor,androrat
35657,2080,11196,28040,86032,2092,7986,5561,2424,4,1,6,1,2,8,27,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,190,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5,0,0,0,0,3,1,3325,143,589,2166,10274,16497,192,Backdoor,fobus
71668,10620,10644,52328,105916,10812,23162,16880,6281,63,1,5,1,2,17,32,11,39,0,2,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,50,80,0,0,3,3,241,501,12,0,0,4,8,0,9,0,0,0,0,0,0,0,12,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,3,44158,114,49804,123,2,1,115,2315,1815,764,2945,7954,194,Backdoor,mobby
47126,4480,11264,35620,73904,4616,13245,6587,6657,15,1,6,1,2,10,27,5,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,10,0,3,40,1,1500,25,3,1,120,2539,1369,703,1555,6286,188,Backdoor,androrat
