Memory_PssTotal,Memory_PssClean,Memory_SharedDirty,Memory_PrivateDirty,Memory_SharedClean,Memory_PrivateClean,Memory_HeapSize,Memory_HeapAlloc,Memory_HeapFree,Memory_Views,Memory_ViewRootImpl,Memory_AppContexts,Memory_Activities,Memory_Assets,Memory_LocalBinders,Memory_ProxyBinders,Memory_ParcelMemory,Memory_ParcelCount,Memory_DeathRecipients,Memory_OpenSSLSockets,Memory_WebViews,API_Process_android.app.ActivityManager_killBackgroundProcesses,API_Process_android.os.Process_killProcess,API_Command_java.lang.Runtime_exec,API_Command_java.lang.ProcessBuilder_start,API_WebView_android.webkit.WebView_loadUrl,API_WebView_android.webkit.WebView_loadDataWithBaseURL,API_WebView_android.webkit.WebView_addJavascriptInterface,API_WebView_android.webkit.WebView_evaluateJavascript,API_FileIO_libcore.io.IoBridge_open,API_FileIO_android.content.ContextWrapper_openFileInput,API_FileIO_android.content.ContextWrapper_openFileOutput,API_FileIO_android.content.ContextWrapper_deleteFile,API_Database_android.content.ContextWrapper_openOrCreateDatabase,API_Database_android.content.ContextWrapper_deleteDatabase,API_Database_android.database.sqlite.SQLiteDatabase_execSQL,API_Database_android.database.sqlite.SQLiteDatabase_deleteDatabase,API_Database_android.database.sqlite.SQLiteDatabase_getPath,API_Database_android.database.sqlite.SQLiteDatabase_insert,API_Database_android.database.sqlite.SQLiteDatabase_insertWithOnConflict,API_Database_android.database.sqlite.SQLiteDatabase_openDatabase,API_Database_android.database.sqlite.SQLiteDatabase_openOrCreateDatabase,API_Database_android.database.sqlite.SQLiteDatabase_query,API_Database_android.database.sqlite.SQLiteDatabase_queryWithFactory,API_Database_android.database.sqlite.SQLiteDatabase_rawQuery,API_Database_android.database.sqlite.SQLiteDatabase_rawQueryWithFactory,API_Database_android.database.sqlite.SQLiteDatabase_update,API_Database_android.database.sqlite.SQLiteDatabase_updateWithOnConflict,API_Database_android.database.sqlite.SQLiteDatabase_compileStatement,API_IPC_android.content.ContextWrapper_sendBroadcast,API_IPC_android.content.ContextWrapper_startActivity,API_IPC_android.content.ContextWrapper_startService,API_IPC_android.content.ContextWrapper_stopService,API_IPC_android.content.ContextWrapper_registerReceiver,API_Binder_android.app.ContextImpl_registerReceiver,API_Binder_android.app.ActivityThread_handleReceiver,API_Binder_android.app.Activity_startActivity,API_Crypto_javax.crypto.spec.SecretKeySpec_$init,API_Crypto_javax.crypto.Cipher_doFinal,API_Crypto-Hash_java.security.MessageDigest_digest,API_Crypto-Hash_java.security.MessageDigest_update,API_DeviceInfo_android.telephony.TelephonyManager_getDeviceId,API_DeviceInfo_android.telephony.TelephonyManager_getSubscriberId,API_DeviceInfo_android.telephony.TelephonyManager_getLine1Number,API_DeviceInfo_android.telephony.TelephonyManager_getNetworkOperator,API_DeviceInfo_android.telephony.TelephonyManager_getNetworkOperatorName,API_DeviceInfo_android.telephony.TelephonyManager_getSimOperatorName,API_DeviceInfo_android.net.wifi.WifiInfo_getMacAddress,API_DeviceInfo_android.net.wifi.WifiInfo_getBSSID,API_DeviceInfo_android.net.wifi.WifiInfo_getIpAddress,API_DeviceInfo_android.net.wifi.WifiInfo_getNetworkId,API_DeviceInfo_android.telephony.TelephonyManager_getSimCountryIso,API_DeviceInfo_android.telephony.TelephonyManager_getSimSerialNumber,API_DeviceInfo_android.telephony.TelephonyManager_getNetworkCountryIso,API_DeviceInfo_android.telephony.TelephonyManager_getDeviceSoftwareVersion,API_Network_java.net.URL_openConnection,API_Network_com.android.okhttp.internal.huc.HttpURLConnectionImpl_getInputStream,API_DexClassLoader_dalvik.system.BaseDexClassLoader_findResource,API_DexClassLoader_dalvik.system.BaseDexClassLoader_findLibrary,API_DexClassLoader_dalvik.system.DexClassLoader_$init,API_Base64_android.util.Base64_decode,API_Base64_android.util.Base64_encode,API_Base64_android.util.Base64_encodeToString,API_SystemManager_android.app.ApplicationPackageManager_setComponentEnabledSetting,API_SystemManager_android.app.NotificationManager_notify,API_SystemManager_android.telephony.TelephonyManager_listen,API_SystemManager_android.content.BroadcastReceiver_abortBroadcast,API_DeviceData_android.content.ContentResolver_query,API_DeviceData_android.content.ContentResolver_registerContentObserver,API_DeviceData_android.content.ContentResolver_insert,API_DeviceData_android.accounts.AccountManager_getAccounts,API_DeviceData_android.media.AudioRecord_startRecording,API_DeviceData_android.os.SystemProperties_get,API_DeviceData_android.app.ApplicationPackageManager_getInstalledPackages,API__sessions,Network_TotalReceivedBytes,Network_TotalReceivedPackets,Network_TotalTransmittedBytes,Network_TotalTransmittedPackets,Battery_wakelock,Battery_service,Logcat_info,Logcat_error,Logcat_debug,Logcat_verbose,Logcat_warning,Logcat_total,Process_total,Category,Family
139607,6536,9756,126796,71004,7020,41503,23518,17984,74,2,9,2,6,19,38,17,66,0,1,0,0,0,68,24,0,0,0,0,74,2,13,4,0,0,10,0,41,0,0,28,0,0,0,13,13,0,0,14,0,0,33,0,6,12,19,0,215,215,349,226,44,114,50,7,8,3,60,1,0,0,2,38,6,4,148,40,5,2,2,579,44,0,0,0,0,0,3,4,0,0,0,40,1,1,101803,722,219994,920,4,4,105,2276,4101,575,2512,9569,191,Trojan_Dropper,ztorg
146784,29736,14480,101688,100372,31464,58814,38658,20155,552,3,20,17,4,47,39,11,45,2,0,7,0,0,0,0,8,0,0,0,1,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,35,0,8,0,28,0,0,7,14,14,0,14,7,7,0,0,0,0,14,9,14,229,444,0,2,0,56,35,35,0,0,0,0,0,64,0,0,0,27,0,1,6200451,5387,234436,4280,3,0,933,2936,2152,205,1917,8143,192,Trojan_Dropper,cnzz
122416,37132,9768,74104,92420,38776,38556,31551,7004,102,1,8,1,6,44,42,20,59,3,1,1,0,0,0,0,2,0,0,0,8,5,16,4,0,0,2,0,16,0,0,12,0,8,4,0,4,0,0,6,0,0,8,0,66,86,7,4,18,18,148,79,8,26,4,3,8,2,4,0,0,0,2,4,4,4,37,0,0,4,2,27,18,0,0,4,0,0,6,40,0,0,0,33,0,2,56903,230,47751,282,2,4,537,103,1275,2237,2249,6401,191,Trojan_Dropper,ztorg
44451,4536,11248,32736,80032,4548,15200,12431,2768,19,1,5,1,2,9,26,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,5,0,0,0,0,2,1,740,2516,8916,106,2066,14344,190,Trojan_Dropper,locker
82506,22428,9912,50880,87876,23064,20833,15477,5355,46,2,6,2,4,13,31,11,43,0,0,0,0,0,311,110,0,0,0,0,73,12,65,36,0,0,10,0,156,0,0,104,0,0,0,52,52,0,0,52,0,0,13,0,12,24,6,0,495,494,928,578,206,342,216,19,10,0,203,0,0,0,0,0,19,0,500,65,22,10,10,1180,202,0,0,0,0,0,15,0,0,0,0,116,0,5,622549,3093,909985,3588,2,3,2676,118,876,2783,3671,10124,192,Trojan_Dropper,ztorg
39746,3652,11752,31408,70824,3664,9021,5942,3078,4,1,5,1,2,9,27,8,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,22,0,0,0,0,2,1,3986,2259,115,3555,1321,11236,192,Trojan_Dropper,locker
118142,45700,10488,57640,100068,49336,33693,28172,5520,15,1,5,2,4,45,38,11,44,4,1,1,0,0,0,0,12,0,0,0,36,31,75,7,0,0,57,0,113,1,1,57,0,0,0,56,56,0,0,57,0,0,0,0,288,276,8,52,39,40,441,224,12,0,0,12,0,0,13,1,0,0,0,0,12,0,27,19,13,36,0,0,0,0,0,0,0,0,24,240,0,0,0,119,12,12,73238,241,30262,309,3,0,106,5786,1295,2612,3752,13551,191,Trojan_Dropper,ramnit
53329,5488,11316,36956,78488,9600,16448,14786,1661,27,3,7,2,2,16,29,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,49,0,10,0,0,0,0,2,1,114,2811,2545,1644,711,7825,192,Trojan_Dropper,locker
189715,11756,11332,171452,51824,12236,56728,37285,19442,26,2,8,2,4,36,39,20,74,2,1,2,0,0,66,23,9,0,0,0,37,2,14,4,0,0,10,0,41,0,0,28,0,0,0,13,13,0,0,14,2,0,5,0,29,33,10,0,110,110,989,545,39,70,46,4,2,0,44,0,0,0,0,0,6,0,148,34,7,2,2,264,44,0,0,0,0,0,3,20,0,0,0,26,0,1,1720347,2845,458129,2496,3,3,724,2195,141,2385,8796,14241,190,Trojan_Dropper,ztorg
48706,3732,10212,34780,80924,7532,16382,13102,3279,17,3,7,2,2,16,31,5,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,45,0,8,0,0,0,0,3,1,116,739,1746,2553,2717,7871,191,Trojan_Dropper,locker
51938,4516,11400,35824,79160,8812,16447,13425,3021,27,3,7,2,2,16,29,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,49,0,10,0,0,0,0,2,1,109,3426,2523,2617,792,9467,191,Trojan_Dropper,locker
50491,7048,11424,32908,65628,11780,15183,12506,2676,13,1,5,1,2,10,26,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,9,0,0,0,0,2,0,1976,751,10443,3307,106,16583,192,Trojan_Dropper,locker
48960,6596,10272,34648,68520,8364,18243,15236,3006,19,1,5,1,2,10,26,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,7,0,0,0,0,4,1,2351,9876,132,752,2895,16006,191,Trojan_Dropper,locker
44169,4956,10372,31484,66044,7188,10049,7334,2714,19,1,5,1,2,10,25,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,9,0,0,0,0,2,1,7645,2081,107,743,3372,13948,192,Trojan_Dropper,locker
49269,3928,10144,34784,80788,7648,14384,13133,1250,27,3,7,2,2,13,30,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,53,0,11,0,0,0,0,2,1,1645,898,3018,2466,117,8144,190,Trojan_Dropper,locker
53352,6204,10160,37576,77832,9700,17490,16278,1211,38,3,7,2,2,16,29,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,36,0,5,0,0,0,0,3,1,670,2791,1472,2554,106,7593,191,Trojan_Dropper,<unknown>
121939,7868,9756,107080,83220,8224,37464,24763,12700,183,2,6,2,4,18,34,14,54,0,1,0,0,0,66,23,0,0,0,0,42,2,11,4,0,0,10,0,44,0,0,30,0,2,1,13,14,0,0,15,0,0,1,0,5,7,6,0,110,110,317,162,41,74,46,4,2,0,48,0,0,0,0,0,4,0,145,40,7,2,2,264,44,0,0,0,0,0,3,4,0,0,0,26,0,1,108046,653,210309,808,3,1,2547,2178,859,99,3951,9634,191,Trojan_Dropper,ztorg
57668,5204,11204,39368,83288,9692,17658,14522,3135,43,2,6,1,2,14,31,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,12,0,4,0,0,0,0,2,1,1315,1260,608,2462,127,5772,192,Trojan_Dropper,locker
26931,2392,10528,16504,70844,2400,5342,3669,1672,0,0,2,0,2,2,22,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1050,2850,3823,3223,132,11078,193,Trojan_Dropper,rooter
56041,6356,10164,40880,81300,7460,23522,21205,2316,26,1,5,1,2,14,28,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,32,0,0,0,46,0,15,0,0,0,0,2,0,118,12005,3316,1233,2561,19233,190,Trojan_Dropper,locker
49170,3904,8808,36804,75500,3920,26037,22409,3627,34,4,7,3,2,24,33,12,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,8,8,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,0,0,0,2,0,1,0,0,0,0,2,1,2056,2479,1205,110,576,6426,197,Trojan_Dropper,locker
47658,4068,11212,33928,80720,6368,15331,12895,2435,21,1,5,1,2,14,28,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,28,0,8,0,0,0,0,2,0,108,2320,6811,2652,935,12826,190,Trojan_Dropper,locker
96221,27304,10124,61228,76616,28612,31704,24966,6737,17,2,5,2,4,33,36,10,40,3,0,2,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,23,0,0,0,0,118,59,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,20,0,0,0,10,0,1,598322,625,36122,429,2,0,2472,3267,99,1982,1271,9091,191,Trojan_Dropper,ztorg
48135,4572,11252,34328,83128,5764,17392,13237,4154,25,1,5,1,2,13,29,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,32,0,0,0,46,0,15,0,0,0,0,2,0,114,723,2648,3292,12191,18968,190,Trojan_Dropper,locker
51802,4148,10180,35036,81424,9544,16384,13144,3239,17,3,7,2,2,13,31,5,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,45,0,8,0,0,0,0,3,1,3096,1630,2666,736,109,8237,192,Trojan_Dropper,locker
185080,25052,9724,153048,67868,25960,52340,41320,11019,86,3,9,3,4,40,43,17,67,2,1,3,0,0,99,34,7,0,0,0,64,2,19,4,0,0,14,0,49,0,0,32,0,0,0,17,17,0,0,16,0,0,5,0,28,31,10,2,165,165,451,229,58,114,74,7,8,3,63,0,0,0,3,6,10,6,214,60,9,2,2,396,66,0,0,0,0,0,3,20,0,0,3,44,0,1,225413,1068,323391,1254,4,3,1749,4730,2183,107,1494,10263,194,Trojan_Dropper,ztorg
48656,2284,11304,35756,87200,4372,17522,13968,3553,43,2,6,1,2,15,33,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,22,0,0,0,31,0,10,0,0,0,0,2,1,2260,5504,889,1801,110,10564,189,Trojan_Dropper,locker
50794,3996,10092,35356,80704,8068,16422,13609,2812,27,3,7,2,2,16,30,5,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,53,0,11,0,0,0,0,2,1,4693,695,2706,1803,112,10009,191,Trojan_Dropper,locker
77994,14020,10560,53256,86036,16952,37928,30473,7454,175,9,5,2,4,43,37,33,45,2,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,25,0,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,26,0,0,0,5,0,1,1138,3,386,4,2,0,636,2485,240,2021,5055,10437,192,Trojan_Dropper,ramnit
50673,4656,11136,35944,81396,7572,17471,13179,4291,29,3,6,1,2,16,31,13,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,13,0,3,0,0,0,0,2,1,107,1997,810,2831,3558,9303,191,Trojan_Dropper,locker
53020,7044,11060,35028,77680,10992,17488,14127,3360,50,1,5,1,2,14,28,5,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,8,0,2,0,0,0,0,2,0,742,5521,1888,2799,114,11064,191,Trojan_Dropper,locker
51787,5468,10128,35228,78816,9492,16421,13410,3010,20,5,7,2,2,17,31,5,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,29,0,4,0,0,0,0,3,1,110,2840,1616,729,2621,7916,191,Trojan_Dropper,locker
48995,4096,10084,34724,81012,7452,14363,13068,1294,27,3,7,2,2,13,30,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,33,0,6,0,0,0,0,2,1,526,106,1125,2329,1669,5755,193,Trojan_Dropper,locker
46347,5732,10244,31860,74428,7772,14163,12293,1869,19,1,5,1,2,10,25,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,4,0,0,0,0,2,0,602,2269,2739,5057,107,10774,198,Trojan_Dropper,locker
74166,15484,10832,50940,89720,16584,34118,28703,5414,294,1,5,0,4,18,31,9,35,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,18,17,1,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,4,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,20,0,1,0,0,0,0,3,1,101,787,2807,2862,3137,9694,191,Trojan_Dropper,locker
35257,5796,7928,22816,61260,5812,5361,3858,1502,0,0,4,0,2,2,25,9,10,0,0,0,0,0,3,2,0,0,0,0,1,0,0,0,0,0,8,0,77,0,0,40,0,16,8,29,37,0,0,20,1,1,5,0,17,19,18,0,1147,1147,2,1,24,42,2,8,0,0,27,0,0,0,0,4,10,0,31,8,0,15,2,1286,0,0,0,2,0,0,3,0,0,0,0,72,2,13,31983,130,33569,154,3,4,145,3998,2831,2084,993,10051,190,Trojan_Dropper,ztorg
44915,4488,10212,31884,76468,6960,15162,12115,3046,11,1,5,1,2,10,26,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,7,0,0,0,0,2,0,663,116,2301,2896,10600,16576,190,Trojan_Dropper,locker
100801,7812,10696,84660,103044,7896,41690,23170,18519,290,4,7,3,2,16,33,12,45,0,1,0,0,0,147,71,0,0,0,0,130,12,28,8,0,0,14,0,156,0,0,79,0,41,41,36,77,0,0,79,0,0,9,0,16,32,11,0,0,0,799,410,0,0,0,19,6,0,66,0,0,0,0,0,19,0,123,120,12,4,10,0,0,0,0,0,0,0,10,0,0,0,0,86,0,5,167167,577,93712,663,5,2,742,3351,98,4061,3025,11277,191,Trojan_Dropper,ztorg
73540,14832,10896,51316,91548,15964,34131,28922,5208,294,1,5,0,4,18,31,10,39,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,18,17,1,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,4,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,32,0,1,0,0,0,0,3,1,2757,746,213,1606,2743,8065,191,Trojan_Dropper,locker
133826,5940,9756,120528,70588,6188,44326,29691,14634,184,2,8,2,5,29,41,17,63,3,1,0,0,0,66,23,0,0,0,0,40,2,17,4,0,0,14,0,53,0,0,36,0,0,0,17,17,0,0,18,2,0,5,0,8,16,10,2,110,110,346,240,43,78,46,4,2,0,52,0,0,0,0,0,4,0,147,38,9,2,2,264,44,0,0,0,0,0,33,2,0,0,0,35,0,1,222238,908,226350,1057,3,3,2445,2256,112,685,2942,8440,193,Trojan_Dropper,ztorg
45255,5184,11556,31948,66592,7264,10077,7254,2822,19,1,5,1,2,9,25,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,9,0,0,0,0,2,1,781,108,2127,3319,7253,13588,193,Trojan_Dropper,locker
51227,3180,11340,36320,86928,5908,17606,14313,3292,43,2,6,1,2,18,31,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,22,0,0,0,35,0,12,0,0,0,0,2,1,1750,8513,117,2802,712,13894,187,Trojan_Dropper,locker
96736,19264,9708,68388,97832,20064,27091,20325,6765,48,1,6,1,5,20,36,14,56,0,1,0,0,0,138,51,0,0,0,0,15,12,29,8,0,0,10,0,170,1,1,116,0,42,21,33,54,0,0,58,0,0,15,0,27,54,6,16,228,228,629,330,116,228,118,28,22,8,130,0,0,0,8,16,28,16,337,0,13,10,10,546,92,0,0,12,0,0,39,0,0,0,0,155,0,5,182409,1232,423653,1441,2,4,970,4244,3065,3185,119,11583,194,Trojan_Dropper,ztorg
63334,1784,10004,53436,80716,3692,30011,25418,4592,321,27,31,26,2,65,55,5,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,29,0,1,0,0,0,0,3,1,602,113,2377,2334,3015,8441,191,Trojan_Dropper,locker
51992,4664,10128,35748,80600,8820,16504,13935,2568,39,5,7,2,2,17,32,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,31,0,4,0,0,0,0,3,1,750,1623,115,2977,2276,7741,191,Trojan_Dropper,locker
45971,5592,11744,33956,78212,5608,17333,12071,5261,5,1,4,1,2,9,27,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,2,1,0,1,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,41,82,0,0,0,0,0,0,0,0,0,0,0,0,49,0,17,0,0,0,46,23,0,0,0,0,0,0,0,0,0,60,0,18,5872,142,41418,222,2,0,3089,3569,963,12204,112,19937,191,Trojan_Dropper,xiny
51668,5704,11176,36348,79052,8812,17483,13297,4185,28,2,6,1,2,16,32,13,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,8,0,2,0,0,0,0,2,1,3441,645,122,1891,2641,8740,190,Trojan_Dropper,locker
