Memory_PssTotal,Memory_PssClean,Memory_SharedDirty,Memory_PrivateDirty,Memory_SharedClean,Memory_PrivateClean,Memory_HeapSize,Memory_HeapAlloc,Memory_HeapFree,Memory_Views,Memory_ViewRootImpl,Memory_AppContexts,Memory_Activities,Memory_Assets,Memory_LocalBinders,Memory_ProxyBinders,Memory_ParcelMemory,Memory_ParcelCount,Memory_DeathRecipients,Memory_OpenSSLSockets,Memory_WebViews,API_Process_android.app.ActivityManager_killBackgroundProcesses,API_Process_android.os.Process_killProcess,API_Command_java.lang.Runtime_exec,API_Command_java.lang.ProcessBuilder_start,API_WebView_android.webkit.WebView_loadUrl,API_WebView_android.webkit.WebView_loadDataWithBaseURL,API_WebView_android.webkit.WebView_addJavascriptInterface,API_WebView_android.webkit.WebView_evaluateJavascript,API_FileIO_libcore.io.IoBridge_open,API_FileIO_android.content.ContextWrapper_openFileInput,API_FileIO_android.content.ContextWrapper_openFileOutput,API_FileIO_android.content.ContextWrapper_deleteFile,API_Database_android.content.ContextWrapper_openOrCreateDatabase,API_Database_android.content.ContextWrapper_deleteDatabase,API_Database_android.database.sqlite.SQLiteDatabase_execSQL,API_Database_android.database.sqlite.SQLiteDatabase_deleteDatabase,API_Database_android.database.sqlite.SQLiteDatabase_getPath,API_Database_android.database.sqlite.SQLiteDatabase_insert,API_Database_android.database.sqlite.SQLiteDatabase_insertWithOnConflict,API_Database_android.database.sqlite.SQLiteDatabase_openDatabase,API_Database_android.database.sqlite.SQLiteDatabase_openOrCreateDatabase,API_Database_android.database.sqlite.SQLiteDatabase_query,API_Database_android.database.sqlite.SQLiteDatabase_queryWithFactory,API_Database_android.database.sqlite.SQLiteDatabase_rawQuery,API_Database_android.database.sqlite.SQLiteDatabase_rawQueryWithFactory,API_Database_android.database.sqlite.SQLiteDatabase_update,API_Database_android.database.sqlite.SQLiteDatabase_updateWithOnConflict,API_Database_android.database.sqlite.SQLiteDatabase_compileStatement,API_IPC_android.content.ContextWrapper_sendBroadcast,API_IPC_android.content.ContextWrapper_startActivity,API_IPC_android.content.ContextWrapper_startService,API_IPC_android.content.ContextWrapper_stopService,API_IPC_android.content.ContextWrapper_registerReceiver,API_Binder_android.app.ContextImpl_registerReceiver,API_Binder_android.app.ActivityThread_handleReceiver,API_Binder_android.app.Activity_startActivity,API_Crypto_javax.crypto.spec.SecretKeySpec_$init,API_Crypto_javax.crypto.Cipher_doFinal,API_Crypto-Hash_java.security.MessageDigest_digest,API_Crypto-Hash_java.security.MessageDigest_update,API_DeviceInfo_android.telephony.TelephonyManager_getDeviceId,API_DeviceInfo_android.telephony.TelephonyManager_getSubscriberId,API_DeviceInfo_android.telephony.TelephonyManager_getLine1Number,API_DeviceInfo_android.telephony.TelephonyManager_getNetworkOperator,API_DeviceInfo_android.telephony.TelephonyManager_getNetworkOperatorName,API_DeviceInfo_android.telephony.TelephonyManager_getSimOperatorName,API_DeviceInfo_android.net.wifi.WifiInfo_getMacAddress,API_DeviceInfo_android.net.wifi.WifiInfo_getBSSID,API_DeviceInfo_android.net.wifi.WifiInfo_getIpAddress,API_DeviceInfo_android.net.wifi.WifiInfo_getNetworkId,API_DeviceInfo_android.telephony.TelephonyManager_getSimCountryIso,API_DeviceInfo_android.telephony.TelephonyManager_getSimSerialNumber,API_DeviceInfo_android.telephony.TelephonyManager_getNetworkCountryIso,API_DeviceInfo_android.telephony.TelephonyManager_getDeviceSoftwareVersion,API_Network_java.net.URL_openConnection,API_Network_com.android.okhttp.internal.huc.HttpURLConnectionImpl_getInputStream,API_DexClassLoader_dalvik.system.BaseDexClassLoader_findResource,API_DexClassLoader_dalvik.system.BaseDexClassLoader_findLibrary,API_DexClassLoader_dalvik.system.DexClassLoader_$init,API_Base64_android.util.Base64_decode,API_Base64_android.util.Base64_encode,API_Base64_android.util.Base64_encodeToString,API_SystemManager_android.app.ApplicationPackageManager_setComponentEnabledSetting,API_SystemManager_android.app.NotificationManager_notify,API_SystemManager_android.telephony.TelephonyManager_listen,API_SystemManager_android.content.BroadcastReceiver_abortBroadcast,API_SMS_android.telephony.SmsManager_sendTextMessage,API_SMS_android.telephony.SmsManager_sendMultipartTextMessage,API_DeviceData_android.content.ContentResolver_query,API_DeviceData_android.content.ContentResolver_registerContentObserver,API_DeviceData_android.content.ContentResolver_insert,API_DeviceData_android.content.ContentResolver_delete,API_DeviceData_android.accounts.AccountManager_getAccounts,API_DeviceData_android.media.AudioRecord_startRecording,API_DeviceData_android.os.SystemProperties_get,API_DeviceData_android.app.ApplicationPackageManager_getInstalledPackages,API__sessions,Network_TotalReceivedBytes,Network_TotalReceivedPackets,Network_TotalTransmittedBytes,Network_TotalTransmittedPackets,Battery_wakelock,Battery_service,Logcat_warning,Logcat_verbose,Logcat_debug,Logcat_info,Logcat_error,Logcat_total,Process_total,Category,Family
49160,1852,9972,41196,59888,1860,20161,16397,3764,76,9,7,2,2,18,31,5,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,4,0,1,0,0,0,0,3,1,1444,768,1948,3841,2778,10779,191,Trojan_Dropper,locker
53853,3668,10832,38084,90652,6520,24672,21578,3093,30,5,7,2,2,17,31,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,17,0,4,0,0,0,0,3,1,841,814,2750,3123,2258,9786,189,Trojan_Dropper,locker
54446,2060,10044,46036,58044,2072,25973,22980,2992,53,5,7,2,2,20,33,13,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,4,0,1,0,0,0,0,5,1,1472,1740,755,2624,1888,8479,186,Trojan_Dropper,locker
44556,7260,10940,28760,92268,7276,14259,11528,2730,11,1,5,1,2,12,29,5,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,7,0,6,12,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,20,0,0,0,6,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,13,0,6,0,0,4800,80,3,1,5287,639,2252,1514,4749,14441,189,Trojan_Dropper,hqwar
64601,8924,10888,48008,88968,9360,33958,26701,7256,294,1,5,0,4,18,31,10,40,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,20,18,2,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,4,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,18,0,2,0,0,0,0,4,1,2453,905,1528,2591,2027,9504,191,Trojan_Dropper,locker
51705,5180,10092,34872,69812,8428,16368,13515,2852,16,2,6,1,2,12,29,5,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,1,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,28,0,5,0,0,0,0,4,1,2770,2758,1558,2350,831,10267,189,Trojan_Dropper,locker
197969,4996,9844,186636,68260,5056,47357,31945,15411,293,9,13,5,4,22,40,15,58,0,3,0,0,0,132,45,0,0,0,0,81,12,79,16,0,0,22,0,69,0,0,46,0,0,0,23,23,0,0,23,0,2,16,6,23,46,8,20,220,220,953,486,82,152,98,12,10,4,82,0,0,0,4,8,12,8,293,80,9,2,2,528,88,0,0,0,0,0,0,0,3,0,0,0,0,0,70,1,1,256906,1254,346291,1513,2,4,3138,3568,3522,692,1517,12437,190,Trojan_Dropper,ztorg
119563,7316,9968,104472,67544,7756,47125,30693,16431,251,10,8,2,4,23,38,23,59,0,2,0,0,0,66,23,0,0,0,0,0,0,17,4,0,0,20,0,44,0,0,30,0,0,0,14,14,0,0,15,0,0,5,0,4,8,7,2,110,110,265,136,41,74,46,4,2,0,48,0,0,0,0,0,4,0,150,0,7,2,2,264,44,0,0,0,0,0,0,0,3,6,0,0,0,0,28,1,1,85908,573,198596,736,3,3,2898,659,2113,2793,1509,9972,192,Trojan_Dropper,ztorg
59342,8132,10180,38124,74740,12024,19546,16389,3156,38,3,7,2,2,16,30,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,1,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,36,0,5,0,0,0,0,4,1,3499,870,3300,2634,1522,11825,186,Trojan_Dropper,locker
69417,4184,10632,53224,89460,8080,24177,19686,4490,190,12,6,3,2,23,36,15,33,0,0,0,0,0,30,10,0,0,0,0,0,0,0,4,0,0,10,0,24,0,0,8,0,0,0,16,16,0,0,8,2,0,0,0,1,2,0,4,0,0,38,36,32,24,0,0,4,0,5,0,0,0,0,0,0,0,2,2,0,0,0,0,4,4,0,0,0,0,0,0,0,4,0,0,0,0,15,0,1,2029,12,4540,13,4,0,1523,2328,2969,3166,592,10578,187,Trojan_Dropper,ztorg
45957,3700,11940,32116,74712,3712,15197,12003,3193,19,1,5,1,2,10,26,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,49,0,16,0,0,0,0,2,1,2811,710,1512,2394,13243,20670,187,Trojan_Dropper,locker
41320,1100,10792,34976,80676,1236,14272,11840,2431,6,1,4,0,2,9,27,5,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,1,0,0,0,2,8,0,0,0,0,7,0,14,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,5,0,1,0,0,0,0,4,1,4381,1176,1438,2523,1823,11341,192,Trojan_Dropper,hqwar
53616,5696,11408,35716,78404,9532,16383,13222,3160,17,3,7,2,2,14,30,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,2,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,46,0,8,0,0,0,0,3,1,1510,991,3440,2869,5614,14424,188,Trojan_Dropper,locker
109224,6668,9980,95568,56584,7136,29287,19637,9649,143,5,9,3,4,16,36,12,48,0,2,0,0,0,36,13,0,0,0,0,1,0,15,6,0,0,16,0,38,0,0,26,0,0,0,12,12,0,0,13,0,0,5,0,4,8,5,2,60,60,251,130,33,60,30,6,6,2,36,0,0,0,2,4,6,4,112,0,6,2,2,144,24,0,0,0,0,0,0,0,3,0,0,0,0,0,36,1,1,57433,362,119796,484,4,3,668,1600,1528,2230,1958,7984,191,Trojan_Dropper,ztorg
55241,7992,11232,35324,75816,11604,14399,13004,1394,27,3,7,2,2,16,29,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,1,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,37,0,7,0,0,0,0,4,1,853,1504,2438,1491,2544,8830,190,Trojan_Dropper,locker
59300,8100,11288,38220,75432,12844,18492,15825,2666,22,3,7,2,2,15,30,5,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,1,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,34,0,4,0,0,0,0,4,1,3421,3207,1510,859,2493,11490,188,Trojan_Dropper,locker
229621,22496,10764,199836,47516,23200,55555,39217,16337,20,2,6,2,4,33,38,18,66,3,2,2,0,0,66,23,13,0,0,0,37,0,15,4,0,0,20,0,44,0,0,30,0,0,0,14,14,0,0,15,0,0,1,0,30,31,7,0,110,110,1491,805,41,74,46,4,2,0,48,0,0,0,0,0,6,0,147,36,7,2,2,264,44,0,0,0,0,0,0,0,3,20,0,0,0,0,28,1,1,5397107,6137,682971,4677,2,1,1958,627,2272,1519,5029,11405,191,Trojan_Dropper,ztorg
56151,8224,10124,35812,76376,12152,16519,14052,2466,41,6,7,2,2,14,33,5,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,1,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,31,0,4,0,0,0,0,4,1,2698,820,3026,1600,1523,9667,189,Trojan_Dropper,locker
55452,8376,10148,34988,68112,12216,16441,13354,3086,27,3,7,2,2,16,31,5,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,28,0,5,0,0,0,0,3,1,870,1527,1481,2763,2832,9473,188,Trojan_Dropper,locker
47228,1268,10872,42520,56628,1280,11264,8177,3086,0,0,4,0,2,5,25,10,39,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,0,28,0,0,14,0,0,0,14,14,0,0,14,0,0,1,0,2,4,6,0,7,7,12,6,11,30,2,4,0,0,20,0,0,0,0,0,4,0,20,0,5,0,1,6,8,0,1,0,0,0,0,0,0,0,0,0,0,0,15,1,1,20575,104,23915,126,3,1,514,1397,1632,1513,4555,9611,187,Trojan_Dropper,ztorg
181706,29608,13828,137096,110324,31564,96833,56649,40183,640,2,21,18,4,49,39,20,52,2,0,6,0,0,0,0,6,0,0,0,1,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,33,0,8,0,28,0,0,7,14,14,0,14,7,7,0,0,0,0,14,8,14,306,598,0,2,0,56,35,35,0,0,0,0,0,0,0,66,0,0,0,0,30,0,1,13054526,10892,419894,8342,4,0,3231,1505,1633,2648,2826,11843,188,Trojan_Dropper,cnzz
52870,7064,10124,35044,68372,11028,16382,13376,3005,17,3,7,2,2,13,31,5,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,2,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,38,0,6,0,0,0,0,3,1,1514,3179,3195,856,2288,11032,189,Trojan_Dropper,<unknown>
96088,1888,9808,91124,36324,1904,39896,18926,20969,0,0,7,0,4,11,29,12,47,0,0,0,0,0,33,12,0,0,0,0,21,0,4,2,0,0,20,0,58,0,0,38,0,0,0,19,19,0,0,19,0,0,6,2,4,8,8,2,55,55,199,118,31,72,24,4,2,0,39,0,0,0,10,0,4,0,92,27,14,2,2,132,22,0,1,0,0,0,0,0,3,0,0,0,0,0,41,1,1,270026,527,120470,612,3,3,1519,2906,2037,2339,1224,10025,195,Trojan_Dropper,ztorg
65463,10104,11228,41764,79520,13468,21746,18000,3745,33,4,6,1,2,17,32,13,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,10,0,2,0,0,0,0,2,1,879,1511,3832,3040,1832,11094,189,Trojan_Dropper,locker
53868,7160,11448,35748,76976,10648,15398,13162,2235,28,2,6,1,2,13,31,6,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,14,0,3,0,0,0,0,3,1,862,3375,2093,3841,1544,11715,188,Trojan_Dropper,locker
160348,40216,13900,98272,108244,42788,85231,46483,38747,489,2,18,15,4,44,38,10,41,2,0,6,0,0,0,0,7,0,0,0,2,4,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,44,0,14,0,32,0,0,8,16,16,0,16,8,8,0,0,0,0,16,9,16,236,456,0,4,0,64,40,40,0,0,0,0,0,0,0,82,0,0,0,0,33,0,2,23512727,19139,565700,12303,4,0,1340,2746,3092,1608,2886,11672,189,Trojan_Dropper,cnzz
97013,8808,7172,78788,55776,9084,40461,31959,8501,255,4,8,4,7,34,41,134,185,0,8,1,0,0,0,0,1,0,1,0,5,1,47,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,26,25,9,4,11,11,325,171,9,12,0,0,2,0,3,0,0,0,0,0,2,0,42,10,2,2,4,15,28,8,5,0,0,0,0,0,3,12,0,0,0,0,19,3,1,223459,470,71005,512,4,3,5566,2856,944,1613,2968,13947,188,Trojan_Dropper,ztorg
52860,1920,10016,45428,54340,1928,24331,21211,3119,79,9,7,2,2,18,32,5,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,4,0,1,0,0,0,0,3,1,4295,1379,780,2959,1885,11298,190,Trojan_Dropper,locker
54380,7676,10112,35232,67612,11624,16383,13528,2854,17,3,7,2,2,13,31,6,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,2,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,49,0,9,0,0,0,0,4,1,2396,3208,1523,958,3221,11306,190,Trojan_Dropper,locker
221878,25548,10128,188732,61400,26516,56429,46288,10140,109,1,8,1,4,41,46,26,71,4,2,2,0,0,33,12,3,0,0,0,22,0,19,6,0,0,26,0,359,18,18,240,0,202,101,18,119,10,10,120,0,0,4,7,29,33,7,2,55,55,545,277,37,66,26,10,4,1,47,0,0,0,1,2,11,2,87,20,8,2,2,132,22,0,0,0,0,0,0,0,3,42,0,0,0,0,142,1,1,1957358,2126,233203,1682,5,4,2152,1162,1340,2489,1858,9001,193,Trojan_Dropper,ztorg
45442,5232,10152,31616,69080,5248,15249,11743,3505,24,1,6,2,2,9,29,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,8,0,2,0,0,0,0,3,1,2166,881,5238,3068,1510,12863,190,Trojan_Dropper,locker
188272,14768,9796,167284,59004,15468,52812,42769,10042,88,3,9,3,4,37,42,19,70,3,2,3,0,0,99,34,7,0,0,0,62,0,21,4,0,0,20,0,44,0,0,30,0,0,0,14,14,0,0,15,0,0,5,0,28,31,7,2,165,165,553,280,57,112,74,7,8,3,61,0,0,0,3,6,10,6,215,60,8,2,2,396,66,0,0,0,0,0,0,0,3,20,0,0,0,3,44,1,1,329412,1152,326462,1348,5,3,4567,1541,2240,1057,2262,11667,194,Trojan_Dropper,ztorg
54679,7440,10160,36064,75500,11228,17424,15767,1656,27,2,6,1,2,12,28,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,1,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,35,0,5,0,0,0,0,3,1,3143,1522,834,2741,2376,10616,189,Trojan_Dropper,locker
45820,5648,10352,31404,65264,7272,10065,7376,2688,19,1,5,1,2,10,25,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,12,0,3,0,0,0,0,4,1,1987,1542,3237,807,4728,12301,190,Trojan_Dropper,locker
51496,4720,11348,40184,58264,4732,19489,16710,2778,25,3,5,1,2,15,29,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,9,0,3,0,0,0,0,4,0,1380,1920,459,1362,1505,6626,186,Trojan_Dropper,locker
77860,5452,10568,62240,97236,7800,30042,24060,5981,29,0,6,2,5,14,31,8,31,0,1,0,0,0,6,2,0,0,0,0,2,9,10,0,0,0,5,0,15,1,1,6,0,4,4,5,9,0,0,6,3,0,1,0,0,0,5,24,1,2,85,43,0,0,0,1,0,0,0,1,0,0,0,0,0,0,7,7,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,35,1,1,7923,41,10408,49,4,1,1094,3563,4326,2282,1568,12833,187,Trojan_Dropper,ramnit
147095,6404,9732,134004,56780,6832,44524,23606,20917,72,2,9,2,6,18,38,16,63,0,2,0,0,0,70,25,0,0,0,0,68,0,13,4,0,0,20,0,44,0,0,30,0,0,0,14,14,0,0,15,0,0,39,0,8,16,23,0,236,236,354,224,47,126,50,8,10,4,69,2,0,0,2,46,6,4,150,40,8,2,2,642,44,0,0,0,0,0,0,0,3,4,0,0,0,0,47,3,1,106068,738,222364,919,4,4,2138,1521,2664,726,3265,10314,191,Trojan_Dropper,ztorg
46304,512,10292,39632,71432,524,20429,15257,5171,18,1,5,0,2,11,29,5,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,3,0,1,0,0,0,0,4,1,1489,3326,2486,3085,985,11371,191,Trojan_Dropper,locker
55400,7124,10092,35724,78980,11564,16466,13943,2522,29,4,7,2,2,17,31,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,1,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,33,0,6,0,0,0,0,2,1,2452,1543,3454,921,2785,11155,190,Trojan_Dropper,locker
51928,5768,10208,34708,78148,9772,16344,13338,3005,13,2,6,1,2,12,30,5,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,2,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,32,0,5,0,0,0,0,4,1,3081,966,2221,2685,1531,10484,191,Trojan_Dropper,<unknown>
65826,10516,10104,41272,77112,14904,20065,16632,3432,69,1,5,1,2,11,28,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,7625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,2,0,0,0,0,2,0,673,6140,2427,2020,1507,12767,186,Trojan_Dropper,locker
57978,8292,11252,36524,73996,11148,17453,13295,4157,28,2,6,1,2,17,32,13,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,9,0,2,0,0,0,0,3,1,1513,2115,4013,3036,745,11422,186,Trojan_Dropper,locker
88380,21284,10848,58648,91712,22436,36771,28869,7901,301,1,6,1,4,26,40,12,63,3,0,1,0,0,0,0,25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,18,17,25,0,0,0,0,0,25,0,0,0,2,0,0,0,0,0,0,30,25,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,28,0,1,0,0,0,0,4,1,990,3577,3324,1518,2903,12312,189,Trojan_Dropper,locker
79441,13748,10596,53260,86608,16720,37593,30625,6967,186,8,5,2,4,41,36,25,43,2,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,25,0,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,6,0,1,4420,9,1244,10,3,0,1632,691,4568,1814,2635,11340,190,Trojan_Dropper,ramnit
52138,2400,10040,42692,59392,3368,22888,19586,3301,65,3,7,2,2,20,33,13,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,4,0,1,0,0,0,0,4,1,1978,751,1501,2066,3114,9410,193,Trojan_Dropper,locker
52488,6876,10128,35200,73612,8944,18276,15024,3251,19,1,5,1,2,10,27,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,10,0,2,0,0,0,0,3,1,2010,3371,6116,1512,854,13863,190,Trojan_Dropper,locker
