Memory_PssTotal,Memory_PssClean,Memory_SharedDirty,Memory_PrivateDirty,Memory_SharedClean,Memory_PrivateClean,Memory_HeapSize,Memory_HeapAlloc,Memory_HeapFree,Memory_Views,Memory_ViewRootImpl,Memory_AppContexts,Memory_Activities,Memory_Assets,Memory_LocalBinders,Memory_ProxyBinders,Memory_ParcelMemory,Memory_ParcelCount,Memory_DeathRecipients,Memory_OpenSSLSockets,Memory_WebViews,API_Process_android.app.ActivityManager_killBackgroundProcesses,API_Command_java.lang.Runtime_exec,API_Command_java.lang.ProcessBuilder_start,API_WebView_android.webkit.WebView_loadUrl,API_WebView_android.webkit.WebView_loadData,API_WebView_android.webkit.WebView_loadDataWithBaseURL,API_WebView_android.webkit.WebView_addJavascriptInterface,API_WebView_android.webkit.WebView_evaluateJavascript,API_WebView_android.webkit.WebView_postUrl,API_WebView_android.webkit.WebView_setWebContentsDebuggingEnabled,API_FileIO_libcore.io.IoBridge_open,API_FileIO_android.content.ContextWrapper_openFileInput,API_FileIO_android.content.ContextWrapper_openFileOutput,API_FileIO_android.content.ContextWrapper_deleteFile,API_Database_android.content.ContextWrapper_openOrCreateDatabase,API_Database_android.content.ContextWrapper_databaseList,API_Database_android.content.ContextWrapper_deleteDatabase,API_Database_android.database.sqlite.SQLiteDatabase_execSQL,API_Database_android.database.sqlite.SQLiteDatabase_deleteDatabase,API_Database_android.database.sqlite.SQLiteDatabase_getPath,API_Database_android.database.sqlite.SQLiteDatabase_insert,API_Database_android.database.sqlite.SQLiteDatabase_insertOrThrow,API_Database_android.database.sqlite.SQLiteDatabase_insertWithOnConflict,API_Database_android.database.sqlite.SQLiteDatabase_openDatabase,API_Database_android.database.sqlite.SQLiteDatabase_openOrCreateDatabase,API_Database_android.database.sqlite.SQLiteDatabase_query,API_Database_android.database.sqlite.SQLiteDatabase_queryWithFactory,API_Database_android.database.sqlite.SQLiteDatabase_rawQuery,API_Database_android.database.sqlite.SQLiteDatabase_rawQueryWithFactory,API_Database_android.database.sqlite.SQLiteDatabase_update,API_Database_android.database.sqlite.SQLiteDatabase_updateWithOnConflict,API_Database_android.database.sqlite.SQLiteDatabase_compileStatement,API_IPC_android.content.ContextWrapper_sendBroadcast,API_IPC_android.content.ContextWrapper_startActivity,API_IPC_android.content.ContextWrapper_startService,API_IPC_android.content.ContextWrapper_stopService,API_IPC_android.content.ContextWrapper_registerReceiver,API_Binder_android.app.ContextImpl_registerReceiver,API_Binder_android.app.ActivityThread_handleReceiver,API_Binder_android.app.Activity_startActivity,API_Crypto_javax.crypto.spec.SecretKeySpec_$init,API_Crypto_javax.crypto.Cipher_doFinal,API_Crypto-Hash_java.security.MessageDigest_digest,API_Crypto-Hash_java.security.MessageDigest_update,API_DeviceInfo_android.telephony.TelephonyManager_getDeviceId,API_DeviceInfo_android.telephony.TelephonyManager_getSubscriberId,API_DeviceInfo_android.telephony.TelephonyManager_getLine1Number,API_DeviceInfo_android.telephony.TelephonyManager_getNetworkOperator,API_DeviceInfo_android.telephony.TelephonyManager_getNetworkOperatorName,API_DeviceInfo_android.telephony.TelephonyManager_getSimOperatorName,API_DeviceInfo_android.net.wifi.WifiInfo_getMacAddress,API_DeviceInfo_android.net.wifi.WifiInfo_getBSSID,API_DeviceInfo_android.net.wifi.WifiInfo_getIpAddress,API_DeviceInfo_android.net.wifi.WifiInfo_getNetworkId,API_DeviceInfo_android.telephony.TelephonyManager_getSimCountryIso,API_DeviceInfo_android.telephony.TelephonyManager_getSimSerialNumber,API_DeviceInfo_android.telephony.TelephonyManager_getNetworkCountryIso,API_DeviceInfo_android.telephony.TelephonyManager_getDeviceSoftwareVersion,API_DeviceInfo_android.os.Debug_isDebuggerConnected,API_Network_java.net.URL_openConnection,API_Network_com.android.okhttp.internal.huc.HttpURLConnectionImpl_getInputStream,API_DexClassLoader_dalvik.system.BaseDexClassLoader_findResource,API_DexClassLoader_dalvik.system.BaseDexClassLoader_findResources,API_DexClassLoader_dalvik.system.BaseDexClassLoader_findLibrary,API_DexClassLoader_dalvik.system.DexFile_loadDex,API_DexClassLoader_dalvik.system.DexClassLoader_$init,API_Base64_android.util.Base64_decode,API_Base64_android.util.Base64_encode,API_Base64_android.util.Base64_encodeToString,API_SystemManager_android.app.ApplicationPackageManager_setComponentEnabledSetting,API_SystemManager_android.app.NotificationManager_notify,API_SystemManager_android.telephony.TelephonyManager_listen,API_SystemManager_android.content.BroadcastReceiver_abortBroadcast,API_SMS_android.telephony.SmsManager_sendTextMessage,API_DeviceData_android.content.ContentResolver_query,API_DeviceData_android.content.ContentResolver_registerContentObserver,API_DeviceData_android.content.ContentResolver_insert,API_DeviceData_android.content.ContentResolver_delete,API_DeviceData_android.accounts.AccountManager_getAccountsByType,API_DeviceData_android.accounts.AccountManager_getAccounts,API_DeviceData_android.location.Location_getLatitude,API_DeviceData_android.location.Location_getLongitude,API_DeviceData_android.os.SystemProperties_get,API_DeviceData_android.app.ApplicationPackageManager_getInstalledPackages,API__sessions,Network_TotalReceivedBytes,Network_TotalReceivedPackets,Network_TotalTransmittedBytes,Network_TotalTransmittedPackets,Battery_wakelock,Battery_service,Logcat_warning,Logcat_info,Logcat_verbose,Logcat_error,Logcat_debug,Logcat_total,Process_total,Category,Family
68963,8688,10636,43440,98432,13952,23805,18782,5022,99,5,5,2,2,14,34,8,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,39,35,17,0,0,0,6,0,8,0,0,0,0,0,0,0,0,17,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,10,0,3,14307,96,15463,111,4,0,4864,2189,2765,776,1516,12110,189,Riskware,smsreg
45584,8876,12328,28332,91984,9108,15602,12806,2795,56,3,4,1,2,19,27,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,16,12558,66,10054,80,3,0,11523,4415,1258,1648,2815,21659,185,Riskware,revmob
94742,38520,9932,44016,84028,39900,20424,17038,3385,19,3,5,2,4,27,34,10,37,4,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,134,0,26,0,0,26,13,13,54,26,13,26,0,0,0,0,0,13,0,26,0,0,0,0,27,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,0,15,0,0,2100,35,1,0,3737,1225,3578,2538,1501,12579,191,Riskware,smsreg
60115,7008,11400,39652,78996,10256,18540,13787,4752,83,10,5,2,2,24,36,44,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,9,0,2,40,1,780,13,4,0,1785,1798,3083,3588,796,11050,186,Riskware,smsreg
40842,4984,13204,28792,90236,5000,13257,11053,2203,17,1,5,1,2,9,26,4,16,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,2,0,2,2,0,2,0,0,2,5,0,16,0,0,0,8,32,706,531,0,0,3,4,0,2,4,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,10,0,0,0,0,3,1,2485,1479,3138,3370,952,11424,187,Riskware,triada
88582,31796,10672,46188,107276,33312,13596,10503,3092,28,1,4,1,4,25,32,13,37,4,0,0,0,120,40,0,0,0,0,0,0,0,15,11,0,6,0,0,0,13,0,179,0,0,0,57,0,0,0,122,123,0,0,57,16,0,2,0,172,171,16,0,409,424,285,183,153,144,32,0,62,0,21,0,0,0,0,0,15,0,0,52,30,0,0,46,0,0,32,62,62,0,0,0,0,0,0,0,0,0,0,0,0,0,106,16,15,76250,209,49463,464,4,1,3683,1907,1400,3306,3740,14036,189,Riskware,smsreg
91365,31400,10588,46024,115652,33612,19403,16665,2737,27,0,4,1,4,21,33,14,41,3,0,0,0,128,43,0,0,0,0,0,0,0,12,10,0,2,0,0,0,7,0,140,0,0,0,47,0,0,0,93,93,0,0,47,0,0,0,0,140,128,0,0,27,27,208,141,130,108,0,0,48,0,16,0,0,0,0,0,12,0,0,16,1,0,0,24,0,0,0,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,12,1484,6,15957,237,3,0,2596,3918,3068,1454,963,11999,188,Riskware,smsreg
44705,8788,12972,27808,95240,9088,15322,12315,3006,27,2,4,1,2,17,27,4,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,9,13851,82,14004,99,3,0,1517,3608,5763,2745,1058,14691,188,Riskware,revmob
92427,32712,11060,44808,86436,34996,12644,10931,1712,10,0,6,1,4,28,35,8,32,3,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,3,124,133,8,16,9,9,0,0,15,24,18,1,0,0,0,0,0,0,0,0,9,0,0,0,0,9,0,18,0,0,0,0,0,0,0,0,0,0,27,18,0,0,0,0,0,0,175,6,9,0,0,1200,20,3,1,1730,3732,2064,4513,997,13036,189,Riskware,smsreg
40110,3000,12332,28976,93704,3016,14217,11434,2782,7,1,4,1,2,10,28,11,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,26,0,0,13,13,26,0,78,0,26,0,0,0,0,0,0,0,0,0,0,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,13,13578,71,13098,83,3,0,2564,6164,3854,1196,1535,15313,189,Riskware,smsreg
69830,10084,10792,44300,95020,15856,20775,15651,5123,126,2,8,5,2,13,29,5,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,4,115,6,6,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,80,80,0,0,0,0,0,0,6,0,0,0,0,0,0,19,0,2,0,0,1440,24,4,0,1520,2960,2495,991,3051,11017,184,Riskware,smspay
85931,37060,10768,37576,90556,38452,12053,9064,2988,12,0,4,1,4,14,29,11,31,0,0,1,0,147,49,0,0,0,0,0,0,0,18,16,0,4,0,0,0,10,0,217,0,0,0,70,0,0,0,148,148,0,0,70,0,0,0,0,196,178,0,0,469,469,381,233,162,136,0,0,74,0,23,0,0,0,0,0,18,0,0,22,1,0,0,36,0,0,0,37,37,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0,18,1648,10,17143,223,3,0,4045,1215,1893,3452,3667,14272,185,Riskware,smsreg
95078,34448,10676,46208,109476,36740,20945,16814,4130,28,1,4,1,4,26,34,9,38,4,0,0,0,174,58,0,0,0,0,0,0,0,15,13,0,2,0,0,0,7,0,189,0,0,0,64,0,0,0,125,125,0,0,64,0,0,0,0,176,161,0,0,80,80,373,234,182,158,0,0,72,0,25,0,0,0,0,0,15,0,0,21,1,0,0,30,0,0,0,42,40,0,0,0,0,0,0,0,0,0,0,0,0,0,115,0,15,1475,6,25541,392,3,0,1591,3888,2098,4982,3566,16125,186,Riskware,smsreg
105770,18296,9168,55056,132080,19836,34789,30062,4726,319,5,10,7,5,46,39,21,56,3,0,1,0,10,4,1,0,0,0,0,0,0,3,5,5,8,1,0,0,9,0,3,0,0,0,1,0,0,0,1,1,0,0,6,0,0,0,0,24,25,0,4,0,0,60,38,17,0,0,0,18,0,0,0,0,0,0,0,1,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,14,0,1,58721,99,12207,100,4,0,1512,1998,474,1629,1525,7138,191,Riskware,smspay
69471,3768,11004,55076,89744,6776,23245,15736,7508,156,1,6,2,2,13,32,6,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,4,0,4,12,99,43,43,11,6,2,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5,0,1,8231,51,7453,80,4,1,2036,2651,1610,797,3428,10522,187,Riskware,<unknown>
60558,3832,10676,43548,87188,9620,23276,17797,5478,107,4,6,3,2,15,34,7,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,25,22,9,0,0,0,2,0,4,0,0,0,0,0,0,0,0,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,6,0,1,2569,16,4071,19,4,0,2121,737,1519,12533,2765,19675,187,Riskware,smsreg
39345,6304,9568,22340,73752,6308,6926,4906,2019,0,0,3,0,2,3,21,3,9,0,0,0,0,192,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,172,351,4,86,0,0,32,32,197,102,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,46,0,46,4657,46,46,0,0,0,0,0,0,0,0,0,0,0,0,0,86,90,46,0,0,0,0,3,1,880,1456,1780,1073,2163,7352,187,Riskware,skymobi
49802,3368,11012,34800,87172,4376,17315,14194,3120,46,2,5,1,2,10,27,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,32,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,10,0,0,0,0,3,0,2364,3096,871,1721,3416,11468,188,Riskware,smsreg
48667,8992,12124,31124,89680,9336,18062,14759,3302,154,8,5,2,2,17,28,5,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,10,11477,55,9170,65,3,0,4065,8258,1113,1637,2438,17511,184,Riskware,revmob
89177,9692,10604,70880,92048,9744,20278,16056,4221,26,0,5,2,4,9,30,6,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,515,0,146,146,2,0,0,0,0,514,5,5,2,0,0,0,0,0,0,0,0,0,0,104,52,6,0,0,0,6,0,3,0,0,0,3,0,3,0,0,5,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,2,411410,556,43533,516,3,0,1390,2561,19149,4857,1524,29481,185,Riskware,smsreg
43516,6908,8884,24700,87616,6920,8201,6341,1859,13,1,6,3,2,12,32,11,24,0,0,0,0,43,15,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,18,0,0,0,6,6,6,6,0,6,0,0,6,10,0,19,0,32,64,0,38,0,0,86,403,34,62,0,0,0,0,7,0,6,6,0,12,0,0,0,6,0,57,0,31,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,16,26679,548,55346,585,5,4,1591,3621,4379,3839,1181,14611,192,Riskware,smsreg
66057,5960,10612,44716,107408,11728,25237,19155,6081,64,2,4,1,2,14,32,8,32,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,39,35,17,0,0,0,6,0,8,0,0,0,0,0,0,0,0,17,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,11,0,3,14189,97,15464,111,4,0,1980,4314,1511,3423,888,12116,190,Riskware,smsreg
50557,17820,10680,22636,61156,18008,8667,4998,3668,0,0,3,0,2,3,22,2,8,0,0,0,0,117,39,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,2,0,0,0,1,0,1,1,0,1,0,0,1,2,0,21,0,77,154,7,38,0,0,45,179,76,82,2,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,19,0,21,2391,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,39,38,19,84,2,320,6,4,3,3108,4840,1505,1128,2761,13342,189,Riskware,skymobi
55865,12108,10676,32168,95544,12192,18319,14137,4181,20,2,4,1,4,11,27,5,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,91,0,28,28,4,0,0,0,0,88,2,2,4,0,0,0,0,0,0,0,0,0,0,81,41,4,0,0,0,4,0,2,0,0,0,3,0,2,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,14,453845,538,33659,504,3,0,4935,1510,1124,2507,10465,20541,185,Riskware,smsreg
30347,3560,10464,17396,68916,3564,5406,3703,1702,0,0,2,0,2,2,21,5,7,0,0,0,0,108,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,3,0,3091,1555,1230,2257,3700,11833,188,Riskware,smsreg
74021,4516,10712,57804,87776,8308,22375,17956,4418,202,9,6,3,2,16,38,6,24,0,0,0,0,78,30,0,0,0,0,0,0,0,0,0,0,4,0,0,0,10,0,24,0,0,0,8,0,0,0,16,16,0,0,8,0,0,0,0,0,0,0,2,54,54,58,56,72,53,0,0,4,0,5,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,1,2128,12,4419,12,4,0,2972,2751,1515,659,3082,10979,187,Riskware,smsreg
30950,1784,11392,23764,71624,1792,7893,5148,2744,0,0,1,0,2,2,22,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,3,0,1489,3990,2537,3174,1187,12377,186,Riskware,smsreg
93261,33672,10668,44488,104348,36624,15336,11815,3520,28,0,4,1,4,27,33,14,43,4,0,0,0,138,46,0,0,0,0,0,0,0,15,12,0,6,0,0,0,13,0,189,0,0,0,61,0,0,0,128,129,0,0,61,0,0,0,0,174,159,0,0,64,64,362,227,159,130,0,0,68,0,25,0,0,0,0,0,15,0,0,18,2,0,0,30,0,0,0,38,38,0,0,0,0,0,0,0,0,0,0,0,0,0,109,0,15,2116,12,23498,321,3,0,3793,1576,3307,4776,1336,14788,187,Riskware,smsreg
71590,2944,10864,54768,88408,9188,23437,16375,7061,112,2,5,1,2,11,31,6,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,2,3,4,10,126,25,25,15,8,2,0,2,0,4,0,0,0,0,0,0,0,0,12,1,0,0,1,0,0,10,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,1,3015,20,4712,30,5,1,780,3609,3075,2095,1628,11187,186,Riskware,smsreg
187202,16156,10436,163948,72824,17080,52193,46900,5292,285,7,14,11,4,53,44,19,76,2,20,12,0,0,0,7,0,13,8,0,0,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,58,81,0,18,0,0,686,355,0,0,0,39,44,19,0,19,0,0,22,0,31,0,0,89,61,10,0,2,0,0,0,13,13,0,0,10,0,0,0,20,0,0,0,0,0,0,29,4,1,910452,1098,113628,1030,4,0,1529,2538,3147,3242,1579,12035,193,Riskware,revmob
124393,20144,10480,96796,80372,20512,58190,46859,11330,387,4,11,8,4,33,41,13,52,2,0,2,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,57,3,20,0,0,16,16,15,2,0,0,0,0,0,0,0,0,0,4,2,0,0,44,0,0,0,2,0,0,488,1,1,0,0,0,0,2,0,20,0,0,0,0,0,0,14,5,1,0,0,11280,188,4,0,1521,2696,2835,2845,685,10582,192,Riskware,smsreg
76132,11724,8656,42780,95040,14288,15695,14064,1630,30,0,6,2,2,12,32,10,42,0,0,0,0,4,2,0,0,0,0,0,0,0,18,4,35,0,0,0,0,31,0,129,0,0,5,31,56,14,14,28,43,0,0,3,11,0,11,0,23,46,12,22,10,9,73,4606,11,26,6,1,6,0,2,2,0,0,0,6,0,0,0,15,5,6,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,3,3371,32,6061,54,6,1,2438,2188,809,1511,3151,10097,187,Riskware,smsreg
62785,3516,10760,45800,89480,8492,25461,18318,7142,116,5,6,3,2,15,33,7,28,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,33,31,11,0,0,0,2,0,5,0,0,0,0,0,0,0,0,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,13882,67,11244,75,4,0,7125,725,2556,1525,2350,14281,188,Riskware,smsreg
86942,33416,10708,40428,104364,36656,15126,11553,3572,28,0,4,1,4,27,32,14,43,4,0,0,0,222,74,0,0,0,0,0,0,0,20,17,0,4,0,0,0,10,0,285,0,0,0,101,0,0,0,184,184,0,0,101,0,0,0,0,236,216,0,0,100,100,491,307,240,212,0,0,104,0,36,0,0,0,0,0,20,0,0,27,1,0,0,40,0,0,0,63,63,0,0,0,0,0,0,0,0,0,0,0,0,0,167,0,20,1477,6,22285,344,3,0,3480,1597,4246,4756,1609,15688,185,Riskware,smsreg
39712,6724,10816,20016,76708,6756,8499,4950,3548,0,0,3,0,2,2,22,6,11,0,0,0,0,111,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,98,196,0,52,0,0,20,20,119,57,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,27,0,32,2894,31,31,0,0,0,0,0,0,0,0,0,0,0,0,0,48,50,32,0,0,0,0,3,1,1497,1697,1882,2041,906,8023,187,Riskware,skymobi
70143,13304,10708,41092,91804,19684,24079,18098,5980,167,5,6,2,2,16,31,5,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,2,4,5,8,3,6,20,18,11,4,4,0,2,0,4,0,0,0,0,0,0,0,0,29,7,0,0,2,0,0,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,2,23742,116,18046,139,5,1,2159,4609,2828,1515,566,11677,186,Riskware,smsreg
65092,10352,10736,39400,88652,15840,20829,17450,3378,83,4,5,2,2,15,32,6,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,23,21,9,0,0,0,2,0,4,0,0,0,0,0,0,0,0,13,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,7,0,2,7773,61,9351,70,4,0,10344,793,2747,2194,1511,17589,185,Riskware,smsreg
86009,32496,10748,42700,97348,33896,13139,10205,2933,28,0,4,1,4,24,32,13,37,4,0,0,0,150,50,0,0,0,0,0,0,0,18,15,0,6,0,0,0,11,0,214,0,0,0,68,0,0,0,146,147,0,0,68,0,0,0,0,192,174,0,0,491,491,396,247,172,140,0,0,76,0,27,0,0,0,0,0,18,0,0,23,2,1,0,36,0,0,0,39,39,0,0,0,0,0,0,0,0,0,0,0,0,0,126,0,18,2558,17,22255,295,3,0,1207,1966,4775,3978,3645,15571,186,Riskware,smsreg
53755,4640,11040,39536,86768,5116,22194,16406,5787,176,7,8,4,2,16,31,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,40,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,8,0,0,0,0,3,0,4021,4140,2519,1012,1799,13491,193,Riskware,smsreg
168812,5244,10796,150928,75052,9552,35639,24868,10770,361,1,6,2,2,17,33,8,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,268,826,81,907,3,0,7,7,0,265,5,5,3,1,0,1,0,6,12,0,2,0,0,51,80,9,0,0,0,6,0,3,0,0,0,3,6,3,0,0,5,0,10,4,0,0,0,2,2,2,0,0,1,0,0,0,4,0,0,0,0,0,0,5,0,1,5223,47,12165,67,5,1,14644,610,3385,1911,1583,22133,187,Riskware,smspay
206198,34560,10412,157500,92036,36172,53717,43795,9921,106,4,10,4,5,47,41,17,67,3,3,1,0,0,0,1,0,0,0,0,0,0,9,0,0,0,0,0,0,7,0,10,620,0,621,5,0,5,5,0,5,0,0,7,0,0,5,2,37,43,4,0,2,2,125,276,303,2,0,8,4,0,0,0,0,0,0,2,1,0,1,249,3,294,0,2,0,0,0,0,0,0,0,0,0,0,0,20,0,0,6,0,0,0,16,0,1,851997,6756,882664,10543,5,2,1484,2093,5720,1611,1043,11951,186,Riskware,tordow
44439,7208,10688,21220,71176,7228,8618,4958,3659,0,0,3,0,2,3,22,2,7,0,0,0,0,129,43,0,0,0,0,0,0,0,6,0,0,0,0,0,0,3,0,8,0,0,0,2,0,1,1,5,6,0,0,2,3,0,24,0,87,174,7,42,0,0,59,216,85,98,2,0,0,0,2,0,0,0,0,2,0,0,0,3,0,0,0,21,0,24,2761,2,2,0,0,0,0,0,4,2,0,0,0,0,0,0,44,44,21,739,8,1620,12,4,2,1504,3277,1060,3151,6606,15598,189,Riskware,skymobi
80851,32800,10800,37428,101260,34072,10736,9307,1429,12,0,4,1,4,14,28,11,31,0,0,1,0,174,58,0,0,0,0,0,0,0,18,15,0,4,0,0,0,10,0,222,0,0,0,72,0,0,0,150,150,0,0,72,0,0,0,0,196,178,0,0,541,541,392,248,187,158,0,0,78,0,26,0,0,0,0,0,18,0,0,25,2,0,0,36,0,0,0,42,42,0,0,0,0,0,0,0,0,0,0,0,0,0,132,0,18,2087,13,23806,324,3,0,1304,1939,3596,3843,4304,14986,187,Riskware,smsreg
