Memory_PssTotal,Memory_PssClean,Memory_SharedDirty,Memory_PrivateDirty,Memory_SharedClean,Memory_PrivateClean,Memory_HeapSize,Memory_HeapAlloc,Memory_HeapFree,Memory_Views,Memory_ViewRootImpl,Memory_AppContexts,Memory_Activities,Memory_Assets,Memory_LocalBinders,Memory_ProxyBinders,Memory_ParcelMemory,Memory_ParcelCount,Memory_DeathRecipients,Memory_OpenSSLSockets,Memory_WebViews,API_Command_java.lang.Runtime_exec,API_Command_java.lang.ProcessBuilder_start,API_WebView_android.webkit.WebView_loadUrl,API_WebView_android.webkit.WebView_loadData,API_WebView_android.webkit.WebView_loadDataWithBaseURL,API_WebView_android.webkit.WebView_addJavascriptInterface,API_WebView_android.webkit.WebView_postUrl,API_FileIO_libcore.io.IoBridge_open,API_FileIO_android.content.ContextWrapper_openFileInput,API_FileIO_android.content.ContextWrapper_openFileOutput,API_FileIO_android.content.ContextWrapper_deleteFile,API_Database_android.content.ContextWrapper_openOrCreateDatabase,API_Database_android.database.sqlite.SQLiteDatabase_execSQL,API_Database_android.database.sqlite.SQLiteDatabase_getPath,API_Database_android.database.sqlite.SQLiteDatabase_insert,API_Database_android.database.sqlite.SQLiteDatabase_insertOrThrow,API_Database_android.database.sqlite.SQLiteDatabase_insertWithOnConflict,API_Database_android.database.sqlite.SQLiteDatabase_openDatabase,API_Database_android.database.sqlite.SQLiteDatabase_openOrCreateDatabase,API_Database_android.database.sqlite.SQLiteDatabase_query,API_Database_android.database.sqlite.SQLiteDatabase_queryWithFactory,API_Database_android.database.sqlite.SQLiteDatabase_rawQuery,API_Database_android.database.sqlite.SQLiteDatabase_rawQueryWithFactory,API_Database_android.database.sqlite.SQLiteDatabase_update,API_Database_android.database.sqlite.SQLiteDatabase_updateWithOnConflict,API_Database_android.database.sqlite.SQLiteDatabase_compileStatement,API_IPC_android.content.ContextWrapper_sendBroadcast,API_IPC_android.content.ContextWrapper_startActivity,API_IPC_android.content.ContextWrapper_startService,API_IPC_android.content.ContextWrapper_stopService,API_IPC_android.content.ContextWrapper_registerReceiver,API_Binder_android.app.ContextImpl_registerReceiver,API_Binder_android.app.ActivityThread_handleReceiver,API_Binder_android.app.Activity_startActivity,API_Crypto_javax.crypto.spec.SecretKeySpec_$init,API_Crypto_javax.crypto.Cipher_doFinal,API_Crypto-Hash_java.security.MessageDigest_digest,API_Crypto-Hash_java.security.MessageDigest_update,API_DeviceInfo_android.telephony.TelephonyManager_getDeviceId,API_DeviceInfo_android.telephony.TelephonyManager_getSubscriberId,API_DeviceInfo_android.telephony.TelephonyManager_getLine1Number,API_DeviceInfo_android.telephony.TelephonyManager_getNetworkOperator,API_DeviceInfo_android.telephony.TelephonyManager_getNetworkOperatorName,API_DeviceInfo_android.telephony.TelephonyManager_getSimOperatorName,API_DeviceInfo_android.net.wifi.WifiInfo_getMacAddress,API_DeviceInfo_android.net.wifi.WifiInfo_getBSSID,API_DeviceInfo_android.telephony.TelephonyManager_getSimCountryIso,API_DeviceInfo_android.telephony.TelephonyManager_getSimSerialNumber,API_DeviceInfo_android.telephony.TelephonyManager_getNetworkCountryIso,API_DeviceInfo_android.os.Debug_isDebuggerConnected,API_Network_java.net.URL_openConnection,API_Network_com.android.okhttp.internal.huc.HttpURLConnectionImpl_getInputStream,API_DexClassLoader_dalvik.system.BaseDexClassLoader_findResource,API_DexClassLoader_dalvik.system.BaseDexClassLoader_findResources,API_DexClassLoader_dalvik.system.BaseDexClassLoader_findLibrary,API_DexClassLoader_dalvik.system.DexClassLoader_$init,API_Base64_android.util.Base64_decode,API_Base64_android.util.Base64_encode,API_Base64_android.util.Base64_encodeToString,API_SystemManager_android.app.ApplicationPackageManager_setComponentEnabledSetting,API_SystemManager_android.app.NotificationManager_notify,API_SystemManager_android.telephony.TelephonyManager_listen,API_DeviceData_android.content.ContentResolver_query,API_DeviceData_android.content.ContentResolver_registerContentObserver,API_DeviceData_android.content.ContentResolver_insert,API_DeviceData_android.content.ContentResolver_delete,API_DeviceData_android.accounts.AccountManager_getAccounts,API_DeviceData_android.os.SystemProperties_get,API_DeviceData_android.app.ApplicationPackageManager_getInstalledPackages,API__sessions,Network_TotalReceivedBytes,Network_TotalReceivedPackets,Network_TotalTransmittedBytes,Network_TotalTransmittedPackets,Battery_wakelock,Battery_service,Logcat_error,Logcat_verbose,Logcat_debug,Logcat_warning,Logcat_info,Logcat_total,Process_total,Category,Family
40664,4468,10436,29208,65456,4480,7946,4982,2963,0,0,2,0,2,2,24,6,11,0,0,0,93,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,31,0,0,0,0,3,0,1191,2614,1548,7133,3278,15764,188,PUA,secapk
60437,1844,10744,51024,94912,1856,19297,14576,4720,45,1,4,1,2,11,27,6,24,0,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,24,0,1,48621,280,39777,328,5,0,1655,6734,2950,1869,3557,16765,188,PUA,<unknown>
33287,3472,12940,24184,68148,3484,7928,4789,3138,0,0,2,0,2,2,22,6,11,0,0,0,78,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,3,0,1511,1663,8642,4241,3041,19098,188,PUA,secapk
31782,2356,11344,23988,71860,2364,7966,5310,2655,5,0,5,1,2,3,24,8,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,2,0,2,2,0,2,0,0,2,0,0,4,0,0,0,2,0,0,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,27,0,0,0,0,3,0,10942,4053,1172,2870,1550,20587,189,PUA,youmi
27505,4,11428,23700,65100,8,7951,4785,3165,0,0,2,0,2,2,22,6,11,0,0,0,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,1173,1893,1206,624,1522,6418,188,PUA,secapk
68265,8848,10932,44328,87936,14432,22685,18313,4371,78,1,4,1,2,13,29,4,19,0,1,0,15,6,0,0,0,0,0,4,2,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269,221,5,4,0,0,10,0,0,0,0,4,0,0,77,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,2,37231,70,8070,80,4,0,1005,2008,3048,1659,3501,11221,191,PUA,youmi
57114,1536,10184,49908,71280,1548,22313,16204,6108,74,3,5,2,2,9,29,4,16,0,0,0,0,0,0,0,0,0,0,0,24,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,68,1,2,0,0,2,0,0,0,0,2,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,2,0,742,2069,2872,1555,3570,10808,189,PUA,youmi
30814,1948,11248,23964,68820,1960,7927,5016,2910,0,0,2,0,2,2,22,6,9,0,0,0,75,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,3,0,5617,2200,1426,3120,1617,13980,186,PUA,secapk
56713,2468,11048,43932,86304,4868,25625,21065,4559,133,4,6,2,2,20,29,4,18,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,2,0,3,2,5,1,2,8,4,0,0,0,0,4,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1,164725692,116018,2335679,58265,3,1,3833,2076,1610,3004,731,11254,190,PUA,utchi
35111,7608,9600,16960,57572,7628,5378,3858,1519,0,0,2,0,2,2,22,6,9,0,0,0,66,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,3,0,1513,2652,3803,1395,5995,15358,188,PUA,secapk
22382,268,9508,17180,48972,276,6400,4003,2396,0,0,2,0,2,2,23,2,8,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,1486,1432,1518,2191,429,7056,186,PUA,secapk
109093,28212,10732,72288,68424,29124,37359,28920,8438,57,1,4,1,4,33,36,10,40,3,0,3,0,0,4,0,0,4,0,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,25,0,0,0,0,237,120,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,2,0,0,0,0,0,0,0,0,20,0,0,0,5,0,1,3660749,3238,171211,2256,5,0,1969,1911,2910,1205,1505,9500,188,PUA,scamapp
38307,3208,10432,29460,61756,3220,7927,5230,2696,0,0,1,0,2,2,24,6,11,0,0,0,45,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,15,0,0,0,0,3,0,2630,1781,1529,3630,1129,10699,188,PUA,secapk
125193,34964,10836,79300,100200,36584,37671,30243,7427,408,5,16,8,5,54,47,16,63,2,0,2,0,0,0,0,2,0,0,1,0,0,0,0,10,92,10,0,10,3,0,75,89,0,89,26,46,3,0,0,8,0,50,77,0,10,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,0,0,2,2,0,0,1,24,44,3,0,0,14,0,1,71288,51,1844,36,4,4,984,3035,3463,2083,1681,11246,189,PUA,youmi
58920,14280,9436,28452,83828,16664,16977,14233,2743,74,5,4,1,2,21,27,6,23,0,0,0,3,1,0,0,0,0,0,0,2,3,0,16,50,188,17,0,17,74,0,0,0,98,98,0,0,122,33,0,0,0,70,140,5,2,0,0,2,1,1,0,0,1,0,0,1,0,0,0,0,0,58,0,0,0,34,0,0,1,1,0,0,3,0,0,0,0,0,108,0,16,1280,32,1980,33,4,0,2143,1518,4226,1011,10889,19787,192,PUA,secapk
82052,14824,10632,53712,91280,20772,32724,25569,7154,69,4,6,2,4,35,33,10,39,2,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,12,11,1,0,0,4,0,0,1,2,10,5,0,0,0,0,5,10,7,0,0,0,0,0,2,0,0,0,0,0,0,0,0,20,0,0,0,5,5,1,168322045,118128,2273780,56680,4,1,1988,2685,4611,755,1645,11684,190,PUA,utchi
78528,8228,11160,57916,92448,11836,17487,13623,3863,64,2,4,1,2,10,28,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,652,218,0,218,217,217,218,218,0,218,0,0,436,0,0,0,0,6,12,0,12,0,12,1389,1401,5,10,0,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,448,1,5,3656,39,10188,48,5,0,1759,3441,2039,857,3102,11198,188,PUA,youmi
34078,3120,12804,24496,77028,3128,7966,5164,2801,5,0,5,1,2,3,24,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,2,0,2,2,0,2,0,0,2,0,0,4,0,0,0,2,0,0,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,27,0,0,0,0,3,0,3193,8843,1550,1258,5343,20187,188,PUA,youmi
32200,2404,13012,24480,79780,2412,7967,5197,2769,5,0,5,1,2,3,24,8,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,2,0,2,2,0,2,0,0,2,0,0,4,0,0,0,2,0,0,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,28,0,0,0,0,3,0,3514,1529,1555,8411,5697,20706,190,PUA,youmi
72833,4404,10912,57988,96556,7092,21728,16023,5704,138,3,5,2,2,16,31,8,32,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,188,188,1,2,0,0,2,0,0,0,0,2,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,1,0,0,0,0,4,0,800,1965,2969,1575,3618,10927,188,PUA,youmi
80797,15280,10596,51376,94204,21124,30759,25751,5007,141,6,6,2,4,35,33,10,39,2,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,12,11,1,0,0,4,0,0,1,2,8,4,0,0,0,0,4,8,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0,20,0,0,0,5,4,1,27067147,20218,428611,10581,4,1,2794,1623,2067,701,3611,10796,190,PUA,utchi
31824,3844,10292,17184,66652,3864,5379,3701,1677,0,0,2,0,2,2,22,6,9,0,0,0,63,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,3,0,2662,1505,3089,1531,6383,15170,189,PUA,secapk
45542,4556,12444,30900,89632,7744,15380,12346,3033,38,1,4,1,2,7,27,2,10,0,0,0,0,0,0,0,0,0,0,0,36,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290,290,12,24,0,0,24,0,0,0,0,24,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,12,0,0,0,0,4,0,3710,1254,2501,1633,4433,13531,187,PUA,youmi
112040,6144,10172,98016,80716,6184,16337,10382,5954,10,1,5,2,2,11,28,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,104,6,0,6,83,0,40,20,1,21,2,2,41,0,0,9,0,9,18,0,10,0,16,1882,1898,3,18,0,0,6,0,1,6,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,60,1,3,4436,40,11959,103,3,3,702,1561,2267,1428,1569,7527,192,PUA,youmi
92837,26644,10644,57216,92384,27968,32704,27608,5095,174,7,5,2,4,43,35,9,38,2,0,6,0,0,9,0,0,8,0,1,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,43,0,2,0,0,10,5,0,0,0,0,0,0,0,0,0,0,6,0,2,0,0,0,2,0,0,0,0,0,0,0,0,40,0,0,0,7,0,1,4680,41,7985,93,3,0,1909,1517,3210,4817,1081,12534,192,PUA,scamapp
161527,21684,10676,130456,85736,23004,49853,44133,5719,104,1,11,7,4,36,40,11,44,2,2,5,0,0,10,0,11,9,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,48,46,0,10,0,0,107,2191,0,0,0,6,0,7,0,6,0,0,19,0,9,8,2,0,4,0,0,35,34,0,0,3,0,100,0,0,0,17,3,2,176028,188,28260,175,3,1,1474,2375,3439,2942,1514,11744,193,PUA,scamapp
31249,1276,13200,24044,68420,1288,8966,4721,4244,0,0,2,0,2,2,22,5,7,0,0,0,99,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,3,0,3131,1912,1521,3146,12615,22325,186,PUA,secapk
30320,3968,10300,17304,68908,3976,5377,3863,1513,0,0,1,0,2,2,22,6,9,0,0,0,72,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,3,0,1521,4323,2627,3233,1511,13215,192,PUA,secapk
54545,1268,10936,43188,67584,5140,18233,14738,3494,98,2,5,2,2,11,30,5,20,0,0,0,0,0,0,0,0,0,0,0,31,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,82,1,2,0,0,2,0,0,0,0,2,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,3,0,2086,1534,2889,4196,719,11424,188,PUA,youmi
65471,3044,11140,50272,90336,7864,31319,23878,7440,210,7,6,2,2,17,29,4,18,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5,0,0,2,2,14,7,0,0,0,0,7,14,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,1,169560406,118207,2083212,51859,3,1,3866,2092,3419,1757,664,11798,186,PUA,utchi
34908,6352,10424,17852,66944,6368,6922,4482,2439,0,0,1,0,2,2,24,6,9,0,0,0,81,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,3,0,1679,2652,4290,1502,3158,13281,189,PUA,secapk
49038,6740,10788,33984,94512,6776,14671,11773,2897,45,2,4,1,2,11,26,4,16,0,1,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,660,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,17,0,16,100806,258,31299,293,5,0,4681,15085,3382,1921,1395,26464,190,PUA,scamapp
120774,27736,10484,82292,82264,28884,36154,28716,7437,96,3,5,2,6,33,33,9,38,2,0,2,0,0,0,2,0,0,0,1,0,0,0,0,6,48,0,0,0,30,0,18,18,0,18,0,0,30,0,0,4,0,15,15,2,0,0,4,451,454,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,20,0,0,0,35,0,1,0,0,0,0,3,0,1616,1510,1936,1003,2885,8950,188,PUA,youmi
89835,4140,10932,68948,85612,13404,22424,16469,5954,71,4,8,5,3,11,33,4,18,0,0,0,0,0,0,0,0,0,0,0,17,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,34,0,2,234,236,1,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,1,389,4,569,5,5,0,3891,2977,722,1891,2087,11568,187,PUA,youmi
53382,6412,10932,34624,96880,9696,15795,13375,2419,43,1,4,1,2,10,30,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,145,76,0,0,0,15,2,0,0,59,59,0,0,14,0,0,0,0,0,0,0,0,0,0,47,47,55,8,0,0,30,0,15,0,0,16,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,23,0,7,9004,121,22534,135,3,0,994,3565,3189,2917,1579,12244,188,PUA,umpay
60728,2108,10848,46764,85028,7052,29910,24172,5737,98,7,6,2,2,17,30,4,19,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,3,0,0,1,2,10,5,0,0,0,0,5,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,1,168417283,120522,2456168,61244,4,1,1701,733,3758,3348,2082,11622,189,PUA,<unknown>
68845,23604,10740,37592,89948,24940,26464,21546,4917,17,4,6,2,4,23,35,8,32,3,0,2,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,20,0,0,0,5,0,1,0,0,0,0,3,0,749,1881,1496,1517,2295,7938,190,PUA,scamapp
61212,2180,10700,47960,86936,4772,25960,23010,2949,92,2,6,2,2,16,29,4,18,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,2,0,4,1,3,2,2,10,5,0,0,0,0,5,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,1,152041661,105982,1907092,47512,4,1,1641,746,3043,4089,1987,11506,188,PUA,utchi
30567,2936,10476,17188,67268,2948,5379,3710,1668,0,0,2,0,2,2,22,6,9,0,0,0,75,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,3,0,1605,3043,4839,7833,1549,18869,189,PUA,secapk
59438,3844,10948,43472,79020,8368,26627,20088,6538,513,2,5,1,2,16,28,4,19,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,4,0,0,1,2,8,4,0,0,0,0,4,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1,84947724,59820,1218934,30343,3,1,1623,3082,2039,733,4244,11721,186,PUA,utchi
59063,3904,10832,43064,80384,8776,22419,15977,6441,338,5,6,2,2,13,30,4,18,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,1,2,8,4,0,0,0,0,4,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1,1312249,1126,37000,793,3,1,1610,2764,3657,2036,689,10756,189,PUA,utchi
30961,3428,13044,23120,72680,3440,7903,4704,3198,0,0,1,0,2,2,22,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9940,3275,4508,1769,1561,21053,187,PUA,secapk
32851,4784,9592,16408,68372,4796,5345,3838,1506,0,0,1,0,2,2,23,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1532,9674,4295,1480,3040,20021,190,PUA,secapk
164906,22096,8776,106976,126164,22668,60404,52141,8263,143,8,7,4,4,46,37,16,66,2,8,3,0,3,3,0,0,0,0,6,0,0,0,0,4,966,200,0,200,325,323,316,316,2,318,0,0,518,0,1,0,0,46,48,0,10,0,4,1277,1421,23,12,0,10,10,0,6,0,3,0,9,0,30,30,6,0,8,0,0,0,0,0,0,0,0,60,0,0,0,532,2,2,1053839,1259,125936,1126,5,0,2770,761,1523,2725,1665,9444,191,PUA,youmi
55627,1208,11132,46448,95952,2032,26008,21008,4999,134,7,8,4,2,19,32,4,18,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,2,0,6,0,5,2,5,1,2,10,5,0,0,0,0,5,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,1,84239589,59346,1209182,30057,3,1,2034,3225,768,1630,4616,12273,188,PUA,utchi
298082,23468,11624,262300,88148,24748,69122,61687,7434,349,7,11,8,4,63,40,15,59,2,55,30,0,0,3,0,43,26,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,62,67,0,16,0,0,800,426,0,0,0,0,0,50,0,0,0,0,91,0,103,96,2,0,2,0,0,43,43,0,0,4,0,20,0,0,0,12,1,1,944771,1352,227500,1280,3,0,2797,4662,2181,1655,1517,12812,187,PUA,scamapp
62615,2572,11152,47932,93624,7192,30755,23177,7577,466,3,6,2,2,17,29,4,18,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,1,2,8,4,0,0,0,0,4,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1,155731962,110141,2225099,55489,3,1,1650,3804,3143,2049,768,11414,185,PUA,utchi
31496,2392,14140,24108,74372,2404,8970,4708,4261,0,0,2,0,2,2,23,5,7,0,0,0,51,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,3,0,3661,2774,1500,2875,1458,12268,187,PUA,secapk
235721,29760,10572,194772,80332,31252,65367,54788,10578,224,7,19,15,4,56,50,13,54,2,28,15,0,0,8,0,25,11,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,40,39,0,20,0,0,602,312,0,0,0,30,0,30,0,30,0,0,48,0,79,74,2,0,2,0,0,25,25,0,10,9,0,20,0,0,0,19,4,1,1377733,1504,181085,1257,3,1,1798,1610,2770,1523,2754,10455,191,PUA,scamapp
56427,3376,10832,44692,97468,3504,21880,16933,4946,285,9,9,6,3,16,35,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,13,0,0,0,6,2,4,4,6,10,0,0,0,0,0,0,0,0,0,0,10,0,0,5,5,4,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,15,0,1,0,0,0,0,4,0,1692,3901,2045,922,3340,11900,189,PUA,youmi
