Memory_PssTotal,Memory_PssClean,Memory_SharedDirty,Memory_PrivateDirty,Memory_SharedClean,Memory_PrivateClean,Memory_HeapSize,Memory_HeapAlloc,Memory_HeapFree,Memory_Views,Memory_ViewRootImpl,Memory_AppContexts,Memory_Activities,Memory_Assets,Memory_LocalBinders,Memory_ProxyBinders,Memory_ParcelMemory,Memory_ParcelCount,Memory_DeathRecipients,Memory_OpenSSLSockets,Memory_WebViews,API_Command_java.lang.Runtime_exec,API_Command_java.lang.ProcessBuilder_start,API_WebView_android.webkit.WebView_loadUrl,API_WebView_android.webkit.WebView_loadData,API_WebView_android.webkit.WebView_loadDataWithBaseURL,API_WebView_android.webkit.WebView_addJavascriptInterface,API_WebView_android.webkit.WebView_postUrl,API_FileIO_libcore.io.IoBridge_open,API_FileIO_android.content.ContextWrapper_openFileInput,API_FileIO_android.content.ContextWrapper_openFileOutput,API_FileIO_android.content.ContextWrapper_deleteFile,API_Database_android.content.ContextWrapper_openOrCreateDatabase,API_Database_android.database.sqlite.SQLiteDatabase_execSQL,API_Database_android.database.sqlite.SQLiteDatabase_getPath,API_Database_android.database.sqlite.SQLiteDatabase_insert,API_Database_android.database.sqlite.SQLiteDatabase_insertOrThrow,API_Database_android.database.sqlite.SQLiteDatabase_insertWithOnConflict,API_Database_android.database.sqlite.SQLiteDatabase_openDatabase,API_Database_android.database.sqlite.SQLiteDatabase_openOrCreateDatabase,API_Database_android.database.sqlite.SQLiteDatabase_query,API_Database_android.database.sqlite.SQLiteDatabase_queryWithFactory,API_Database_android.database.sqlite.SQLiteDatabase_rawQuery,API_Database_android.database.sqlite.SQLiteDatabase_rawQueryWithFactory,API_Database_android.database.sqlite.SQLiteDatabase_update,API_Database_android.database.sqlite.SQLiteDatabase_updateWithOnConflict,API_Database_android.database.sqlite.SQLiteDatabase_compileStatement,API_IPC_android.content.ContextWrapper_sendBroadcast,API_IPC_android.content.ContextWrapper_startActivity,API_IPC_android.content.ContextWrapper_startService,API_IPC_android.content.ContextWrapper_stopService,API_IPC_android.content.ContextWrapper_registerReceiver,API_Binder_android.app.ContextImpl_registerReceiver,API_Binder_android.app.ActivityThread_handleReceiver,API_Binder_android.app.Activity_startActivity,API_Crypto_javax.crypto.spec.SecretKeySpec_$init,API_Crypto_javax.crypto.Cipher_doFinal,API_Crypto-Hash_java.security.MessageDigest_digest,API_Crypto-Hash_java.security.MessageDigest_update,API_DeviceInfo_android.telephony.TelephonyManager_getDeviceId,API_DeviceInfo_android.telephony.TelephonyManager_getSubscriberId,API_DeviceInfo_android.telephony.TelephonyManager_getLine1Number,API_DeviceInfo_android.telephony.TelephonyManager_getNetworkOperator,API_DeviceInfo_android.telephony.TelephonyManager_getNetworkOperatorName,API_DeviceInfo_android.telephony.TelephonyManager_getSimOperatorName,API_DeviceInfo_android.net.wifi.WifiInfo_getMacAddress,API_DeviceInfo_android.net.wifi.WifiInfo_getBSSID,API_DeviceInfo_android.telephony.TelephonyManager_getSimCountryIso,API_DeviceInfo_android.telephony.TelephonyManager_getSimSerialNumber,API_DeviceInfo_android.telephony.TelephonyManager_getNetworkCountryIso,API_DeviceInfo_android.os.Debug_isDebuggerConnected,API_Network_java.net.URL_openConnection,API_Network_com.android.okhttp.internal.huc.HttpURLConnectionImpl_getInputStream,API_DexClassLoader_dalvik.system.BaseDexClassLoader_findResource,API_DexClassLoader_dalvik.system.BaseDexClassLoader_findResources,API_DexClassLoader_dalvik.system.BaseDexClassLoader_findLibrary,API_DexClassLoader_dalvik.system.DexClassLoader_$init,API_Base64_android.util.Base64_decode,API_Base64_android.util.Base64_encode,API_Base64_android.util.Base64_encodeToString,API_SystemManager_android.app.NotificationManager_notify,API_SystemManager_android.telephony.TelephonyManager_listen,API_DeviceData_android.content.ContentResolver_query,API_DeviceData_android.content.ContentResolver_registerContentObserver,API_DeviceData_android.content.ContentResolver_insert,API_DeviceData_android.content.ContentResolver_delete,API_DeviceData_android.accounts.AccountManager_getAccountsByType,API_DeviceData_android.accounts.AccountManager_getAccounts,API_DeviceData_android.os.SystemProperties_get,API_DeviceData_android.app.ApplicationPackageManager_getInstalledPackages,API__sessions,Network_TotalReceivedBytes,Network_TotalReceivedPackets,Network_TotalTransmittedBytes,Network_TotalTransmittedPackets,Battery_wakelock,Battery_service,Logcat_warning,Logcat_verbose,Logcat_error,Logcat_info,Logcat_debug,Logcat_total,Process_total,Category,Family
56596,1700,10788,44800,88604,4112,26457,21196,5260,241,1,5,1,2,13,29,4,18,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,4,0,4,0,4,3,7,1,2,12,6,0,0,0,0,6,12,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,1,84144255,59303,1205536,29966,2,1,5077,2008,781,258,2889,11013,192,PUA,utchi
29451,3000,10508,17784,71400,3016,5892,4398,1493,0,0,1,0,2,2,23,6,9,0,0,0,75,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,2,0,1732,4170,4082,115,2067,12166,196,PUA,secapk
93495,5340,9832,78864,68532,8112,26630,21238,5391,280,8,8,5,2,28,34,29,35,0,0,0,0,0,0,0,0,0,0,0,14,14,0,0,0,27,0,0,0,18,0,0,0,9,9,0,0,9,0,0,0,0,0,0,2,6,0,2,232,234,1,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,23,0,1,0,0,0,0,3,0,4431,2908,144,983,2333,10799,193,PUA,youmi
87077,38704,11852,37624,94420,40404,24185,20750,3434,7,1,5,1,4,26,35,7,28,4,0,1,0,0,12,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,22,0,0,0,0,0,0,0,224,0,0,0,0,34,0,11,0,0,0,0,2,0,3067,1134,8791,104,2576,15672,193,PUA,scamapp
111496,29428,10932,72608,89640,30880,36196,29059,7136,126,3,6,3,4,40,38,9,38,3,0,5,0,0,40,0,0,6,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,45,0,4,0,0,236,148,0,0,0,0,0,0,0,0,0,0,5,0,17,0,0,0,2,0,0,0,0,0,0,0,20,0,0,0,0,6,0,1,622460,872,229308,833,3,0,1246,115,4939,2656,1692,10648,194,PUA,scamapp
36788,1816,12028,29624,69196,1828,7949,4856,3092,0,0,2,0,2,2,25,6,9,0,0,0,99,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,33,0,0,0,0,2,0,111,1661,13363,2822,4340,22297,192,PUA,<unknown>
71797,3424,10740,57236,97384,7664,28162,22565,5596,313,1,18,14,2,11,35,5,22,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,15,0,0,0,5,0,8,8,2,10,0,0,5,4,0,5,0,3,6,4,6,0,0,57,55,40,0,0,0,32,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,10,0,0,0,0,0,0,0,19,0,1,9144,81,14826,97,3,1,1005,2400,122,3250,1958,8735,191,PUA,youmi
82175,37312,12160,34612,97020,38768,15924,13490,2433,6,1,5,1,4,26,33,7,30,4,0,1,0,0,24,0,0,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252,239,2,0,37,37,37,37,13,0,0,0,0,0,0,0,0,26,13,0,25,0,0,0,26,0,148,0,0,2,0,0,240,0,0,0,0,52,0,13,6057,45,5238,60,2,0,110,8216,944,3210,3244,15724,199,PUA,cauly
98099,32976,11604,51920,104876,34420,24404,19902,4501,54,1,5,2,4,31,35,10,40,4,1,1,0,0,0,0,0,7,0,12,0,0,0,0,0,159,2,0,2,10,0,0,0,46,149,0,0,5,0,0,0,0,66,74,0,16,7,6,102,218,0,0,0,0,10,0,0,0,0,0,7,0,39,39,13,0,8,0,14,0,0,0,0,0,80,0,0,0,0,40,0,4,4937121,3778,126257,2617,2,0,1818,2942,1482,118,625,6985,191,PUA,cauly
81516,12092,10804,53796,89096,16372,17956,14893,3062,50,1,4,1,4,25,33,12,20,1,0,0,0,0,0,0,0,0,0,0,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,4,456,460,2,4,4,2,4,0,0,0,0,0,0,0,7,4,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,3,0,2,6945,43,7102,47,4,0,275,2840,1947,737,3826,9625,194,PUA,youmi
54157,8008,11004,34636,98184,10940,17871,13589,4281,45,1,4,1,2,11,31,4,18,0,0,0,0,0,0,0,0,0,0,2,0,0,28,0,0,61,0,0,0,12,0,0,0,49,49,0,0,12,0,0,0,0,0,0,0,0,0,0,82,62,49,7,0,0,28,0,14,0,0,14,0,0,7,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,19,0,6,33934,141,22201,141,2,0,2650,173,4106,725,2648,10302,191,PUA,umpay
31928,1896,12840,24500,79948,1904,7951,5203,2747,5,0,5,1,2,3,24,8,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,33,0,0,0,0,2,0,5338,144,3737,1455,14620,25294,193,PUA,youmi
78369,23036,10684,47756,91216,24196,29874,23664,6209,82,3,4,1,4,37,36,9,36,3,0,4,0,0,6,0,0,6,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,23,0,8,0,0,9,5,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,2,0,0,0,0,0,0,0,20,0,0,0,0,4,0,1,59004,74,7484,72,2,0,1509,1411,111,2692,1336,7059,193,PUA,scamapp
60605,2708,11256,45984,95732,7596,28054,21368,6685,112,4,6,2,2,20,29,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,1,2,10,5,0,0,0,0,5,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,1,103423582,73267,1574726,39210,3,1,2717,1580,298,789,3585,8969,192,PUA,utchi
26678,1704,9628,16904,72572,1716,5366,3735,1630,0,0,2,0,2,2,23,6,10,0,0,0,78,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,2,0,4146,114,5168,2415,1479,13322,196,PUA,secapk
27875,2868,10476,17284,70304,2880,6406,3837,2568,0,0,2,0,2,2,23,6,11,0,0,0,78,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,2,0,1362,112,6138,5794,2361,15767,191,PUA,secapk
30786,2052,11396,23668,75744,2060,7927,4796,3130,0,0,2,0,2,2,22,6,9,0,0,0,63,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,2,0,1206,4181,3167,1953,107,10614,188,PUA,secapk
73777,17508,12044,49232,86528,18104,31747,24559,7188,75,1,4,1,4,33,34,9,36,2,0,3,0,0,8,0,0,4,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,29,0,2,0,0,8,4,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,2,0,0,0,0,0,0,0,20,0,0,0,0,4,0,1,1908,17,3778,46,2,0,1710,3532,1734,1507,123,8606,192,PUA,scamapp
50451,5140,12548,38972,87220,5152,24237,20103,4133,14,3,6,1,4,19,29,11,28,0,1,1,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,200,175,1,0,0,0,747,380,0,0,0,0,0,0,0,0,0,0,25,0,69,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,74,0,25,103708,189,21584,224,2,2,4209,8970,111,3823,1257,18370,192,PUA,youmi
124074,24612,10936,91604,88104,25644,41937,33299,8637,120,1,4,1,4,45,36,11,43,3,0,7,0,0,29,0,0,12,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,49,0,0,0,0,425,213,0,0,0,0,0,0,0,0,0,0,7,0,1,0,0,0,2,0,0,0,0,0,0,0,20,0,0,0,0,4,0,1,2423472,2713,381300,2002,3,0,3362,1537,109,1367,2299,8674,193,PUA,scamapp
78935,9560,10832,61352,93936,9700,21121,14945,6175,26,1,6,3,2,12,31,6,25,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,525,61,0,61,169,292,62,62,2,64,26,26,461,0,0,10,0,26,52,7,14,0,23,2739,2764,20,50,0,5,2,10,0,8,10,20,0,0,14,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,190,1,5,7022,100,29907,188,4,0,2273,109,3963,4397,638,11380,193,PUA,youmi
82769,15616,10584,53096,102356,21484,33102,25023,8078,109,3,6,2,4,35,32,10,40,2,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,10,9,0,0,0,4,0,0,1,2,10,6,0,0,0,0,5,10,7,0,0,0,0,0,2,0,0,0,0,0,0,0,20,0,0,0,0,4,5,1,104278869,71883,1154785,28721,4,1,2692,2023,296,700,4661,10372,192,PUA,utchi
55412,2132,10992,45292,95036,2468,28205,21589,6615,150,4,6,2,2,14,30,4,18,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,2,0,4,2,5,1,2,10,5,0,0,0,0,5,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,1,84217956,61138,1244371,30955,2,1,276,697,1801,2888,4013,9675,191,PUA,utchi
44057,8416,9016,25420,81948,8584,6434,4956,1477,0,0,1,0,2,5,28,11,20,0,1,0,0,0,0,0,0,0,0,40,26,10,0,0,0,22,0,0,0,22,0,0,0,0,0,0,0,22,0,0,0,0,22,44,0,0,42,42,705,353,21,0,0,21,0,0,43,0,0,0,0,0,21,16,0,0,22,22,0,0,0,0,0,0,0,0,0,0,0,22,0,22,177470,247,25149,333,3,0,2318,3612,115,4407,1563,12015,195,PUA,apptrack
81032,12992,10616,55440,90568,18492,35076,27286,7789,109,3,6,2,4,33,32,9,36,2,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,12,11,0,0,0,4,0,0,1,2,10,5,0,0,0,0,5,10,7,0,0,0,0,0,2,0,0,0,0,0,0,0,20,0,0,0,0,4,5,1,110121358,77764,1173035,29168,3,1,1881,2761,6281,291,728,11942,193,PUA,utchi
42066,9964,9988,21812,87648,10012,6707,5384,1322,12,0,1,0,2,6,26,11,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,24,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,24,48,0,0,0,0,48,48,0,0,0,0,0,0,0,0,0,0,0,0,47,23,0,0,24,24,0,0,0,0,0,0,0,0,0,0,0,96,0,24,0,0,0,0,2,0,2716,1202,10057,1999,108,16082,191,PUA,apptrack
59484,2568,11180,46960,95076,5060,29013,21218,7794,280,5,6,2,2,17,29,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,2,0,4,6,12,1,2,12,6,0,0,0,0,6,12,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,1,2400608,2029,60948,1346,2,1,265,1954,685,4273,2992,10169,191,PUA,utchi
77432,17360,16012,50720,89576,17952,29651,24632,5018,75,1,4,1,4,32,34,9,36,2,0,3,0,0,10,0,0,4,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,0,2,0,0,8,4,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,2,0,0,0,0,0,0,0,20,0,0,0,0,4,0,1,1908,17,3182,36,2,0,1744,3329,120,1527,1405,8125,193,PUA,scamapp
53609,5888,11288,37040,78616,10500,17428,15095,2332,23,2,6,1,2,16,30,5,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,21,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,43,0,11,0,0,0,0,2,1,2090,3355,4054,112,826,10437,191,PUA,secapk
81685,24272,10712,48432,104164,25512,29961,24866,5094,96,6,4,1,4,33,36,9,36,3,0,3,0,0,5,0,0,4,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,31,0,0,0,0,9,5,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,2,0,0,0,0,0,0,0,20,0,0,0,0,4,0,1,56888,71,7957,80,2,0,1759,1387,647,102,3170,7065,192,PUA,scamapp
49936,5268,12352,34632,94732,8180,18165,14224,3940,52,3,6,2,2,14,30,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,30,0,36,0,0,22,14,38,19,0,0,0,0,19,38,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,19,11,46725,314,36012,347,4,1,3433,866,2532,3754,529,11114,192,PUA,utchi
30748,3636,10448,18208,74440,3644,6366,3946,2419,0,0,2,0,2,2,23,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2848,114,1363,2797,5373,12495,192,PUA,youmi
87660,39372,11972,37900,90464,39492,24251,21074,3176,7,1,5,1,4,26,35,8,32,4,0,1,0,0,14,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,26,0,0,0,0,0,0,0,264,0,0,0,0,41,0,13,0,0,0,0,2,0,1442,1898,141,1860,5777,11118,194,PUA,scamapp
125876,26528,10764,89820,86816,27704,41207,32539,8667,160,2,4,1,4,48,36,10,40,3,0,8,0,0,93,0,0,16,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,47,0,4,0,0,333,187,0,0,0,0,0,0,0,0,0,0,10,0,11,0,0,0,2,0,0,0,0,0,0,0,20,0,0,0,0,6,0,1,604297,839,99227,872,3,0,110,1061,1744,4089,2493,9497,192,PUA,scamapp
62648,1472,11212,51156,95336,4072,31078,24954,6123,520,10,6,2,2,16,30,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,4,0,4,0,6,7,14,1,2,14,7,0,0,0,0,7,14,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,1,16181,89,12012,92,2,1,262,4434,1694,3083,696,10169,191,PUA,utchi
32384,2208,12568,24664,78700,2220,8999,5280,3718,5,0,5,1,2,3,25,8,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,23,0,0,0,0,2,0,4158,2565,1082,2601,111,10517,192,PUA,youmi
26339,2108,10424,16508,72412,2112,5341,3778,1562,0,0,1,0,2,2,22,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1360,5441,5946,2846,140,15733,191,PUA,secapk
60783,14108,8612,37900,66276,15164,31023,27076,3946,136,2,5,2,2,21,36,24,42,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8779,6,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,6,0,0,0,0,2,0,1,824,12,2451,18,3,0,200,1785,544,1606,2644,6779,189,PUA,umpay
64421,6100,10916,46164,97000,10444,23759,17904,5854,285,4,14,11,2,15,41,4,18,0,0,0,0,0,0,0,0,0,0,0,33,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,96,96,2,4,0,0,4,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,19,0,2,4208,38,5004,68,2,0,1149,2129,3486,225,2527,9516,193,PUA,youmi
22692,172,9632,16936,63644,184,6401,3857,2543,0,0,2,0,2,2,23,2,10,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1397,1110,2275,576,104,5462,188,PUA,secapk
95219,5756,9928,77400,72944,11724,30197,21980,8216,152,4,7,4,2,21,33,6,26,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,10,0,6,0,4,469,453,1,2,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,7,0,1,75148,75,4718,65,3,0,1567,2758,2085,109,649,7168,190,PUA,youmi
116174,3516,9944,103352,85224,6056,23887,17380,6506,22,2,4,1,2,15,29,6,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,296,0,0,0,206,0,180,90,0,90,0,0,103,0,0,4,0,1,2,2,0,0,4,479,481,1,2,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,108,0,1,1248,12,2382,16,2,0,3365,716,101,2391,1920,8493,192,PUA,youmi
105669,5120,10780,77048,136916,5408,47214,38600,8613,325,6,25,22,5,50,42,31,84,2,0,2,0,0,0,2,0,0,0,1,46,46,28,0,0,6,0,0,0,3,0,3,3,0,3,0,0,3,0,1,0,0,22,21,0,10,0,0,77,77,24,2,0,0,48,0,0,0,0,0,2,0,34,0,0,0,2,0,0,0,0,0,0,0,28,0,0,0,0,27,0,1,10936,94,22701,120,2,0,2618,1090,3649,2959,260,10576,197,PUA,youmi
235898,15128,10604,213788,78616,15820,65756,53919,11836,127,4,13,9,4,44,43,15,60,2,12,6,0,0,11,0,10,7,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,30,29,1,12,0,0,347,2096,0,0,0,10,0,10,0,10,0,0,17,0,35,27,2,0,2,0,0,45,45,0,7,0,100,0,0,0,0,13,3,1,237593,344,55390,344,2,1,3148,1586,148,6496,2357,13735,196,PUA,scamapp
68045,3552,11056,53076,91452,8408,32257,25715,6541,132,4,6,2,2,18,29,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,1,2,16,8,0,0,0,0,8,16,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,1,121854397,87185,1799163,44816,4,1,2879,1876,339,3850,743,9687,192,PUA,utchi
60790,3252,11088,45828,91960,8048,30788,22440,8347,172,6,6,2,2,18,29,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,2,12,6,0,0,0,0,6,12,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,1,153485629,108360,2204189,54935,4,1,309,1697,637,3010,4232,9885,189,PUA,utchi
78811,21032,10636,50428,89448,21904,30013,25244,4768,96,10,4,1,4,34,36,9,36,3,0,3,0,0,5,0,0,4,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,33,0,4,0,0,8,4,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,2,0,0,0,0,0,0,0,20,0,0,0,0,4,0,1,2068,21,5527,78,2,0,1749,112,853,4385,2765,9864,196,PUA,scamapp
22959,188,9652,16968,62732,196,6401,3874,2526,0,0,2,0,2,2,23,2,10,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,2063,1270,106,589,1914,5942,188,PUA,secapk
90133,23156,10656,59372,87944,23960,35246,28941,6304,219,5,6,3,4,38,36,10,40,2,0,9,0,0,14,0,0,12,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,51,0,2,0,0,8,4,0,0,0,0,0,0,0,0,0,0,9,0,3,0,0,0,2,0,0,0,0,0,0,0,60,0,0,0,0,8,0,1,6652,55,10548,110,2,0,2119,1344,4225,3161,137,10986,194,PUA,scamapp
86576,21564,10552,57320,89424,22344,32779,27600,5178,174,11,5,2,4,41,37,9,38,3,0,6,0,0,11,0,0,8,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,41,0,4,0,0,8,4,0,0,0,0,0,0,0,0,0,0,6,0,2,0,0,0,2,0,0,0,0,0,0,0,40,0,0,0,0,6,0,1,4280,36,7812,92,2,0,2092,3189,4228,109,693,10311,197,PUA,scamapp
